pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEGA82273,1,0,1989,NAIK RAVI SITARAM,,Goa,MARCAIM,GEN,MAG,,6561,M,1,4,FALSE,FALSE,43.3,1651,10.89,,,3,4
AEGA82273,2,0,1994,NAIK RAVI SITARAM,,Goa,MARCAIM,GEN,INC,MAG,7075,M,2,4,TRUE,TRUE,41.18,6879,40.04,,,3,4
AEGA82273,3,0,1999,NAIK RAVI SITARAM,,Goa,PONDA,GEN,INC,INC,9349,M,1,4,FALSE,FALSE,48.72,4036,21.03,,,3,4
AEGA82273,4,0,2002,NAIK RAVI SITARAM,,Goa,PONDA,GEN,INC,INC,10745,M,1,4,FALSE,TRUE,50.29,1320,6.18,,,3,4
AEGA82278,1,0,1989,SIRODKAR SUBHAS ANKUSH,,Goa,SIRODA,GEN,INC,,6046,M,1,4,FALSE,FALSE,42.18,285,1.99,,,4,4
AEGA82278,2,0,1994,SHIRODKAR SUBHASH ANKUSH,,Goa,SIRODA,GEN,INC,INC,6257,M,1,4,FALSE,TRUE,37.65,103,0.62,,,4,4
AEGA82278,3,0,1999,SHIRODKAR SUBHASH ANKUSH,,Goa,SIRODA,GEN,INC,INC,9548,M,1,4,FALSE,TRUE,56.56,3209,19.01,,,4,4
AEGA82278,4,0,2002,SUBHASH ANKUSH SHIRODKAR,,Goa,SIRODA,GEN,INC,INC,9738,M,1,4,FALSE,TRUE,51.92,1135,6.05,,,4,4
AEGA82291,4,0,2002,VAZ GIOVANNI KARL,,Goa,MORMUGAO,GEN,INC,,4635,M,1,1,FALSE,FALSE,30.91,443,2.95,,,1,1
AEGA82349,1,0,1989,FALEIRO LUIZINHO JOA-QUIM (UNCONTESTED ELECTED),,Goa,NAVELIM,GEN,INC,,0,M,1,4,FALSE,FALSE,,0,,,,4,4
AEGA82349,2,0,1994,LUIZINHO FALEIRO,,Goa,NAVELIM,GEN,INC,INC,8178,M,1,4,FALSE,TRUE,51.98,2882,18.32,,,4,4
AEGA82349,3,0,1999,FALEIRO LUIZINHO,,Goa,NAVELIM,GEN,INC,INC,12054,M,1,4,FALSE,TRUE,75.48,9761,61.12,,,4,4
AEGA82349,4,0,2002,FALEIRO LUIZINHO,,Goa,NAVELIM,GEN,INC,INC,10245,M,1,4,FALSE,TRUE,59.5,4577,26.58,,,4,4
AEGA82421,3,0,1999,HALARNKAR NILKANT RAMNATH,,Goa,TIVIM,GEN,GRCP,,4333,M,2,2,FALSE,FALSE,25.53,1564,9.21,,,,2
