pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Terms,Terms_Contested
AEGJ1519,6,0,1977,CHAUDHARY MOTIBHAI RANCHHODBHAI,,Gujarat,BANASKANTHA,GEN,BLD,,168648,M,1,1,FALSE,FALSE,61.89,64783,23.77,1,1
AEGJ2058,6,0,1977,VINODBHAI B. SHETH,,Gujarat,JAMNAGAR,GEN,BLD,,121790,M,1,1,FALSE,FALSE,49.99,2670,1.1,1,1
AEGJ2611,6,0,1977,JADAV HIMATSINH KHODSINH,,Gujarat,ANAND,GEN,BLD,,158320,M,2,1,FALSE,FALSE,40.46,149447,38.19,,1
AEGJ2724,6,0,1977,CHAUDHARY MUKUNDBHAI JANABHAI,,Gujarat,MANDVI,ST,BLD,,144006,M,2,1,FALSE,FALSE,43.96,0,0,,1
AEGJ4154,6,0,1977,HUSEN HAMDARD,,Gujarat,BHAVNAGAR,GEN,IND,,2571,M,4,1,FALSE,FALSE,1.01,0,0,,1
AEHP301595,6,0,1977,RANJIT SINGH,GEN,Himachal_Pradesh,HAMIRPUR,GEN,BLD,,182582,M,1,1,FALSE,FALSE,57.95,50122,15.91,1,1
AEHP331,6,0,1977,ZALAM SINGH,,Himachal_Pradesh,SIMLA,SC,INC,,85472,M,2,1,FALSE,FALSE,31.98,76407,28.58,,1
AEHP475,6,0,1977,DURGA CHAND,,Himachal_Pradesh,KANGRA,GEN,BLD,,157832,M,1,1,FALSE,FALSE,53.17,39004,13.14,1,1
AEHP534,6,0,1977,GANGA SINGH,,Himachal_Pradesh,MANDI,GEN,BLD,,138143,M,1,1,FALSE,FALSE,53.19,35505,13.67,1,1
AEHP837,6,0,1977,ANI RUDH,,Himachal_Pradesh,MANDI,GEN,IND,,2167,M,5,1,FALSE,FALSE,0.83,0,0,,1
AEHR617,5,0,1971,NANU MAL,,Haryana,KAITHAL,GEN,IND,,18952,M,3,2,FALSE,FALSE,5.53,5875,1.71,,2
AEHR617,6,0,1977,NANNUMAL,,Haryana,KURUKSHETRA,GEN,IND,IND,2822,M,6,2,FALSE,FALSE,0.67,166,0.04,,2
AEHR71,6,1,1978,R.PIARA,,Haryana,KARNAL,GEN,IND,,2322,,8,1,FALSE,FALSE,0.6,340,0.09,,1
AEHR733,5,0,1971,TAYYAB HUSSAIN,,Haryana,GURGAON,GEN,INC,,199333,M,1,2,FALSE,FALSE,51.48,67942,17.55,1,2
AEHR733,6,0,1977,TAYYAB HUSSAIN,,Haryana,FARIDABAD,GEN,INC,INC,58079,M,3,2,FALSE,TRUE,13.91,50405,12.07,1,2
AEHR792,6,0,1977,BANSI LAL,,Haryana,BHIWANI,GEN,INC,,127893,M,2,1,FALSE,FALSE,29.91,117337,27.44,,1
AEJK104770,5,0,1971,SYED ALI SHAH GILANI,,Jammu_&_Kashmir,BARAMULLA,GEN,IND,,78543,M,2,2,FALSE,FALSE,43.07,69123,37.9,,2
AEJK104770,6,0,1977,SYED ALISHAH GEELANI,,Jammu_&_Kashmir,BARAMULLA,GEN,IND,IND,100202,M,2,2,FALSE,FALSE,40.5,0,0,,2
AEJK104796,6,0,1977,HAJI MUSHTAQ AHMAD,,Jammu_&_Kashmir,SRINAGAR,GEN,IND,,5784,M,3,1,FALSE,FALSE,1.86,2155,0.69,,1
AEJK105257,6,0,1977,POSHKAR NATH KAUL,,Jammu_&_Kashmir,SRINAGAR,GEN,IND,,3629,M,4,1,FALSE,FALSE,1.17,387,0.12,,1
AEJK105320,6,0,1977,AB. RAZAK MIR,,Jammu_&_Kashmir,ANANTNAG,GEN,IND,,71411,M,2,1,FALSE,FALSE,28.72,30220,12.15,,1
AEKA10205,6,0,1977,RAMAKRISHNA HEGDE,,Karnataka,KANARA,GEN,BLD,,161580,M,2,1,FALSE,FALSE,42.64,144878,38.23,,1
AEKA105751,6,0,1977,M. NAGAPPA BASAPPA,,Karnataka,RAICHUR,GEN,BLD,,75810,M,2,1,FALSE,FALSE,26.32,0,0,,1
AEKA105805,6,0,1977,K. G. MAHESWARAPPA,,Karnataka,DAVANGERE,GEN,BLD,,152078,M,2,1,FALSE,FALSE,36.89,136113,33.02,,1
AEKA105865,6,0,1977,ABDUL SUBHAN,,Karnataka,TUMKUR,GEN,IND,,3861,M,3,1,FALSE,FALSE,0.94,0,0,,1
AEKA105866,6,0,1977,S. MALLIKARJUNIAH,,Karnataka,TUMKUR,GEN,BLD,,170269,M,2,1,FALSE,FALSE,41.41,166408,40.47,,1
AEKA106870,5,1,1972,CHIKKLINGAIAH.K,,Mysore,MANDYA,GEN,INC,,123405,M,1,2,FALSE,FALSE,49.87,20112,8.13,2,2
AEKA106870,6,0,1977,K. CHICKALINGAIAH,,Karnataka,MANDYA,GEN,INC,INC,200360,M,1,2,FALSE,TRUE,48.39,5321,1.29,2,2
AEKA107055,6,0,1977,A. R. BADARINARAYAN,,Karnataka,SHIMOGA,GEN,INC,,236065,M,1,1,FALSE,FALSE,59.42,74836,18.84,1,1
AEKA107541,5,0,1971,KONDAJJI BASAPPA,,Mysore,CHITRADURGA,GEN,INC,,251005,M,1,2,FALSE,FALSE,74.57,169702,50.42,2,2
AEKA107541,6,0,1977,KONDAJJI BASAPPA,,Karnataka,DAVANGERE,GEN,INC,INC,244200,M,1,2,FALSE,TRUE,59.24,92122,22.35,2,2
AEKA107548,6,0,1977,H. C. BORAIAH,,Karnataka,CHITRADURGA,GEN,BLD,,141272,M,2,1,FALSE,FALSE,37.99,138608,37.27,,1
AEKA107562,4,0,1967,J. H. PATEL,,Mysore,SHIMOGA,GEN,SSP,,161262,M,1,3,FALSE,FALSE,54.39,26054,8.79,1,3
AEKA107562,5,0,1971,J. H. PATEL,,Mysore,SHIMOGA,GEN,SSP,SSP,79111,M,2,3,FALSE,TRUE,26.86,75288,25.57,1,3
AEKA107562,6,0,1977,J. H. PATEL,,Karnataka,SHIMOGA,GEN,BLD,SSP,161229,M,2,3,TRUE,FALSE,40.58,0,0,1,3
AEKA107647,6,0,1977,B. L. SUBBAMMA,,Karnataka,CHIKMAGALUR,GEN,BLD,,143671,F,2,1,FALSE,FALSE,40.83,0,0,,1
AEKA107920,6,0,1977,B. RACHAIAH,,Karnataka,CHAMARAJANAGAR,SC,INC,,214233,M,1,1,FALSE,FALSE,55.51,71618,18.56,1,1
AEKA11029,5,0,1971,KOTRASETTI APPAYA KARAVIRAPPA,,Mysore,BELGAUM,GEN,INC,,164979,M,1,2,FALSE,FALSE,61.53,77176,28.78,2,2
AEKA11029,6,0,1977,KOTRASHETTI APPAYAPPA KARAVEERAPPA,,Karnataka,BELGAUM,GEN,INC,INC,178331,M,1,2,FALSE,TRUE,55.95,64002,20.08,2,2
AEKA14553,6,1,1978,V.PATIL,,Karnataka,CHICKMAGALUR,GEN,JNP,,172043,,2,1,FALSE,FALSE,38.44,168267,37.6,,1
AEKA14554,6,1,1978,ANNAIAH,,Karnataka,CHICKMAGALUR,GEN,IND,,3776,,3,1,FALSE,FALSE,0.84,539,0.12,,1
AEKA14555,6,1,1978,BASAVAVADHYA,,Karnataka,CHICKMAGALUR,GEN,IND,,3237,,4,1,FALSE,FALSE,0.72,1143,0.26,,1
AEKA14556,6,1,1978,M.K.JAIN,,Karnataka,CHICKMAGALUR,GEN,IND,,2094,,5,1,FALSE,FALSE,0.47,523,0.12,,1
AEKA14557,6,1,1978,A.M.M.REIN,,Karnataka,CHICKMAGALUR,GEN,IND,,1571,,6,1,FALSE,FALSE,0.35,111,0.02,,1
AEKA14558,6,1,1978,A.BHAGAWAN,,Karnataka,CHICKMAGALUR,GEN,IND,,1460,,7,1,FALSE,FALSE,0.33,294,0.07,,1
AEKA14559,6,1,1978,M.MUNISWAMY,,Karnataka,CHICKMAGALUR,GEN,IND,,1166,,8,1,FALSE,FALSE,0.26,12,0,,1
AEKA14560,6,1,1978,B.P.DIXIT,,Karnataka,CHICKMAGALUR,GEN,IND,,1154,,9,1,FALSE,FALSE,0.26,13,0,,1
AEKA14561,6,1,1978,DR.G.I.D'SOUZA,,Karnataka,CHICKMAGALUR,GEN,IND,,1141,,10,1,FALSE,FALSE,0.25,231,0.05,,1
AEKA14562,6,1,1978,V.T.R.V.GOWNDER,,Karnataka,CHICKMAGALUR,GEN,IND,,910,,11,1,FALSE,FALSE,0.2,18,0,,1
AEKA14563,6,1,1978,G.V.GOPIRATH,,Karnataka,CHICKMAGALUR,GEN,IND,,892,,12,1,FALSE,FALSE,0.2,7,0,,1
AEKA14564,6,1,1978,SHIVANNA,,Karnataka,CHICKMAGALUR,GEN,IND,,885,,13,1,FALSE,FALSE,0.2,35,0.01,,1
AEKA14565,6,1,1978,S.R.VEERAVHADRAPPA,,Karnataka,CHICKMAGALUR,GEN,IND,,850,,14,1,FALSE,FALSE,0.19,106,0.02,,1
AEKA14566,6,1,1978,K.H.ALIKHAN,,Karnataka,CHICKMAGALUR,GEN,IND,,744,,15,1,FALSE,FALSE,0.17,6,0,,1
AEKA14567,6,1,1978,K.ARUMUGAM,,Karnataka,CHICKMAGALUR,GEN,IND,,738,,16,1,FALSE,FALSE,0.16,3,0,,1
AEKA14568,6,1,1978,N.H.HANUMAIAH,,Karnataka,CHICKMAGALUR,GEN,IND,,735,,17,1,FALSE,FALSE,0.16,37,0.01,,1
AEKA14569,6,1,1978,O.A.VARADHADESIKAN,,Karnataka,CHICKMAGALUR,GEN,IND,,698,,18,1,FALSE,FALSE,0.16,12,0,,1
AEKA14570,6,1,1978,G.C.KEYNEE,,Karnataka,CHICKMAGALUR,GEN,IND,,686,,19,1,FALSE,FALSE,0.15,129,0.03,,1
AEKA14571,6,1,1978,C.V.DIGAMBER,,Karnataka,CHICKMAGALUR,GEN,IND,,557,,20,1,FALSE,FALSE,0.12,27,0.01,,1
AEKA14572,6,1,1978,K.N.ROY,,Karnataka,CHICKMAGALUR,GEN,IND,,530,,21,1,FALSE,FALSE,0.12,63,0.01,,1
AEKA14573,6,1,1978,V.B.K.DIAS,,Karnataka,CHICKMAGALUR,GEN,IND,,467,,22,1,FALSE,FALSE,0.1,23,0.01,,1
AEKA14574,6,1,1978,H.P.RANGASWAMY,,Karnataka,CHICKMAGALUR,GEN,IND,,444,,23,1,FALSE,FALSE,0.1,100,0.02,,1
AEKA14575,6,1,1978,C.M.SWAMY,,Karnataka,CHICKMAGALUR,GEN,IND,,344,,24,1,FALSE,FALSE,0.08,7,0,,1
AEKA14576,6,1,1978,T.K.GANESH,,Karnataka,CHICKMAGALUR,GEN,IND,,337,,25,1,FALSE,FALSE,0.08,18,0,,1
AEKA14577,6,1,1978,P.N.TERAH,,Karnataka,CHICKMAGALUR,GEN,IND,,319,,26,1,FALSE,FALSE,0.07,86,0.02,,1
AEKA14579,6,1,1978,K.M.AKKAMMA(W),,Karnataka,CHICKMAGALUR,GEN,IND,,161,,28,1,FALSE,FALSE,0.04,0,0,,1
AEKA84297,5,0,1971,C. M. STEPHEN,,Kerala,MUVATTPUZHA,GEN,INC,,178244,M,1,2,FALSE,FALSE,55.99,38137,11.98,2,2
AEKA84297,6,0,1977,C. M. STEPHEN,,Kerala,IDUKKI,GEN,INC,INC,228035,M,1,2,FALSE,TRUE,54.84,79257,19.06,2,2
AEKA8521,6,0,1977,Y. RAMAKRISHNA,,Karnataka,KOLAR,SC,BLD,,123274,M,2,1,FALSE,FALSE,35.07,110893,31.55,,1
AEKA8879,6,0,1977,V. S. ACHARYA,,Karnataka,UDUPI,GEN,BLD,,121326,M,2,1,FALSE,FALSE,33.21,103532,28.34,,1
AEKL102943,6,0,1977,K. N. RAVEENDRANATH,,Kerala,ERNAKULAM,GEN,CPM,,220611,M,2,1,FALSE,FALSE,48.26,213968,46.8,,1
AEKL103902,5,0,1971,C. K. CHANDRAPPAN,GEN,Kerala,TELLICHERRY,GEN,CPI,,204483,M,1,2,FALSE,FALSE,51.41,39824,10.01,2,2
AEKL103902,6,0,1977,C. K. CHANDRAPPAN,GEN,Kerala,CANNANORE,GEN,CPI,CPI,225328,M,1,2,FALSE,TRUE,50.38,12877,2.88,2,2
AEKL105423,5,0,1971,RAMACHANDRAN KADANNAPPALLI,,Kerala,KASARGOD,GEN,INC,,189486,M,1,2,FALSE,FALSE,45.98,28404,6.89,2,2
AEKL105423,6,0,1977,RAMACHANDRAN KADANNAPPALLY,,Kerala,KASARAGOD,GEN,INC,INC,227305,M,1,2,FALSE,TRUE,50.56,5042,1.12,2,2
AEKL105591,6,0,1977,T. SIVADASA MENON,,Kerala,PALGHAT,GEN,CPM,,192733,M,2,1,FALSE,FALSE,46.14,175392,41.99,,1
AEKL107433,6,0,1977,O. BHARATHAN,,Kerala,CANNANORE,GEN,CPM,,212451,M,2,1,FALSE,FALSE,47.5,202942,45.37,,1
AEKL108348,6,0,1977,A. SUNNASAHIB,,Kerala,PALGHAT,GEN,INC,,207604,M,1,1,FALSE,FALSE,49.7,14871,3.56,1,1
AEKL108654,6,0,1977,C. N. CHELLAMMA KRISHNAN,,Kerala,QUILON,GEN,IND,,5639,F,4,1,FALSE,FALSE,1.26,3636,0.81,,1
AEKL109794,6,0,1977,M. N. GOVINDAN NAIR,,Kerala,TRIVANDRUM,GEN,CPI,,244277,M,1,1,FALSE,FALSE,56.34,69822,16.1,1,1
AEKL110103,6,0,1977,K. A. RAJAN,,Kerala,TRICHUR,GEN,CPI,,221815,M,1,1,FALSE,FALSE,52.04,37506,8.8,1,1
AEKL110161,5,0,1971,M. M. JOSEPH,,Kerala,PEERMADE,GEN,KEC,,162428,M,1,2,FALSE,FALSE,60.65,74624,27.86,1,2
AEKL110161,6,0,1977,M. M. JOSEPH,,Kerala,IDUKKI,GEN,KCP,KEC,148778,M,2,2,TRUE,TRUE,35.78,123014,29.58,1,2
AEKL110405,6,0,1977,M. KAMALAM,,Kerala,CALICUT,GEN,BLD,,217359,F,2,1,FALSE,FALSE,48.47,0,0,,1
AEKL110432,6,0,1977,M. MOIDEEN KUTTY HAJI,,Kerala,PONNANI,GEN,MLO,,151945,M,2,1,FALSE,FALSE,36.05,0,0,,1
AEKL110452,5,0,1971,K. KUNHAMBU,,Kerala,PONNANI,SC,INC,,134263,M,2,2,FALSE,FALSE,45.12,117175,39.38,1,2
AEKL110452,6,0,1977,K. KUNHAMBU,,Kerala,OTTAPALAM,SC,INC,INC,232412,M,1,2,FALSE,FALSE,54.16,35721,8.32,1,2
AEKL110502,4,0,1967,C. K. CHAKRAPANI,,Kerala,PONNANI,SC,CPM,,157753,M,1,2,FALSE,FALSE,59.29,62780,23.6,1,2
AEKL110502,6,0,1977,C. K. CHAKRAPANI,,Kerala,OTTAPALAM,SC,CPM,CPM,196691,M,2,2,FALSE,FALSE,45.84,0,0,1,2
AEKL110536,4,0,1967,C. G. JANARDHANAN,,Kerala,MUKUNDAPURAM,GEN,IND,,170440,M,2,4,FALSE,FALSE,48.24,163362,46.24,,3
AEKL110536,4,1,1970,C.G.JANARDHANAN,,Kerala,MUKANDAPURAM,GEN,IND,IND,5749,,4,4,FALSE,FALSE,1.42,0,0,,3
AEKL110536,5,0,1971,C. G. JANARDHANAN,,Kerala,MUKUNDAPURAM,GEN,SSP,IND,12624,M,3,4,FALSE,FALSE,3.4,0,0,,3
AEKL110536,6,0,1977,C. G. JANARDHANAN,,Kerala,TRICHUR,GEN,IND,SSP,5997,M,4,4,FALSE,FALSE,1.41,541,0.13,,3
AEKL110805,5,0,1971,HENRY AUSTIN,,Kerala,ERNAKULAM,GEN,INC,,190602,M,1,2,FALSE,FALSE,50.22,22670,5.97,2,2
AEKL110805,6,0,1977,HENRY AUSTIN,,Kerala,ERNAKULAM,GEN,INC,INC,227896,M,1,2,FALSE,TRUE,49.85,7285,1.59,2,2
AEKL110826,4,0,1967,K. ANIRUDHAN,,Kerala,CHIRAYINKIL,GEN,CPM,,157040,M,1,2,FALSE,FALSE,52.38,29343,9.79,1,2
AEKL110826,6,0,1977,K. ANIRUDHAN,,Kerala,CHIRAYINKIL,GEN,CPM,CPM,177328,M,2,2,FALSE,FALSE,42.67,0,0,1,2
AEMD84340,6,0,1977,ASAI THAMBI A.V.P.,,Tamil_Nadu,MADRAS NORTH,GEN,DMK,,250852,M,1,1,FALSE,FALSE,54.26,45103,9.76,1,1
AEMD84464,5,0,1971,P. RAMACHANDRAN,,Tamil_Nadu,TIRUTTANI,GEN,NCO,,157313,M,2,2,FALSE,FALSE,39.45,0,0,1,2
AEMD84464,6,0,1977,RAMACHANDRAN P.,,Tamil_Nadu,MADRAS CENTRAL,GEN,NCO,NCO,259437,M,1,2,FALSE,FALSE,56.52,73411,15.99,1,2
AEMD84515,6,0,1977,RAJANGAM N.,,Tamil_Nadu,CHIDAMBARAM,SC,DMK,,169172,M,2,1,FALSE,FALSE,37.8,0,0,,1
AEMD84790,6,0,1977,BALASUBRAMANYAM A.,,Tamil_Nadu,DINDIGUL,GEN,CPM,,114117,M,2,1,FALSE,FALSE,24,53617,11.28,,1
AEMD95010,6,0,1977,SRINIVASAN S.,,Tamil_Nadu,MADRAS SOUTH,GEN,IND,,2676,M,3,1,FALSE,FALSE,0.56,1327,0.28,,1
AEMH108429,6,0,1977,AWARI GEV MANCHARSHA,,Maharashtra,NAGPUR,GEN,INC,,172010,M,1,1,FALSE,FALSE,44.55,41553,10.76,1,1
AEMH110273,6,0,1977,YEMBADWAR NANASAHEB NARAYANRAO,,Maharashtra,YEOTMAL,GEN,IND,,181931,M,2,1,FALSE,FALSE,46.6,175651,44.99,,1
AEMH111149,6,0,1977,HOSHING VASANT RANGANATH,,Maharashtra,BOMBAY SOUTH CENTRAL,GEN,INC,,141083,M,2,1,FALSE,FALSE,36.98,102186,26.78,,1
AEMH111227,6,0,1977,GORE MRINAL KESHAV,,Maharashtra,BOMBAY NORTH,GEN,BLD,,278246,F,1,1,FALSE,FALSE,67.05,147090,35.44,1,1
AEMH111376,6,0,1977,NAIK SURUPSINGH HARIYA,,Maharashtra,NANDURBAR,ST,INC,,186949,M,1,1,FALSE,FALSE,61,67440,22.01,1,1
AEMH111595,6,0,1977,RAM HEDAOO,,Maharashtra,RAMTEK,GEN,IND,,154028,M,2,1,FALSE,FALSE,42.27,143609,39.41,,1
AEMH111861,6,0,1977,DESHMUKH SHESHRAO APPARAO,,Maharashtra,PARBHANI,GEN,PWP,,139651,M,1,1,FALSE,FALSE,46.78,31539,10.57,1,1
AEMH113810,5,0,1971,SHANTARAM LAXUMAN PEJE,,Maharashtra,RATNAGIRI,GEN,INC,,167740,M,1,2,FALSE,FALSE,62.6,88238,32.93,1,2
AEMH113810,6,0,1977,PEJE SANTARAM LAXMAN,,Maharashtra,RATNAGIRI,GEN,INC,INC,147704,M,2,2,FALSE,TRUE,46.06,0,0,1,2
AEMH114478,5,0,1971,RAMCHANDRA MAROTRAO GHANGARE,,Maharashtra,WARDHA,GEN,IND,,51128,M,2,2,FALSE,FALSE,12.88,17885,4.51,,2
AEMH114478,6,0,1977,GHANGARE RAMCHANDRA MAROTRAO,,Maharashtra,WARDHA,GEN,IND,IND,89949,M,3,2,FALSE,FALSE,21.67,86964,20.95,,2
AEMH114601,5,0,1971,BURANDE GANGADHAR MAHARUDRA,,Maharashtra,BHIR,GEN,CPM,,32551,M,2,2,FALSE,FALSE,12.09,9764,3.63,1,2
AEMH114601,6,0,1977,BURANDE GANGADHAR APPA,,Maharashtra,BEED,GEN,CPM,CPM,197497,M,1,2,FALSE,FALSE,57.56,51897,15.13,1,2
AEMH114628,6,0,1977,PATIL CHANDRAKANT RAMKRISHNA,,Maharashtra,HINGOLI,GEN,BLD,,144991,M,1,1,FALSE,FALSE,46.72,35751,11.52,1,1
AEML1013,6,0,1977,PURNA A. SANGMA,ST,Meghalaya,TURA,GEN,INC,,40288,M,1,1,FALSE,FALSE,57.64,14034,20.08,1,1
AEML431,6,0,1977,MODY K. MARAK,,Meghalaya,TURA,GEN,IND,,26254,M,2,1,FALSE,FALSE,37.56,22896,32.76,,1
AEMN200621,6,1,1978,KAIHO,,Manipur,OUTER MANIPUR (ST),ST,JNP,,103892,M,1,1,FALSE,FALSE,46.12,54853,24.35,1,1
AEMP100318,6,0,1977,RAGHAVJI,,Madhya_Pradesh,VIDISHA,GEN,BLD,,218276,M,1,1,FALSE,FALSE,64.97,123734,36.83,1,1
AEMP101123,6,0,1977,RANDAMAN SINGH,,Madhya_Pradesh,SIDHI,GEN,IND,,7627,M,4,1,FALSE,FALSE,3.01,3411,1.34,,1
AEMP1180,5,0,1971,ARIF BEG KARAMAT BEG,,Madhya_Pradesh,BHOPAL,GEN,SSP,,5601,M,4,2,FALSE,FALSE,1.79,0,0,1,2
AEMP1180,6,0,1977,ARIF BEG,,Madhya_Pradesh,BHOPAL,GEN,BLD,SSP,231023,M,1,2,TRUE,FALSE,63.35,108526,29.76,1,2
AEMP1282,5,0,1971,BHAGIRATH BHANWAR,,Madhya_Pradesh,JHABUA,ST,SSP,,100036,M,1,2,FALSE,FALSE,55.05,26593,14.63,2,2
AEMP1282,6,0,1977,BHAGIRATH BHAWAR,,Madhya_Pradesh,JHABUA,ST,BLD,SSP,154550,M,1,2,TRUE,TRUE,62.72,62672,25.43,2,2
AEMP13,4,0,1967,BUDDHARAM,,Madhya_Pradesh,MORENA,SC,IND,,34128,M,3,3,FALSE,FALSE,13.28,12610,4.91,,3
AEMP13,5,0,1971,BUDHA RAM,,Madhya_Pradesh,MORENA,SC,SSP,IND,14952,M,3,3,FALSE,FALSE,7.04,6553,3.08,,3
AEMP13,6,0,1977,BUDHRAM,,Madhya_Pradesh,MORENA,SC,INC,SSP,91655,M,2,3,TRUE,FALSE,33.89,85835,31.74,,3
AEMP261,6,0,1977,SUKHENDRA SINGH,,Madhya_Pradesh,SATNA,GEN,BLD,,249938,M,1,1,FALSE,FALSE,71.26,152577,43.5,1,1
AEMP2978,6,0,1977,RAMCHANDRA SARVATE,,Madhya_Pradesh,GWALIOR,GEN,CPI,,23639,M,3,1,FALSE,FALSE,7.24,14330,4.39,,1
AEMP3081,6,0,1977,LAXMI NARAIN NAYAK,,Madhya_Pradesh,KHAJURAHO,GEN,BLD,,244641,M,1,1,FALSE,FALSE,74.7,161785,49.4,1,1
AEMP559,5,0,1971,UMEDSINGH,,Madhya_Pradesh,RAIGARH,ST,INC,,101686,M,1,2,FALSE,FALSE,51.35,27655,13.96,1,2
AEMP559,6,0,1977,UMMED SINGH,,Madhya_Pradesh,RAIGARH,ST,INC,INC,96762,M,2,2,FALSE,TRUE,38.96,61736,24.86,1,2
AEMP718,6,0,1977,MADAN TIWARY,,Madhya_Pradesh,RAJNANDGAON,GEN,BLD,,178476,M,1,1,FALSE,FALSE,64.73,87933,31.89,1,1
AEOD10270,6,0,1977,GANGADHAR PAIKARAY,,Odisha,BHUBANESWAR,GEN,CPI,,29778,M,3,1,FALSE,FALSE,12.5,0,0,,1
AEOD8700,6,0,1977,BAISHNAB JENA,,Odisha,JAJPUR,SC,SUC,,15373,M,3,1,FALSE,FALSE,4.99,0,0,,1
AEPB10,6,0,1977,BANSI RAM,,Himachal_Pradesh,KANGRA,GEN,CPI,,15709,M,3,1,FALSE,FALSE,5.29,11242,3.79,,1
AEPB1491,6,0,1977,BARKAT MASIH,,Punjab,AMRITSAR,GEN,IND,,16985,M,3,1,FALSE,FALSE,3.56,13478,2.83,,1
AEPB1594,6,0,1977,AMAR NATH,,Punjab,JULLUNDUR,GEN,IND,,744,M,8,1,FALSE,FALSE,0.18,392,0.09,,1
AEPB185,5,0,1971,MUKHTIAR SINGH,GEN,Haryana,ROHTAK,GEN,BJS,,143409,M,1,2,FALSE,FALSE,44.46,4671,1.45,2,2
AEPB185,6,0,1977,MUKHTIAR SINGH,GEN,Haryana,SONEPAT,GEN,BLD,BJS,346900,M,1,2,TRUE,TRUE,80.95,280223,65.39,2,2
AEPB556,4,0,1967,G.S. DHILLON,,Punjab,TARN TARAN,GEN,INC,,161050,M,1,3,FALSE,FALSE,46.73,45192,13.11,2,3
AEPB556,5,0,1971,GIRDIAL SINGH DHILLON,,Punjab,TARN TARAN,GEN,INC,INC,158401,M,1,3,FALSE,TRUE,52.03,59980,19.7,2,3
