pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Terms,Terms_Contested
AEGJ660,4,0,1967,V.J. JOBANPUTRA,,Gujarat,JUNAGADH,GEN,IND,,10306,M,3,1,FALSE,FALSE,4.68,6057,2.75,,1
AEHP167,4,0,1967,S. KUMAR,,Himachal_Pradesh,KANGRA,GEN,BJS,,38860,M,2,1,FALSE,FALSE,29,17787,13.27,,1
AEJK105533,4,0,1967,B.G. MOHAMAD,,Jammu_&_Kashmir,SRINAGAR,GEN,JKN,,59415,M,1,1,FALSE,FALSE,46.76,9236,7.27,1,1
AEKA106926,4,0,1967,M. PUTTADEVAIAH,,Mysore,CHAMARAJANAGAR,SC,IND,,51450,M,3,1,FALSE,FALSE,17.6,26076,8.92,,1
AEKA107254,4,1,1968,S.Y.PATIL,,Mysore,BIJAPUR,GEN,IND,,10492,,3,1,FALSE,FALSE,5.91,0,0,,1
AEKA107380,4,0,1967,B. SAHANKARANAND,,Mysore,CHIKODI,SC,INC,,192986,M,1,1,FALSE,FALSE,67.85,101542,35.7,1,1
AEKA107562,4,0,1967,J. H. PATEL,,Mysore,SHIMOGA,GEN,SSP,,161262,M,1,1,FALSE,FALSE,54.39,26054,8.79,1,1
AEKA107627,4,0,1967,S. S. KOLKEBAIL,,Mysore,UDIPI,GEN,INC,,91526,M,2,1,FALSE,FALSE,31.12,23373,7.95,,1
AEKA107694,4,1,1968,C.J.MUCKANNAPPA,,Mysore,MADHUGIRI,GEN,IND,,23326,,2,1,FALSE,FALSE,13.82,7226,4.28,,1
AEKA107695,3,1,1965,MALIMARIYAPPA,,Mysore,TUMKUR,GEN,INC,,66285,M,1,2,FALSE,FALSE,81.9,58765,72.61,2,2
AEKA107695,4,0,1967,MALIMARIYAPPA,,Mysore,NADHUGIRI,GEN,INC,INC,156423,M,1,2,FALSE,TRUE,54.68,91167,31.87,2,2
AEKA107864,4,0,1967,J. DEVAIAH,,Mysore,MANDYA,GEN,IND,,146222,M,2,1,FALSE,FALSE,43.14,0,0,,1
AEKA107872,4,1,1968,S.M.KRISHNA,,Mysore,MANDYA,GEN,PSP,,184054,M,1,1,FALSE,FALSE,59.85,63953,20.79,1,1
AEKA107894,4,0,1967,J. S. RAMAN,,Mysore,MYSORE,GEN,BJS,,18532,M,4,1,FALSE,FALSE,6.83,7013,2.58,,1
AEKA107942,4,0,1967,B. N. KUTTAPA,,Mysore,MANGALORE,GEN,CPM,,57776,M,3,1,FALSE,FALSE,18.96,42700,14.01,,1
AEKL107493,4,0,1967,M. K. PRABHAKARAN,,Kerala,BADAGARA,GEN,INC,,115094,M,2,1,FALSE,FALSE,34.8,0,0,,1
AEKL108333,4,0,1967,E. K. NAYANAR,,Kerala,PALGHAT,GEN,CPM,,158230,M,1,1,FALSE,FALSE,59.14,67358,25.18,1,1
AEKL108876,3,0,1962,V. EACHARAN,,Kerala,PALGHAT,SC,INC,,59353,M,2,2,FALSE,FALSE,29.57,49703,24.77,,2
AEKL108876,4,0,1967,V. EACHARAN,,Kerala,PONNANI,SC,INC,INC,94973,M,2,2,FALSE,FALSE,35.7,81643,30.69,,2
AEKL109830,4,0,1967,A.A. RAHIM,,Kerala,QUILON,GEN,INC,,127480,M,2,1,FALSE,FALSE,35.46,102814,28.6,,1
AEKL110333,4,0,1967,M. U. RAO,,Kerala,KASARGOD,GEN,BJS,,41471,M,3,1,FALSE,FALSE,12.35,0,0,,1
AEKL110361,4,0,1967,P. GOPALAN,,Kerala,TELLI CHERRY,GEN,CPM,,221374,M,1,1,FALSE,FALSE,61.76,84312,23.52,1,1
AEKL110502,4,0,1967,C. K. CHAKRAPANI,,Kerala,PONNANI,SC,CPM,,157753,M,1,1,FALSE,FALSE,59.29,62780,23.6,1,1
AEKL110536,4,0,1967,C. G. JANARDHANAN,,Kerala,MUKUNDAPURAM,GEN,IND,,170440,M,2,2,FALSE,FALSE,48.24,163362,46.24,,1
AEKL110536,4,1,1970,C.G.JANARDHANAN,,Kerala,MUKANDAPURAM,GEN,IND,IND,5749,,4,2,FALSE,FALSE,1.42,0,0,,1
AEKL110594,3,0,1962,S. P. LUIZ,,Kerala,ERNAKULAM,GEN,IND,,18068,M,3,2,FALSE,FALSE,5.06,0,0,,2
AEKL110594,4,0,1967,S. P. LUIS,,Kerala,MUKUNDAPURAM,GEN,IND,IND,7078,M,3,2,FALSE,FALSE,2,0,0,,2
AEKL110594,4,0,1967,S. P. LUIZ,,Kerala,ERNAKULAM,GEN,IND,IND,9646,M,3,2,FALSE,FALSE,2.68,2186,0.61,,2
AEKL110767,4,0,1967,P. C. ADICHAN,,Kerala,ADOOR,SC,CPI,,179068,M,1,1,FALSE,FALSE,51.66,76398,22.04,1,1
AEKL110785,4,0,1967,T. KRISHNAN,,Kerala,ADOOR,SC,KEC,,64874,M,3,1,FALSE,FALSE,18.72,0,0,,1
AEKL110826,4,0,1967,K. ANIRUDHAN,,Kerala,CHIRAYINKIL,GEN,CPM,,157040,M,1,1,FALSE,FALSE,52.38,29343,9.79,1,1
AEMD273131,4,0,1967,S. ALAGARSAMI,,Madras,SIVAKASI,GEN,CPI,,55753,M,3,1,FALSE,FALSE,13.51,0,0,,1
AEMH113500,4,0,1967,M. KOTWAL,,Maharashtra,BOMBAY SOUTH,GEN,PSP,,11661,M,4,1,FALSE,FALSE,3.83,8648,2.84,,1
AEMH113915,4,0,1967,K. P .PAWAR,,Maharashtra,SATARA,GEN,PWP,,80059,M,2,1,FALSE,FALSE,26.49,65737,21.75,,1
AEMH114466,4,0,1967,V. D. RAJE ATRAM,,Maharashtra,WARDHA,GEN,IND,,115652,M,2,1,FALSE,FALSE,32.27,55211,15.41,,1
AEMP13,4,0,1967,BUDDHARAM,,Madhya_Pradesh,MORENA,SC,IND,,34128,M,3,1,FALSE,FALSE,13.28,12610,4.91,,1
AEMP1327,4,0,1967,MANAKLAL,,Madhya_Pradesh,MANDSAUR,GEN,INC,,119863,M,2,1,FALSE,FALSE,42.25,104674,36.9,,1
AEMP13961,4,0,1967,S. SINGH,GEN,Madhya_Pradesh,SHAHDOL,ST,BJS,,19342,M,2,1,FALSE,FALSE,10.87,4922,2.76,,1
AEMP15,4,0,1967,CHHITARIYA,,Madhya_Pradesh,MORENA,SC,CPI,,21518,M,4,1,FALSE,FALSE,8.37,3680,1.43,,1
AEMP204,4,0,1967,N. RAM,,Madhya_Pradesh,TIKAMGARH,SC,INC,,111230,M,1,1,FALSE,FALSE,40.29,66978,24.26,1,1
AEMP548,4,0,1967,MADANLAL,,Madhya_Pradesh,BILASPUR,GEN,BJS,,96889,M,2,1,FALSE,FALSE,44.77,84973,39.27,,1
AEMP742,4,0,1967,P. DEVI,,Madhya_Pradesh,RAJNANDGAON,GEN,INC,,132444,F,1,1,FALSE,FALSE,53.02,86440,34.6,1,1
AEMP84738,4,0,1967,G. KUMARI,,Madhya_Pradesh,SHAHDOL,ST,INC,,117146,F,1,1,FALSE,FALSE,65.81,97804,54.94,1,1
AEOD10345,3,0,1962,SARMA ANANTA TRIPATHY,,Odisha,CHATRAPUR,GEN,INC,,47958,M,1,2,FALSE,FALSE,60.16,25215,31.63,2,2
AEOD10345,4,0,1967,A. T. SARMA,,Odisha,BHANJANAGAR,GEN,INC,INC,69120,M,1,2,FALSE,TRUE,32.14,4695,2.18,2,2
AEOD84693,4,0,1967,S. SUPAKAR,,Odisha,SAMBALPUR,GEN,INC,,57349,M,1,1,FALSE,FALSE,29.88,15762,8.21,1,1
AEPB1090,4,0,1967,R.S. DAS,,Punjab,PHILLAUR,SC,IND,,32098,M,4,1,FALSE,FALSE,9.76,11416,3.47,,1
AEPB46,4,0,1967,S.S. JOSHI,,Punjab,TARN TARAN,GEN,CPI,,11273,M,6,1,FALSE,FALSE,3.27,0,0,,1
AEPB556,4,0,1967,G.S. DHILLON,,Punjab,TARN TARAN,GEN,INC,,161050,M,1,1,FALSE,FALSE,46.73,45192,13.11,1,1
AEPB639,4,1,1970,P.CHANDRA,,Punjab,GURDASPUR,GEN,NCJ,,149708,M,1,1,FALSE,FALSE,48.8,98479,32.1,1,1
AEPY83824,4,0,1967,K. SUBBIAH,,Puducherry,PONDICHERRY,GEN,PFR,,42725,M,3,1,FALSE,FALSE,26.89,0,0,,1
AERJ1046,3,0,1962,TRILOK SINGH,,Rajasthan,SIKAR,GEN,CPI,,53123,M,3,2,FALSE,FALSE,20.9,34167,13.44,,2
AERJ1046,4,0,1967,T. SINGH,,Rajasthan,SIKAR,GEN,CPM,CPI,70659,M,3,2,TRUE,FALSE,19.38,58724,16.1,,2
AERJ1515,4,0,1967,B. N. SHARMA,,Rajasthan,CHITORGARH,GEN,BJS,,82720,M,2,1,FALSE,FALSE,32.34,41931,16.39,,1
AERJ2339,3,0,1962,ONKAR LAL,,Rajasthan,KOTAH,SC,INC,,82716,M,2,2,FALSE,FALSE,40.52,57700,28.26,,2
AERJ2339,4,0,1967,ONKARLAL,,Rajasthan,KOTA,SC,INC,INC,125375,M,2,2,FALSE,FALSE,45.32,0,0,,2
AERJ2878,4,0,1967,RAMDEO,,Rajasthan,SIKAR,GEN,IND,,11935,M,4,1,FALSE,FALSE,3.27,879,0.24,,1
AERJ46904,3,0,1962,JAGANNATH PRASAD,,Rajasthan,SAWAI MADHOPUR,SC,INC,,82771,M,2,2,FALSE,FALSE,31.57,58333,22.25,1,2
AERJ46904,4,0,1967,J. PRASAD,,Rajasthan,HINDAUN,SC,INC,INC,140538,M,1,2,FALSE,FALSE,47.63,41097,13.93,1,2
AETN209763,3,0,1962,S. KANDAPPAN,,Madras,TIRUCHENGODE,GEN,DMK,,97635,M,2,2,FALSE,FALSE,38.9,57698,22.99,1,2
AETN209763,4,0,1967,S. KANDAPPAN,,Madras,METTUR,GEN,DMK,DMK,184004,M,1,2,FALSE,FALSE,53.14,56845,16.42,1,2
AETN209844,4,0,1967,T. M. KALIANNAN,,Madras,TIRUCHENGODE,GEN,INC,,184114,M,2,1,FALSE,FALSE,43.81,180317,42.9,,1
AETN210658,4,0,1967,A. JAYARAMAN,,Madras,VELLORE,SC,INC,,134155,M,2,1,FALSE,FALSE,36.74,107012,29.3,,1
AETN211472,3,0,1962,K. ANADA NAMBIAR,,Madras,TIRUCHIRAPALI,GEN,CPI,,156706,M,1,2,FALSE,FALSE,47.8,9374,2.86,2,2
AETN211472,4,0,1967,K. A. NAMBIAR,,Madras,TIRUCHIRAPALLI,GEN,CPM,CPI,202879,M,1,2,TRUE,TRUE,50.32,2545,0.63,2,2
AETN211475,4,0,1967,K. SUBRAVELU,,Madras,MAYURAM,SC,DMK,,209660,M,1,1,FALSE,FALSE,57.09,52044,14.17,1,1
AETN211906,4,0,1967,S. T. NEELAKANTAN,,Madras,CHINGLEPUT,GEN,IND,,11258,M,3,1,FALSE,FALSE,2.7,0,0,,1
AETN212373,3,0,1962,R. UMANATH,,Madras,PUDUKKOTTAI,GEN,CPI,,134162,M,1,2,FALSE,FALSE,44.99,30218,10.13,2,2
AETN212373,4,0,1967,R. UMANATH,,Madras,PUDUKKOTTAI,GEN,CPM,CPI,199469,M,1,2,TRUE,TRUE,48.25,9382,2.27,2,2
AEUP10044,3,0,1962,VISHWANATH PANDEY,,Uttar_Pradesh,SALEMPUR,GEN,INC,,66351,M,1,2,FALSE,FALSE,33.17,24483,12.24,2,2
AEUP10044,4,0,1967,V. PANDEY,,Uttar_Pradesh,SALEMPUR,GEN,INC,INC,86702,M,1,2,FALSE,TRUE,32.97,24301,9.24,2,2
AEUP165034,4,1,1970,A.NATH,,Uttar_Pradesh,GORAKHPUR,GEN,IND,,57001,M,1,1,FALSE,FALSE,48.31,19937,16.9,1,1
AEUP167612,3,0,1962,KANHAIYA LAL BALMIKI,,Uttar_Pradesh,KHURJA,SC,INC,,101042,M,1,2,FALSE,FALSE,44.76,28300,12.54,1,2
AEUP167612,4,0,1967,K.L. BAJMIKI,,Uttar_Pradesh,KHURJA,SC,INC,INC,85399,M,2,2,FALSE,TRUE,31.96,39559,14.8,1,2
AEUP177519,3,0,1962,RAM SARUP,,Uttar_Pradesh,ROBERTGANJ,SC,INC,,83280,M,1,2,FALSE,FALSE,47.6,25841,14.77,2,2
AEUP177519,4,0,1967,R. SWARUP,,Uttar_Pradesh,ROBERTSGANJ,SC,INC,INC,108240,M,1,2,FALSE,TRUE,46.05,17376,7.39,2,2
AEUP177972,4,0,1967,S. L. SAXENA,,Uttar_Pradesh,GORAKHPUR,GEN,INC,,78775,M,2,2,FALSE,FALSE,31.12,40992,16.19,,1
AEUP177972,4,1,1970,S.L.SAKSENA,,Uttar_Pradesh,GORAKHPUR,GEN,IND,INC,7688,,4,2,FALSE,FALSE,6.52,0,0,,1
AEUP178679,4,0,1967,S. ROHTAGI,,Uttar_Pradesh,BILHAUR,GEN,INC,,81936,F,1,1,FALSE,FALSE,31.71,16647,6.44,1,1
AEUP202804,4,0,1967,B. RAI,,Uttar_Pradesh,DEORIA,GEN,INC,,106557,M,1,1,FALSE,FALSE,40.92,34979,13.43,1,1
AEUP202820,4,0,1967,ASHRAF,,Uttar_Pradesh,GORAKHPUR,GEN,IND,,11075,M,4,1,FALSE,FALSE,4.38,7063,2.79,,1
AEWB118625,4,0,1967,A. K. M. ISHAQUE,,West_Bengal,BASIRHAT,GEN,INC,,98852,M,2,2,FALSE,FALSE,29.13,0,0,,1
AEWB118625,4,1,1970,A.K.M.ISHAQUE,,West_Bengal,BASIRHAT,GEN,NCJ,INC,50096,,3,2,TRUE,FALSE,23.01,43615,20.03,,1
AEWB119512,4,1,1968,I.P.CHAOUDHURI,,West_Bengal,KRISHNAGAR,GEN,INC,,134361,,1,1,FALSE,FALSE,55.44,41965,17.32,1,1
GEAN17961,4,0,1967,K. R. GANESH,,Andaman_&_Nicobar_Islands,ANDAMAN NICOBAR,GEN,INC,,19310,M,1,1,FALSE,FALSE,52.57,10040,27.33,1,1
GEAN17962,4,0,1967,S. R. PAUL,,Andaman_&_Nicobar_Islands,ANDAMAN NICOBAR,GEN,IND,,153,M,6,1,FALSE,FALSE,0.42,0,0,,1
GEAN17963,4,0,1967,P. K. S. PRASAD,,Andaman_&_Nicobar_Islands,ANDAMAN NICOBAR,GEN,IND,,9270,M,2,1,FALSE,FALSE,25.24,4379,11.92,,1
GEAN17964,4,0,1967,R. L. SAHA,,Andaman_&_Nicobar_Islands,ANDAMAN NICOBAR,GEN,SWA,,1717,M,4,1,FALSE,FALSE,4.67,326,0.89,,1
GEAN17965,4,0,1967,R. C. MAZUMDAR,,Andaman_&_Nicobar_Islands,ANDAMAN NICOBAR,GEN,IND,,1391,M,5,1,FALSE,FALSE,3.79,1238,3.37,,1
GEAN17966,4,0,1967,KANDASWAMY,,Andaman_&_Nicobar_Islands,ANDAMAN NICOBAR,GEN,DMK,,4891,M,3,1,FALSE,FALSE,13.32,3174,8.64,,1
GEAP100043,4,0,1967,B.S. MURTY,,Andhra_Pradesh,RAJAHMUNDRY,GEN,PSP,,23046,M,4,1,FALSE,FALSE,5.82,4790,1.21,,1
GEAP15964,3,0,1962,MISSULA SURYANARAYANAMURTHY,,Andhra_Pradesh,ANAKAPALLI,GEN,INC,,96895,M,1,2,FALSE,FALSE,37.95,16010,6.27,2,2
GEAP15964,4,0,1967,M. SURYANARAYANAMURTHY,,Andhra_Pradesh,ANAKAPALLI,GEN,INC,INC,165121,M,1,2,FALSE,TRUE,45.25,3024,0.83,2,2
GEAP15965,3,0,1962,VILLURI VENKATARAMANA,,Andhra_Pradesh,ANAKAPALLI,GEN,SWA,,80885,M,2,2,FALSE,FALSE,31.68,3358,1.32,,2
GEAP15965,4,0,1967,V.V. RAMANA,,Andhra_Pradesh,ANAKAPALLI,GEN,SWA,SWA,162097,M,2,2,FALSE,FALSE,44.42,124426,34.1,,2
GEAP16004,3,0,1962,B. ANJANAPPA,,Andhra_Pradesh,NELLORE,SC,INC,,165206,M,1,2,FALSE,FALSE,49.16,71905,21.39,2,2
GEAP16004,4,0,1967,B. ANJANAPPA,,Andhra_Pradesh,NELLORE,SC,INC,INC,130981,M,1,2,FALSE,TRUE,32.96,16983,4.27,2,2
GEAP16006,3,0,1962,MERIGA RAMAKRISHNAIAH,,Andhra_Pradesh,NELLORE,SC,SWA,,93301,M,2,2,FALSE,FALSE,27.76,37484,11.15,,2
GEAP16006,4,0,1967,M. RAMAKRISHNAIAH,,Andhra_Pradesh,NELLORE,SC,SWA,SWA,64067,M,4,2,FALSE,FALSE,16.12,47923,12.06,,2
GEAP16007,3,0,1962,E.V. CHINNAIAH,,Andhra_Pradesh,NELLORE,SC,REP,,55817,M,3,2,FALSE,FALSE,16.61,34052,10.13,,2
GEAP16007,4,0,1967,E.V. CHINNAIAH,,Andhra_Pradesh,NELLORE,SC,IND,REP,113998,M,2,2,FALSE,FALSE,28.69,41775,10.51,,2
GEAP16012,3,0,1962,ERUKALAPPA,,Andhra_Pradesh,HINDUPUR,GEN,IND,,60479,M,2,2,FALSE,FALSE,24.1,14064,5.6,,2
GEAP16012,4,0,1967,K. ERUKALAPPA,,Andhra_Pradesh,HINDUPUR,GEN,IND,IND,43309,M,3,2,FALSE,FALSE,14.13,26814,8.75,,2
GEAP16019,3,0,1962,PENDEKANTI VENKATASUBBAIAH,,Andhra_Pradesh,ADONI,GEN,INC,,136513,M,1,2,FALSE,FALSE,56.88,33022,13.76,2,2
GEAP16019,4,0,1967,P. V.SUBBAIAH,,Andhra_Pradesh,NANDYAL,GEN,INC,INC,262256,M,1,2,FALSE,TRUE,66.22,168825,42.63,2,2
GEAP16031,3,0,1962,C. DASS,,Andhra_Pradesh,TIRUPATHI,SC,INC,,119539,M,1,2,FALSE,FALSE,53.84,17048,7.68,2,2
GEAP16031,4,0,1967,C. DASS,,Andhra_Pradesh,TIRUPATHI,SC,INC,INC,146238,M,1,2,FALSE,TRUE,38.56,6769,1.78,2,2
GEAP16036,3,0,1962,C.L. NARASIMHA REDDY,,Andhra_Pradesh,RAJAMPET,GEN,SWA,,155017,M,1,2,FALSE,FALSE,52.95,17265,5.9,1,2
GEAP16036,4,0,1967,C.L.N. REDDY,,Andhra_Pradesh,RAJAMPET,GEN,SWA,SWA,123325,M,2,2,FALSE,TRUE,34.18,93572,25.93,1,2
GEAP16038,3,0,1962,YEDDULA ESWARA REDDY,,Andhra_Pradesh,CUDDAPAH,GEN,CPI,,158877,M,1,2,FALSE,FALSE,44.02,20867,5.78,2,2
GEAP16038,4,0,1967,Y.E. REDDY,,Andhra_Pradesh,CUDDAPAH,GEN,CPI,CPI,191736,M,1,2,FALSE,TRUE,49.25,37719,9.69,2,2
GEAP16197,3,0,1962,MOSALIKANTI THIRUMALA RAO,,Andhra_Pradesh,KAKINADA,GEN,INC,,143575,M,1,2,FALSE,FALSE,45.39,18684,5.91,2,2
GEAP16197,4,0,1967,T.R. MOSALIGANTI,,Andhra_Pradesh,KAKINADA,GEN,INC,INC,168647,M,1,2,FALSE,TRUE,44.35,30000,7.89,2,2
GEAP16203,3,0,1962,UDDARAJU RAMAM,,Andhra_Pradesh,NARASAPUR,GEN,CPI,,167209,M,2,2,FALSE,FALSE,46,152823,42.05,,2
GEAP16203,4,0,1967,U. RAMAN,,Andhra_Pradesh,NARASAPUR,GEN,CPM,CPI,148721,M,2,2,TRUE,FALSE,35.76,82788,19.91,,2
GEAP16210,3,0,1962,MANGANTI ANKINEEDU,,Andhra_Pradesh,GUDIVADA,GEN,INC,,186452,M,1,2,FALSE,FALSE,48.96,16734,4.39,2,2
GEAP16210,4,0,1967,M. ANKINEEDU,,Andhra_Pradesh,GUDIVADA,GEN,INC,INC,139238,M,1,2,FALSE,TRUE,35.41,40198,10.22,2,2
GEAP16225,3,0,1962,KOTHA RAGHU RAMAIAH,,Andhra_Pradesh,GUNTUR,GEN,INC,,204533,M,1,2,FALSE,FALSE,57.52,99942,28.11,2,2
GEAP16225,4,0,1967,K. RAGHURAMAIAH,,Andhra_Pradesh,GUNTUR,GEN,INC,INC,237225,M,1,2,FALSE,TRUE,59.29,117032,29.25,2,2
GEAP16228,3,0,1962,MADALA NARAYANASWAMY,,Andhra_Pradesh,ONGOLE,GEN,CPI,,127120,M,1,2,FALSE,FALSE,39.69,2343,0.73,1,2
GEAP16228,4,0,1967,M. NARAYANASWAMY,,Andhra_Pradesh,ONGOLE,GEN,CPM,CPI,131613,M,2,2,TRUE,TRUE,33.47,90890,23.11,1,2
GEAP16644,3,0,1962,A. LAKSHMINARAYAN,,Andhra_Pradesh,SECUNDERABAD,GEN,JS,,9695,M,3,2,FALSE,FALSE,5.05,1408,0.73,,2
GEAP16644,4,0,1967,A. LAKSHMINARAYANA,,Andhra_Pradesh,SECUNDERABAD,GEN,IND,JS,36814,M,2,2,FALSE,FALSE,15.68,12824,5.46,,2
GEAP16658,3,0,1962,H.C. HEDA,,Andhra_Pradesh,NIZAMABAD,GEN,INC,,106570,M,1,2,FALSE,FALSE,45.54,27020,11.55,1,2
GEAP16658,4,0,1967,H.C. HEDA,,Andhra_Pradesh,NIZAMABAD,GEN,INC,INC,79387,M,2,2,FALSE,TRUE,28.35,37963,13.56,1,2
GEAP16664,3,0,1962,JANUMPALLY RAMESHWAR RAO,,Andhra_Pradesh,GADWAL,GEN,INC,,116150,M,1,2,FALSE,FALSE,44.76,15834,6.1,2,2
GEAP16664,3,0,1962,JUVVADI RAMAPATHI RAO,,Andhra_Pradesh,KARIMNAGAR,GEN,INC,,120472,M,1,2,FALSE,FALSE,50.74,67403,28.39,2,2
GEAP16664,4,0,1967,J. R. RAO,,Andhra_Pradesh,MAHBUBNAGAR,GEN,INC,INC,177320,M,1,2,FALSE,TRUE,58.92,89817,29.85,2,2
GEAP16664,4,0,1967,J. R. RAO,,Andhra_Pradesh,KARIMNAGAR,GEN,INC,INC,87933,M,1,2,FALSE,TRUE,32.14,2176,0.8,2,2
GEAP16668,3,0,1962,PALANIVELU,,Andhra_Pradesh,PADAPALLI,SC,CPI,,65540,M,2,2,FALSE,FALSE,30.47,0,0,,2
GEAP16668,4,0,1967,PALANIVELU,,Andhra_Pradesh,PEDDAPALLI,SC,IND,CPI,83355,M,2,2,FALSE,FALSE,27.68,46760,15.53,,2
GEAP16669,3,0,1962,M.R. KRISHNA,,Andhra_Pradesh,PADAPALLI,SC,INC,,149561,M,1,2,FALSE,FALSE,69.53,84021,39.06,2,2
GEAP16669,4,0,1967,M.R. KRISHNA,,Andhra_Pradesh,PEDDAPALLI,SC,INC,INC,155550,M,1,2,FALSE,TRUE,51.66,72195,23.98,2,2
GEAP16672,3,0,1962,BAKAR ALI MIRZA,,Andhra_Pradesh,WARRANGAL,GEN,INC,,113308,M,1,2,FALSE,FALSE,46.54,736,0.3,2,2
GEAP16672,4,0,1967,B. A. MIRZA,,Andhra_Pradesh,SECUNDERABAD,GEN,INC,INC,119346,M,1,2,FALSE,TRUE,50.83,82532,35.15,2,2
GEAP16678,3,0,1962,T. LAKSHIKANTAMMA,,Andhra_Pradesh,KHAMMAM,GEN,INC,,163806,F,1,2,FALSE,FALSE,49.78,12060,3.66,2,2
GEAP16678,4,0,1967,T. LAKSHMIKANTAMMA,,Andhra_Pradesh,KHAMMAM,GEN,INC,INC,200534,F,1,2,FALSE,TRUE,53.12,111328,29.49,2,2
GEAP16683,3,0,1962,LAXMI DASS,,Andhra_Pradesh,MIRYALGUDA,SC,CPI,,140884,M,1,2,FALSE,FALSE,50.53,26565,9.53,1,2
GEAP16683,4,0,1967,LAXMIDASS,,Andhra_Pradesh,SIDDIPET,SC,CPM,CPI,59448,M,3,2,TRUE,TRUE,19.19,43941,14.18,1,2
GEAP17942,3,0,1962,KERRI NARAYANARAO,,Andhra_Pradesh,CHEEPURUPALLI,GEN,SWA,,110351,M,2,2,FALSE,FALSE,42.43,95911,36.87,1,2
GEAP17942,4,0,1967,K.N. RAO,,Andhra_Pradesh,BOBBILI,GEN,INC,SWA,146553,M,1,2,TRUE,FALSE,44.29,75197,22.73,1,2
GEAP17943,3,0,1962,SETTY SUBBINAIDU,,Andhra_Pradesh,CHEEPURUPALLI,GEN,IND,,14440,M,3,2,FALSE,FALSE,5.55,0,0,,2
GEAP17943,4,0,1967,S. SUBBINAIDU,,Andhra_Pradesh,BOBBILI,GEN,IND,IND,71356,M,2,2,FALSE,FALSE,21.57,14228,4.3,,2
GEAP17944,4,0,1967,C.S. RAO,,Andhra_Pradesh,BOBBILI,GEN,IND,,57128,M,3,1,FALSE,FALSE,17.27,1293,0.39,,1
GEAP17945,4,0,1967,A.A. RAO,,Andhra_Pradesh,BOBBILI,GEN,IND,,55835,M,4,1,FALSE,FALSE,16.88,0,0,,1
GEAP17946,4,0,1967,M. V. N. REDDY,,Andhra_Pradesh,NALGONDA,GEN,CPI,,40070,M,3,1,FALSE,FALSE,12.84,15605,5,,1
