pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEBH104264,1,0,2005,LALCHAND MAHTO,GEN,Jharkhand,DUMRI,GEN,RJD,,23774,M,2,2,FALSE,FALSE,23.58,6803,6.75,45,,,2
AEBH104264,2,0,2009,LALCHAND MAHTO,GEN,Jharkhand,DUMRI,GEN,IND,RJD,19084,M,3,2,FALSE,FALSE,19.26,15184,15.32,55,,,2
AEBR14659,1,0,2005,ARUN MANDAL,GEN,Jharkhand,RAJMAHAL,GEN,IND,,25296,M,2,2,FALSE,FALSE,17.84,3657,2.58,52,,1,2
AEBR14659,2,0,2009,ARUN MANDAL,GEN,Jharkhand,RAJMAHAL,GEN,BJP,IND,51277,M,1,2,FALSE,FALSE,37.67,10403,7.64,55,,1,2
AEBR14732,1,0,2005,RABINDRA NATH MAHATO,GEN,Jharkhand,NALA,GEN,JMM,,30847,M,1,2,FALSE,FALSE,30,1122,1.09,45,,1,2
AEBR14732,2,0,2009,RABINDRA NATH MAHATO,GEN,Jharkhand,NALA,GEN,JMM,JMM,34171,M,2,2,FALSE,TRUE,28.13,15157,12.48,50,,1,2
AEBR14783,1,0,2005,HARI NARAYAN RAY,GEN,Jharkhand,JARMUNDI,GEN,IND,,28480,M,1,2,FALSE,FALSE,25.84,6309,5.72,44,,2,2
AEBR14783,2,0,2009,HARINARAYAN RAY,GEN,Jharkhand,JARMUNDI,GEN,IND,IND,33512,M,1,2,FALSE,TRUE,28.87,10487,9.03,48,,2,2
AEBR14816,1,0,2005,SANJAY PRASAD YADAV,GEN,Jharkhand,GODDA,GEN,RJD,,30639,M,2,2,FALSE,FALSE,22.39,6762,4.94,34,,1,2
AEBR14816,2,0,2009,SANJAY PRASAD YADAV,GEN,Jharkhand,GODDA,GEN,RJD,RJD,43502,M,1,2,FALSE,FALSE,31.09,8755,6.26,38,,1,2
AEBR14839,1,0,2005,ASHOK KUMAR,GEN,Jharkhand,MAHAGAMA,GEN,BJP,,46253,M,1,2,FALSE,FALSE,33.49,6428,4.65,38,,1,2
