pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEGJ000013,2,0,1967,B.M. PATEL,,Gujarat,DABHOI,GEN,INC,,19228,M,2,1,FALSE,FALSE,44,15521,35.52,,,,1
AEGJ000027,2,0,1967,S.N. BARIA,,Gujarat,SANTRAMPUR,GEN,SSP,,240,M,5,1,FALSE,FALSE,0.63,0,0,,,,1
AEGJ000047,2,0,1967,B. R. BHATT,,Gujarat,KHADIA,GEN,INC,,9141,M,2,1,FALSE,FALSE,24.58,5586,15.02,,,,1
AEGJ000056,2,0,1967,S. H. BHATT,,Gujarat,LATHI,GEN,INC,,10527,F,1,1,FALSE,FALSE,41.8,1707,6.78,,,1,1
AEGJ000058,2,0,1967,S. VASA,,Gujarat,JAMNAGAR,GEN,IND,,8424,M,2,1,FALSE,FALSE,22.78,670,1.81,,,,1
AEGJ000070,2,0,1967,I. KURESHI,,Gujarat,JAMNAGAR,GEN,IND,,348,M,5,1,FALSE,FALSE,0.94,286,0.77,,,,1
AEGJ000092,2,0,1967,M. P. BUNKI,,Gujarat,SURAT CITY WEST,GEN,IND,,5256,M,3,1,FALSE,FALSE,15.88,2590,7.82,,,,1
AEGJ000124,2,0,1967,Z. A. KAPASI,,Gujarat,TALAJA,GEN,INC,,9628,F,2,1,FALSE,FALSE,35.01,5237,19.05,,,,1
AEGJ000150,2,0,1967,S. R. PATEL,,Gujarat,PARDI,ST,IND,,679,M,3,1,FALSE,FALSE,1.66,0,0,,,,1
AEGJ000151,2,0,1967,M. P. R. BARIA,,Gujarat,CHORASI,GEN,IND,,1411,M,4,1,FALSE,FALSE,3.51,332,0.83,,,,1
AEGJ1000,2,0,1967,M.G. POLA,,Gujarat,WAGHODIA,GEN,INC,,12844,M,1,1,FALSE,FALSE,39.37,140,0.43,,,1,1
AEGJ1001,2,0,1967,B.N. PATEL,,Gujarat,WAGHODIA,GEN,SWA,,12704,M,2,1,FALSE,FALSE,38.95,5632,17.27,,,,1
AEGJ100100,1,1,1964,N.G.GONDIA,,Gujarat,AMRELI,GEN,INC,,11031,,2,2,FALSE,FALSE,44.05,9215,36.8,,,1,2
AEGJ100100,2,0,1967,N. G. GONDHIYA,,Gujarat,AMRELI,GEN,INC,INC,20875,M,1,2,FALSE,FALSE,55.05,7567,19.96,,,1,2
AEGJ100106,2,1,1970,V.S.PATEL,,Gujarat,SARSA,GEN,NCN,,24455,,1,1,FALSE,FALSE,58.91,7399,17.82,,,1,1
AEGJ100107,2,1,1970,G.J.PATEL,,Gujarat,SARSA,GEN,SWA,,17056,,2,1,FALSE,FALSE,41.09,0,0,,,,1
AEGJ1002,2,0,1967,G.I. PARMAR,,Gujarat,WAGHODIA,GEN,IND,,7072,M,3,1,FALSE,FALSE,21.68,0,0,,,,1
AEGJ1003,2,0,1967,M.A. SHAH,,Gujarat,SAVLI,GEN,INC,,15449,M,1,1,FALSE,FALSE,37.58,2173,5.29,,,1,1
AEGJ1004,1,0,1962,PRABHATSINH JORSINH PARMAR,,Gujarat,SAVLI,GEN,PSP,,10762,M,2,2,FALSE,FALSE,27.18,2292,5.79,,,,2
AEGJ1004,2,0,1967,P.J. PARMAR,,Gujarat,SAVLI,GEN,PSP,PSP,13276,M,2,2,FALSE,FALSE,32.29,2181,5.31,,,,2
AEGJ1005,2,0,1967,H.R. PATEL,,Gujarat,SAVLI,GEN,SWA,,11095,M,3,1,FALSE,FALSE,26.99,9805,23.85,,,,1
AEGJ1006,2,0,1967,D.B. THAKOR,,Gujarat,SAVLI,GEN,IND,,1290,M,4,1,FALSE,FALSE,3.14,0,0,,,,1
AEGJ1007,1,0,1962,CHANDRAKANT MULJIBHAI PARIKH,,Gujarat,BARODA CITY EAST,GEN,SWA,,12492,M,2,2,FALSE,FALSE,28.5,8074,18.42,,,1,2
AEGJ1007,2,0,1967,C.K. PARIKH,,Gujarat,BARODA CITY,GEN,SWA,SWA,21826,M,1,2,FALSE,FALSE,55.57,8261,21.03,,,1,2
AEGJ1008,2,0,1967,F.H. PALEJWALA,,Gujarat,BARODA CITY,GEN,INC,,13565,M,2,1,FALSE,FALSE,34.53,10760,27.39,,,,1
AEGJ1009,2,0,1967,C.K. PATEL,,Gujarat,BARODA CITY,GEN,IND,,2805,M,3,1,FALSE,FALSE,7.14,2226,5.67,,,,1
AEGJ1010,2,0,1967,F.A. SOPARIWALA,,Gujarat,BARODA CITY,GEN,IND,,579,M,4,1,FALSE,FALSE,1.47,74,0.19,,,,1
AEGJ1011,2,0,1967,A.J. CHAUHAN,,Gujarat,BARODA CITY,GEN,IND,,505,M,5,1,FALSE,FALSE,1.29,0,0,,,,1
AEGJ1012,2,0,1967,S.M.MEHTA,,Gujarat,RAOPURA,GEN,PSP,,13918,M,1,1,FALSE,FALSE,42.18,3397,10.3,,,1,1
AEGJ1014,2,0,1967,N. C. PATEL,,Gujarat,RAOPURA,GEN,SWA,,7300,M,3,1,FALSE,FALSE,22.13,6226,18.87,,,,1
AEGJ1015,2,0,1967,V. V. MAHEDADE,,Gujarat,RAOPURA,GEN,IND,,1074,M,4,1,FALSE,FALSE,3.26,894,2.71,,,,1
AEGJ1016,2,0,1967,T. V. PAREKH,,Gujarat,RAOPURA,GEN,IND,,180,M,5,1,FALSE,FALSE,0.55,0,0,,,,1
AEGJ1017,2,0,1967,F.P. GAEKWAD,,Gujarat,SAYAJIGANJ,GEN,INC,,21739,M,1,1,FALSE,FALSE,60,11261,31.08,,,1,1
AEGJ1018,2,0,1967,K.J. THAKKAR,,Gujarat,SAYAJIGANJ,GEN,IND,,10478,M,2,1,FALSE,FALSE,28.92,7414,20.46,,,,1
AEGJ1019,2,0,1967,B.H. TRIVEDI,,Gujarat,SAYAJIGANJ,GEN,IND,,3064,M,3,1,FALSE,FALSE,8.46,2407,6.64,,,,1
