pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEOD000045,13,0,2004,BANAMALI DASH,GEN,Odisha,KHANDAPARA,BJD,,26524,M,2,1,FALSE,FALSE,26.78,5808,5.86,43,,1
AEOD000056,12,0,2000,LAXMAN SOREN,,Odisha,BAHALDA,BJP,,23305,M,1,2,FALSE,FALSE,32.47,2060,2.87,,1,2
AEOD000056,13,0,2004,LAXMAN SOREN,ST,Odisha,BAHALDA,INC,BJP,12948,M,3,2,TRUE,TRUE,16.22,152,0.19,44,1,2
AEOD000066,12,0,2000,KRUSHNA CHANDRA PATRA,,Odisha,DHENKANAL,BJP,,29762,M,1,2,FALSE,FALSE,34.59,4048,4.7,,1,2
AEOD000066,13,0,2004,KRUSHANA CHANDRA PATRA,GEN,Odisha,DHENKANAL,BJP,BJP,48011,M,2,2,FALSE,TRUE,44.63,45381,42.18,37,1,2
AEOD000108,13,0,2004,TRINATH BEHERA,SC,Odisha,HINDOL,INC,,41676,M,2,1,FALSE,FALSE,42.64,36994,37.85,32,,1
AEOD10001,5,0,1971,ARUN DEY,,Odisha,BALASORE,CPI,,4136,M,5,9,FALSE,FALSE,11.35,1480,4.06,,5,9
AEOD10001,6,0,1974,ARUN DEY,,Odisha,BALASORE,CPI,CPI,12620,M,1,9,FALSE,FALSE,24.73,692,1.36,,5,9
AEOD10001,7,0,1977,ARUN DEY,,Odisha,BALASORE,CPI,CPI,10509,M,2,9,FALSE,TRUE,25.12,1544,3.69,,5,9
AEOD10001,8,0,1980,ARUN DEY,,Odisha,BALASORE,CPI,CPI,21182,M,1,9,FALSE,FALSE,39.33,2617,4.86,,5,9
AEOD10001,9,0,1985,ARUN DAY,,Odisha,BALASORE,CPI,CPI,35761,M,2,9,FALSE,TRUE,47.29,33555,44.37,,5,9
AEOD10001,10,0,1990,ARUN DEY,,Odisha,BALASORE,CPI,CPI,77904,M,1,9,FALSE,FALSE,86.56,70691,78.54,,5,9
AEOD10001,11,0,1995,ARUN DEY,,Odisha,BALASORE,IND,CPI,65426,M,1,9,FALSE,TRUE,46.37,16473,11.67,,5,9
AEOD10001,12,0,2000,ARUN DEY,,Odisha,BALASORE,IND,IND,39604,M,2,9,FALSE,TRUE,30.45,6441,4.95,,5,9
AEOD10001,13,0,2004,ARUN DEY,GEN,Odisha,BALASORE,OGP,IND,73291,M,1,9,FALSE,FALSE,47.36,585,0.38,57,5,9
AEOD10077,5,0,1971,PRAFULLA CHANDRA GHADE,,Odisha,JAJPUR WEST,INC,,15016,M,1,9,FALSE,FALSE,35.35,2910,6.85,,5,9
AEOD10077,6,0,1974,PRAFULLA CHANDRA GHADAI,,Odisha,KORAI,INC,INC,17753,M,2,9,FALSE,TRUE,32.97,14047,26.09,,5,9
AEOD10077,7,0,1977,PRAFULLA CHANDRA CHARAI,,Odisha,KORAI,INC,INC,18996,M,2,9,FALSE,FALSE,39.45,0,0,,5,9
AEOD10077,8,0,1980,PRAFULLA CHANDRA GHADEI,,Odisha,SUKINDA,IND,INC,8385,M,3,9,FALSE,FALSE,15.71,4782,8.96,,5,9
AEOD10077,9,0,1985,PRAFULLA CHANDRA GHADAI,,Odisha,SUKINDA,JNP,IND,21489,M,2,9,FALSE,FALSE,30.97,7254,10.46,,5,9
AEOD10077,10,0,1990,PRAFULLA CHANDRA GHADAI,,Odisha,SUKINDA,JD,JNP,54530,M,1,9,TRUE,FALSE,54.5,21976,21.96,,5,9
AEOD10077,11,0,1995,PRAFULLACHANDRA GHADAI,,Odisha,SUKINDA,JD,JD,57812,M,1,9,FALSE,TRUE,45.81,6135,4.86,,5,9
AEOD10077,12,0,2000,PRAFULLA CHANDRA GHADAI,,Odisha,SUKINDA,BJD,JD,75874,M,1,9,TRUE,TRUE,63.04,33189,27.58,,5,9
AEOD10077,13,0,2004,PRAFULLA CHANDRA HADAI,GEN,Odisha,SUKINDA,BJD,BJD,72474,M,1,9,FALSE,TRUE,51.17,6876,4.85,64,5,9
AEOD10078,5,0,1971,ASHOK KUMAR DAS,,Odisha,JAJPUR WEST,SWA,,12106,M,2,9,FALSE,FALSE,28.5,1548,3.64,,6,9
AEOD10078,6,0,1974,ASHOK KUMAR DAS,,Odisha,KORAI,UTC,SWA,29129,M,1,9,TRUE,FALSE,54.09,11376,21.13,,6,9
AEOD10078,7,0,1977,ASHOK KUMAR DAS,,Odisha,KORAI,JNP,UTC,29156,M,1,9,TRUE,TRUE,60.55,10160,21.1,,6,9
AEOD10078,8,0,1980,ASHOK KUMAR DAS,,Odisha,KORAI,JNP(SC),JNP,33214,M,1,9,TRUE,TRUE,54.38,11838,19.38,,6,9
AEOD10078,9,0,1985,ASHOK KUMAR DAS,,Odisha,SUNDARGARH,CPI,JNP(SC),1781,M,3,9,TRUE,TRUE,2.97,653,1.09,,6,9
AEOD10078,10,0,1990,ASHOK KUMAR DAS,,Odisha,KORAI,JD,CPI,61138,M,1,9,TRUE,FALSE,63.37,27508,28.51,,6,9
AEOD10078,11,0,1995,ASHOK KUMAR DAS,,Odisha,KORAI,JD,JD,60415,M,1,9,FALSE,TRUE,49.58,2824,2.32,,6,9
AEOD10078,12,0,2000,ASHOK KUMAR DAS,,Odisha,KORAI,JD(S),JD,39281,M,1,9,TRUE,TRUE,38.21,10891,10.59,,6,9
AEOD10078,13,0,2004,ASHOK KUMAR DAS,GEN,Odisha,KORAI,JD(S),JD(S),48709,M,2,9,FALSE,TRUE,39.59,45311,36.83,57,6,9
AEOD10111,5,0,1971,BEDPRAKASH AGRAWALLA,,Odisha,KENDRAPARA,UTC,,15483,M,3,9,FALSE,FALSE,30.37,14298,28.04,,4,9
AEOD10111,6,0,1974,BEDPRAKASH AGARWALLA,,Odisha,KENDRAPARA,UTC,UTC,27416,M,1,9,FALSE,FALSE,48.42,2256,3.98,,4,9
AEOD10111,7,0,1977,BED PRAKAS AGARWAL,,Odisha,KENDRAPARA,JNP,UTC,30187,M,1,9,TRUE,TRUE,62.51,14338,29.69,,4,9
AEOD10111,8,0,1980,BED PRAKASH AGRAWALLA,,Odisha,KENDRAPARA,JNP(SC),JNP,25609,M,2,9,TRUE,TRUE,45.33,24188,42.82,,4,9
AEOD10111,9,0,1985,BED PRAKASH AGARWALLA,,Odisha,KENDRAPARA,JNP,JNP(SC),32183,M,2,9,TRUE,FALSE,44.6,29174,40.43,,4,9
AEOD10111,10,0,1990,BED PRAKASH AGARWALA,,Odisha,KENDRAPARA,JD,JNP,53784,M,1,9,TRUE,FALSE,60.8,24655,27.87,,4,9
AEOD10111,11,0,1995,BED PRAKASH AGARWALLA,,Odisha,KENDRAPARA,JD,JD,47073,M,2,9,FALSE,TRUE,43.3,45060,41.45,,4,9
AEOD10111,12,0,2000,BED PRAKASH AGARWALLA,,Odisha,KENDRAPARA,BJP,JD,48560,M,1,9,TRUE,FALSE,47.9,19075,18.82,,4,9
AEOD10111,13,0,2004,BEDPRAKASH AGRAWALLA,GEN,Odisha,KENDRAPARA,BJP,BJP,56283,M,2,9,FALSE,TRUE,47.14,54012,45.24,67,4,9
AEOD10139,5,0,1971,LAXMAN MALLICK,,Odisha,JAGATSINGHPUR,INC,,20841,M,1,6,FALSE,FALSE,53.02,10196,25.94,,2,6
AEOD10139,6,0,1974,LAKSHMAN MALLICK,,Odisha,JAGATSINGHPUR,INC,INC,27617,M,1,6,FALSE,TRUE,49.32,2158,3.85,,2,6
AEOD10139,7,0,1977,LAKSHMAN MALLIK,,Odisha,JAGATSINGHPUR,INC,INC,19139,M,2,6,FALSE,TRUE,37.44,15080,29.5,,2,6
AEOD10139,10,0,1990,LAKSHMAN MALLICK,,Odisha,JAGATSINGHPUR,INC,INC,30570,M,2,6,FALSE,FALSE,33.33,29927,32.63,,2,6
AEOD10139,11,0,1995,LAXMAN MALLICK,,Odisha,JAGATSINGHPUR,INC,INC,53467,M,2,6,FALSE,FALSE,46.36,51099,44.31,,2,6
AEOD10139,13,0,2004,LAKSHMAN MALLICK,SC,Odisha,JAGATSINGHPUR,INC,INC,57028,M,2,6,FALSE,FALSE,45.88,55824,44.92,65,2,6
AEOD10155,5,0,1971,SHAIK MATLUB ALI,,Odisha,MAHANGA,INC,,13600,M,2,7,FALSE,FALSE,30.56,2149,4.83,,2,7
AEOD10155,6,0,1974,SHAIK MATLUB ALI,,Odisha,MAHANGA,INC,INC,26231,M,1,7,FALSE,FALSE,51.12,3101,6.04,,2,7
AEOD10155,7,0,1977,SHAIKH MATLUB ALI,,Odisha,MAHANGA,INC,INC,14919,M,2,7,FALSE,TRUE,36.17,0,0,,2,7
AEOD10155,8,0,1980,SK. MATLUB ALI,,Odisha,MAHANGA,INC(I),INC,27623,M,1,7,TRUE,FALSE,49.05,3146,5.59,,2,7
AEOD10155,10,0,1990,SK. MATLUB ALI,,Odisha,MAHANGA,INC,INC(I),36206,M,2,7,TRUE,FALSE,40.99,35552,40.25,,2,7
AEOD10155,12,0,2000,SK. MATLUB ALI,,Odisha,MAHANGA,INC,INC,45191,M,2,7,FALSE,FALSE,46.94,43077,44.75,,2,7
AEOD10155,13,0,2004,SK MATLUB ALI,GEN,Odisha,MAHANGA,INC,INC,49878,M,2,7,FALSE,FALSE,45.36,48543,44.15,60,2,7
AEOD10364,5,0,1971,ULKA RAMACHANDRA,,Odisha,GUNUPUR,UTC,,3840,M,3,9,FALSE,FALSE,12.92,0,0,,7,9
AEOD10364,6,0,1974,ULKA RAMA CHANDRA,,Odisha,RAYAGADA,INC,UTC,15479,M,1,9,TRUE,FALSE,62.08,6025,24.16,,7,9
AEOD10364,7,0,1977,ULKAKA RAMACHANDRA,,Odisha,RAYAGADA,INC,INC,18559,M,1,9,FALSE,TRUE,63.95,8097,27.9,,7,9
AEOD10364,8,0,1980,ULAKA RAMCHANDRA,,Odisha,RAYAGADA,INC(I),INC,25496,M,1,9,TRUE,TRUE,85.37,21125,70.73,,7,9
