pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEAAZ1604,3,0,1985,DESAI AYYAPPA BASAVARAJ,,Karnataka,DHARWAD RURAL,GEN,JNP,,35492,M,1,1,FALSE,FALSE,57.77,10293,16.75,,,1,1
AEAAZ1637,1,0,1978,PATIL KUMARAGOUDA ADIVEPPAGOUDA,,Karnataka,HUVIN-HIPPARGI,GEN,INC(I),,22531,M,2,2,FALSE,FALSE,44.34,21059,41.44,,,1,2
AEAAZ1637,3,0,1985,PATIL KUMARAGOUDA ADIVEPPAGOUDA,,Karnataka,BASAVANA-BAGEWADI,GEN,JNP,INC(I),29320,M,1,2,TRUE,FALSE,52.31,5576,9.95,,,1,2
AEAAZ1694,3,0,1985,C. M. REVANA SIDDAIAH,,Karnataka,SIRUGUPPA,GEN,JNP,,39238,M,1,1,FALSE,FALSE,49.34,2612,3.28,,,1,1
AEAAZ1774,1,0,1978,ANDANAIAH,,Karnataka,KUNIGAL,GEN,INC(I),,32654,M,1,2,FALSE,FALSE,53.32,8191,13.37,,,1,2
AEAAZ1774,3,0,1985,ANDANAIAH,,Karnataka,KUNIGAL,GEN,INC,INC(I),25007,M,2,2,FALSE,FALSE,33.34,24324,32.43,,,1,2
AEAAZ1834,1,0,1978,B.BASAVALINGAPPA,,Karnataka,YELAHANKA,SC,INC(I),,33662,M,1,3,FALSE,FALSE,53.57,5075,8.08,,,2,3
AEAAZ1834,2,0,1983,B. BASAVALINGAPPA,,Karnataka,YELAHANKA,SC,INC,INC(I),31783,M,2,3,FALSE,TRUE,40.58,29088,37.14,,,2,3
AEAAZ1834,3,0,1985,B. BASAVALINGAPPA,,Karnataka,YELAHANKA,SC,INC,INC,47302,M,1,3,FALSE,FALSE,51.94,6342,6.96,,,2,3
AEAAZ1855,1,0,1978,K.S. NAGARATHANAMMA,,Karnataka,GUNDLUPET,GEN,IND,,26870,F,2,3,FALSE,FALSE,39.15,15432,22.49,,,2,3
AEAAZ1855,2,0,1983,K. S. NAGARATHANAMMA,,Karnataka,GUNDLUPET,GEN,INC,IND,44085,M,1,3,FALSE,FALSE,62.45,18658,26.43,,,2,3
AEAAZ1855,3,0,1985,K. S. NAGARATHNAMMA,,Karnataka,GUNDLUPET,GEN,INC,INC,40857,F,1,3,FALSE,TRUE,60.83,19140,28.5,,,2,3
AEKA10020,1,0,1978,K.H.RAMAKRISHNAIAH,,Karnataka,TURUVEKERE,GEN,INC(I),,23270,M,1,3,FALSE,FALSE,39.26,2523,4.26,,,2,3
AEKA10020,2,0,1983,K. B. RAMAKRISHNAIAH,,Karnataka,TURUVEKERE,GEN,IND,INC(I),16423,M,2,3,FALSE,TRUE,26.82,8820,14.4,,,2,3
AEKA10020,3,0,1985,K. H. RAMAKRISHNAIAH,,Karnataka,TURUVEKERE,GEN,JNP,IND,35272,M,1,3,FALSE,FALSE,51.31,4484,6.52,,,2,3
