pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEPY81577,13,0,2016,A. KRISHNAN,GEN,Puducherry,MANNADIPET,DMK,,7260,M,2,1,FALSE,FALSE,27.11,1584,5.92,53,,1
AEPY81578,13,0,2016,MAHADEVI,GEN,Puducherry,MANNADIPET,ADMK,,5676,F,3,1,FALSE,FALSE,21.2,763,2.85,36,,1
AEPY81587,13,0,2016,B. KOBIGA,SC,Puducherry,THIRUBHUVANAI,AINRC,,12143,F,1,1,FALSE,FALSE,44.73,1432,5.27,34,1,1
AEPY81589,13,0,2016,M. SANKAR @ VADIVELAN,SC,Puducherry,THIRUBHUVANAI,ADMK,,1618,M,3,1,FALSE,FALSE,5.96,134,0.49,49,,1
AEPY81598,13,0,2016,E. THEEPPAINTHAN,SC,Puducherry,OUSSUDU,INC,,8675,M,1,1,FALSE,FALSE,33.02,2330,8.87,51,1,1
AEPY81599,13,0,2016,SAI J SARAVANAN KUMAR,SC,Puducherry,OUSSUDU,BJP,,6345,M,2,1,FALSE,FALSE,24.15,658,2.5,43,,1
AEPY81602,13,0,2016,M. SELVARASSOU,SC,Puducherry,OUSSUDU,ADMK,,942,M,5,1,FALSE,FALSE,3.59,463,1.76,60,,1
AEPY81609,13,0,2016,S.V. SUGUMARAN,GEN,Puducherry,MANGALAM,AINRC,,13955,M,1,1,FALSE,FALSE,44.61,5563,17.78,50,1,1
AEPY81610,13,0,2016,S. KUMARAVEL,GEN,Puducherry,MANGALAM,DMK,,8392,M,2,1,FALSE,FALSE,26.83,1268,4.05,45,,1
AEPY81624,13,0,2016,JAYAKUMAR,GEN,Puducherry,VILLIANUR,AINRC,,9728,M,2,1,FALSE,FALSE,30.85,8130,25.78,63,,1
AEPY81626,13,0,2016,V. SUBRAMANIAN,GEN,Puducherry,VILLIANUR,ADMK,,704,M,4,1,FALSE,FALSE,2.23,259,0.82,53,,1
AEPY81636,13,0,2016,MNR. BALAN,GEN,Puducherry,OZHUKARAI,INC,,14703,M,1,1,FALSE,FALSE,47.68,7107,23.05,51,1,1
AEPY81638,13,0,2016,M. SIVASANKAR,GEN,Puducherry,OZHUKARAI,ADMK,,3958,M,3,1,FALSE,FALSE,12.83,2552,8.28,55,,1
AEPY81653,13,0,2016,N.S.J. JAYABAL @ AYYANAR,GEN,Puducherry,KADIRGAMAM,AINRC,,11690,M,1,1,FALSE,FALSE,43.28,3802,14.07,52,1,1
AEPY81654,13,0,2016,S. RAMESH,GEN,Puducherry,KADIRGAMAM,IND,,7888,M,2,1,FALSE,FALSE,29.2,5287,19.57,37,,1
AEPY81655,13,0,2016,A. SIVASHANMUGAM,GEN,Puducherry,KADIRGAMAM,INC,,2601,M,3,1,FALSE,FALSE,9.63,1063,3.94,52,,1
AEPY81674,13,0,2016,K. SETHU @ SETHUSELVAM,GEN,Puducherry,THATTANCHAVADY,CPI,,5296,M,2,1,FALSE,FALSE,22.38,3647,15.41,45,,1
AEPY81675,13,0,2016,S. CASSINADIN,GEN,Puducherry,THATTANCHAVADY,ADMK,,1649,M,3,1,FALSE,FALSE,6.97,182,0.77,62,,1
AEPY81676,13,0,2016,N. KALIAPERUMAL,GEN,Puducherry,THATTANCHAVADY,DMK,,1467,M,4,1,FALSE,FALSE,6.2,545,2.3,64,,1
