pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEBR40609,4,0,1967,G.P. HIMANSHU,,Bihar,HASANPUR,SSP,,27297,M,1,1,FALSE,FALSE,58.41,15264,32.66,,1,1
AEBR44841,3,0,1962,RADHA PANDE,,Bihar,RAXAUL,INC,,10882,M,1,2,FALSE,FALSE,39.44,1382,5.01,,1,2
AEBR44841,4,0,1967,R. PANDEY,,Bihar,RAXAUL,INC,INC,11867,M,2,2,FALSE,TRUE,28.19,1541,3.66,,1,2
AEBR44979,4,0,1967,A. JALIL,,Bihar,BARHARIA,CPI,,16299,M,1,1,FALSE,FALSE,40.86,5821,14.59,,1,1
AEBR45953,4,0,1967,C. SINGH,,Bihar,BARAUNI,CPI,,35431,M,1,1,FALSE,FALSE,54.35,8040,12.33,,1,1
AEBR46968,4,0,1967,Y. PRASAD,,Bihar,DHANAHA,PSP,,18173,M,1,1,FALSE,FALSE,66.25,14072,51.3,,1,1
AEBR46969,4,0,1967,R. PRASAD,,Bihar,DHANAHA,INC,,4101,M,2,1,FALSE,FALSE,14.95,1222,4.45,,,1
AEBR46970,4,0,1967,M. PRASAD,,Bihar,DHANAHA,CPI,,2879,M,3,1,FALSE,FALSE,10.49,1731,6.31,,,1
AEBR46971,4,0,1967,G.S. SINGH,,Bihar,DHANAHA,SSP,,1148,M,4,1,FALSE,FALSE,4.18,521,1.9,,,1
AEBR46972,4,0,1967,P. ABIR,,Bihar,DHANAHA,BJS,,627,M,5,1,FALSE,FALSE,2.29,122,0.44,,,1
AEBR46973,4,0,1967,S. MISHRA,,Bihar,DHANAHA,JKD,,505,M,6,1,FALSE,FALSE,1.84,0,0,,,1
AEBR46974,4,0,1967,N.S. BAITHA,,Bihar,BAGAHA,INC,,14723,M,1,1,FALSE,FALSE,54.75,9482,35.26,,1,1
AEBR46975,4,0,1967,K. HARIJAN,,Bihar,BAGAHA,PSP,,5241,M,2,1,FALSE,FALSE,19.49,357,1.33,,,1
AEBR46976,4,0,1967,M. MAHTO,,Bihar,BAGAHA,SSP,,4884,M,3,1,FALSE,FALSE,18.16,3728,13.86,,,1
AEBR46977,4,0,1967,K. BAITHA,,Bihar,BAGAHA,BJS,,1156,M,4,1,FALSE,FALSE,4.3,582,2.16,,,1
AEBR46978,4,0,1967,L. PRASAD,,Bihar,BAGAHA,JKD,,574,M,5,1,FALSE,FALSE,2.13,261,0.97,,,1
AEBR46979,4,0,1967,S.P. HARIJAN,,Bihar,BAGAHA,SWA,,313,M,6,1,FALSE,FALSE,1.16,0,0,,,1
AEBR46980,4,0,1967,N.V. SHAB,,Bihar,RAM NAGAR,INC,,16116,M,1,1,FALSE,FALSE,44.65,9469,26.24,,1,1
AEBR46981,4,0,1967,J. PANDEY,,Bihar,RAM NAGAR,IND,,6647,M,2,1,FALSE,FALSE,18.42,926,2.57,,,1
AEBR46983,4,0,1967,K.SINGH,,Bihar,RAM NAGAR,BJS,,4564,M,4,1,FALSE,FALSE,12.65,3298,9.14,,,1
AEBR46984,4,0,1967,S. PANDEY,,Bihar,RAM NAGAR,SWA,,1266,M,5,1,FALSE,FALSE,3.51,211,0.58,,,1
AEBR46985,4,0,1967,J. KHAN,,Bihar,RAM NAGAR,SSP,,1055,M,6,1,FALSE,FALSE,2.92,333,0.92,,,1
AEBR46987,4,0,1967,B.RAM,,Bihar,SHIKARPUR,PSP,,11206,M,1,1,FALSE,FALSE,54.03,5668,27.33,,1,1
AEBR46988,4,0,1967,D.N. CHANDRA,,Bihar,SHIKARPUR,INC,,5538,M,2,1,FALSE,FALSE,26.7,2661,12.83,,,1
AEBR46989,4,0,1967,S.R. PRASAD,,Bihar,SHIKARPUR,JKD,,2877,M,3,1,FALSE,FALSE,13.87,1758,8.48,,,1
AEBR46990,4,0,1967,BHARATJI,,Bihar,SHIKARPUR,SWA,,1119,M,4,1,FALSE,FALSE,5.4,0,0,,,1
AEBR46991,4,0,1967,U.S. SHUKLA,,Bihar,SIKTA,CPM,,19996,M,1,1,FALSE,FALSE,49.93,2481,6.2,,1,1
AEBR46992,4,0,1967,R. AZAM,,Bihar,SIKTA,INC,,17515,M,2,1,FALSE,FALSE,43.74,16039,40.05,,,1
AEBR46994,4,0,1967,R. HUSAIN,,Bihar,SIKTA,SWA,,1059,M,4,1,FALSE,FALSE,2.64,0,0,,,1
AEBR46995,4,0,1967,S. SHAHI,,Bihar,LAURIYA,IND,,17040,M,1,1,FALSE,FALSE,47.08,9738,26.91,,1,1
AEBR46996,4,0,1967,S.N. PRASAD,,Bihar,LAURIYA,INC,,7302,M,2,1,FALSE,FALSE,20.18,3921,10.83,,,1
AEBR46998,4,0,1967,R. SINGH,,Bihar,LAURIYA,BJS,,2686,M,4,1,FALSE,FALSE,7.42,536,1.48,,,1
