pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEKL100228,13,0,2006,KUNHIRAMAN K,GEN,Kerala,TRIKKARPUR,CPM,,81050,M,1,4,FALSE,FALSE,55.91,23828,16.44,63,,3,3
AEKL100228,14,0,2011,K.KUNHIRAMAN,GEN,Kerala,UDMA,CPM,CPM,61646,M,1,4,FALSE,TRUE,47.93,11380,8.85,62,,3,3
AEKL100228,14,0,2011,K KUNHIRAMAN,GEN,Kerala,TRIKARIPUR,CPM,CPM,67871,M,1,4,FALSE,TRUE,49.91,8765,6.45,67,,3,3
AEKL100228,15,0,2016,K KUNHIRAMAN,GEN,Kerala,UDMA,CPM,CPM,70679,M,1,4,FALSE,TRUE,43.94,3832,2.38,68,LDF,3,3
AEKL100230,15,0,2016,ADV. K SHREEKANTH,GEN,Kerala,UDMA,BJP,,21231,M,3,1,FALSE,FALSE,13.2,20826,12.95,40,NDA,,1
AEKL100239,15,0,2016,DHANYA SURESH,GEN,Kerala,KANHANGAD,INC,,54547,F,2,1,FALSE,FALSE,33.84,33443,20.75,36,UDF,,1
AEKL100250,15,0,2016,M.RAJAGOPALAN,GEN,Kerala,TRIKARIPUR,CPM,,79286,M,1,1,FALSE,FALSE,50.93,16959,10.89,55,LDF,1,1
AEKL100251,7,0,1980,K. P. KUNHIKANNAN,,Kerala,TRIKKARPUR,INC(I),,32026,M,2,5,FALSE,FALSE,39.73,31080,38.55,,,1,5
AEKL100251,9,0,1987,K. P. KUNHIKANNAN,,Kerala,UDMA,INC,INC(I),43775,M,1,5,TRUE,FALSE,51.42,7845,9.21,,,1,5
AEKL100251,10,0,1991,K.PO. KUNHIKANNAN,,Kerala,UDMA,INC,INC,46212,M,2,5,FALSE,TRUE,43.87,35280,33.49,,,1,5
AEKL100251,11,0,1996,K.P.KUNHIKANNAN,,Kerala,UDMA,INC,INC,40459,M,2,5,FALSE,FALSE,37.18,26089,23.97,,,1,5
AEKL100251,15,0,2016,K P KUNHIKANNAN,GEN,Kerala,TRIKARIPUR,INC,INC,62327,M,2,5,FALSE,FALSE,40.04,51560,33.12,67,UDF,1,5
AEKL100252,15,0,2016,M.BHASKARAN,GEN,Kerala,TRIKARIPUR,BJP,,10767,M,3,1,FALSE,FALSE,6.92,9738,6.26,59,NDA,,1
AEKL100259,14,0,2011,C.KRISHNAN,GEN,Kerala,PAYYANNUR,CPM,,78116,M,1,2,FALSE,FALSE,59.78,32124,24.58,62,,2,2
AEKL100259,15,0,2016,C KRISHNAN,GEN,Kerala,PAYYANNUR,CPM,CPM,83226,M,1,2,FALSE,TRUE,58.02,40263,28.07,66,LDF,2,2
AEKL100260,15,0,2016,SAJID MAVVAL,GEN,Kerala,PAYYANNUR,INC,,42963,M,2,1,FALSE,FALSE,29.95,27622,19.26,35,UDF,,1
AEKL100261,15,0,2016,ANIAMMA TEACHER,GEN,Kerala,PAYYANNUR,BJP,,15341,F,3,1,FALSE,FALSE,10.69,14299,9.97,52,NDA,,1
AEKL100263,14,0,2011,T.V. RAJESH,GEN,Kerala,KALLIASSERI,CPM,,73190,M,1,2,FALSE,FALSE,58.62,29946,23.98,37,,2,2
AEKL100263,15,0,2016,T V RAJESH,GEN,Kerala,KALLIASSERI,CPM,CPM,83006,M,1,2,FALSE,TRUE,59.83,42891,30.91,42,LDF,2,2
AEKL100264,15,0,2016,AMRITHA RAMAKRISHNAN,GEN,Kerala,KALLIASSERI,INC,,40115,F,2,1,FALSE,FALSE,28.91,29079,20.96,36,UDF,,1
AEKL100265,15,0,2016,K P ARUN MASTER,GEN,Kerala,KALLIASSERI,BJP,,11036,M,3,1,FALSE,FALSE,7.95,9581,6.91,30,NDA,,1
AEKL100270,15,0,2016,RAJESH NAMBIAR,GEN,Kerala,TALIPARAMBA,KEC(M),,50489,M,2,1,FALSE,FALSE,31.56,35747,22.34,51,UDF,,1
AEKL100271,15,0,2016,P. BALAKRISHNAN MASTER,GEN,Kerala,TALIPARAMBA,BJP,,14742,M,3,1,FALSE,FALSE,9.21,13419,8.39,50,NDA,,1
AEKL100278,15,0,2016,K T JOSE,GEN,Kerala,IRIKKUR,CPI,,62901,M,2,1,FALSE,FALSE,42.48,54607,36.88,52,LDF,,1
AEKL100279,15,0,2016,A P GANGADHARAN,GEN,Kerala,IRIKKUR,BJP,,8294,M,3,1,FALSE,FALSE,5.6,5560,3.75,53,NDA,,1
AEKL100287,15,0,2016,M V NIKESH KUMAR,GEN,Kerala,AZHIKODE,CPM,,60795,M,2,1,FALSE,FALSE,42.97,48215,34.07,42,LDF,,1
AEKL100288,13,0,2006,ADVOCATE A.V.KESAVAN,GEN,Kerala,TALIPARAMBA,BJP,,5294,M,3,2,FALSE,FALSE,3.67,4362,3.02,35,,,2
AEKL100288,15,0,2016,A V KESAVAN,GEN,Kerala,AZHIKODE,BJP,BJP,12580,M,3,2,FALSE,FALSE,8.89,10875,7.69,49,NDA,,2
AEKL100298,15,0,2016,K.G. BABU,GEN,Kerala,KANNUR,BJP,,13215,M,3,1,FALSE,FALSE,10.47,10664,8.45,55,NDA,,1
AEKL100309,15,0,2016,MOHANAN MANANTHERY,GEN,Kerala,DHARMADAM,BJP,,12763,M,3,1,FALSE,FALSE,8.31,10769,7.01,59,NDA,,1
AEKL100313,15,0,2016,ADV. A N SHAMSEER,GEN,Kerala,THALASSERY,CPM,,70741,M,1,1,FALSE,FALSE,53.32,34117,25.72,39,LDF,1,1
AEKL100314,13,1,2009,A.P.Abdullakutty,,Kerala,KANNUR,INC,,53987,,1,3,FALSE,FALSE,50.97,12043,11.37,,,2,3
AEKL100314,14,0,2011,A.P ABDULLAKUTTY,GEN,Kerala,KANNUR,INC,INC,55427,M,1,3,FALSE,TRUE,48.89,6443,5.68,43,,2,3
AEKL100314,15,0,2016,A P ABDULLAKUTTY,GEN,Kerala,THALASSERY,INC,INC,36624,M,2,3,FALSE,TRUE,27.61,14499,10.93,49,UDF,2,3
AEKL100315,15,0,2016,V K SAJEEVAN,GEN,Kerala,THALASSERY,BJP,,22125,M,3,1,FALSE,FALSE,16.68,20788,15.67,40,NDA,,1
AEKL100322,12,0,2001,K.P.MOHANAN S/O P.R. KURUP,,Kerala,PERINGALAM,JD(S),,52657,M,1,3,FALSE,FALSE,47.14,6978,6.25,,,2,3
AEKL100322,13,0,2006,K P MOHANAN S/O P RKURUP,GEN,Kerala,PERINGALAM,JD(S),JD(S),57840,M,1,3,FALSE,TRUE,51.94,19236,17.27,56,,2,3
AEKL100322,15,0,2016,K P MOHANAN S/O P R KURUP,GEN,Kerala,KUTHUPARAMBA,JD(U),JD(S),54722,M,2,3,TRUE,FALSE,37.27,33935,23.11,66,NDA,2,3
AEKL100323,15,0,2016,C SADANANDAN MASTER,GEN,Kerala,KUTHUPARAMBA,BJP,,20787,M,3,1,FALSE,FALSE,14.16,19106,13.01,52,NDA,,1
AEKL100331,15,0,2016,K. P. PRASANTH,GEN,Kerala,MATTANNUR,JD(U),,40649,M,2,1,FALSE,FALSE,27.34,22029,14.82,43,NDA,,1
AEKL100335,14,0,2011,ADV.SUNNY JOSEPH,GEN,Kerala,PERAVOOR,INC,,56151,M,1,2,FALSE,FALSE,48.07,3440,2.94,58,,2,2
AEKL100335,15,0,2016,ADV. SUNNY JOSEPH,GEN,Kerala,PERAVOOR,INC,INC,65659,M,1,2,FALSE,TRUE,48.1,7989,5.85,63,UDF,2,2
AEKL100336,15,0,2016,ADV. BINOY KURIAN,GEN,Kerala,PERAVOOR,CPM,,57670,M,2,1,FALSE,FALSE,42.25,48541,35.56,39,LDF,,1
AEKL100346,15,0,2016,O R KELU,ST,Kerala,MANANTHAVADY,CPM,,62436,M,1,1,FALSE,FALSE,42.88,1307,0.9,46,LDF,1,1
AEKL100347,14,0,2011,P.K.JAYALAKSHMI,ST,Kerala,MANANTHAVADY,INC,,62996,F,1,2,FALSE,FALSE,50.78,12734,10.27,28,,1,2
AEKL100347,15,0,2016,P K JAYALAKSHMI,ST,Kerala,MANANTHAVADY,INC,INC,61129,F,2,2,FALSE,TRUE,41.99,44899,30.84,35,UDF,1,2
AEKL100348,15,0,2016,K MOHANDAS,ST,Kerala,MANANTHAVADY,BJP,,16230,M,3,1,FALSE,FALSE,11.15,14853,10.2,37,NDA,,1
AEKL100358,15,0,2016,RUGMINI SUBRAHMANIAN,ST,Kerala,SULTHANBATHERY,CPM,,64549,F,2,1,FALSE,FALSE,37.53,36629,21.3,44,LDF,,1
AEKL100365,15,0,2016,C K SASEENDRAN,GEN,Kerala,KALPETTA,CPM,,72959,M,1,1,FALSE,FALSE,48.35,13083,8.67,58,LDF,1,1
AEKL100367,11,0,1996,K.SADANANDAN,,Kerala,KUNNATHUR,BJP,,4098,M,4,2,FALSE,FALSE,3.7,3573,3.22,,,,2
AEKL100367,15,0,2016,K SADANANDAN,GEN,Kerala,KALPETTA,BJP,BJP,12938,M,3,2,FALSE,FALSE,8.57,11766,7.8,62,NDA,,2
AEKL100376,15,0,2016,MANAYATH CHANDRAN,GEN,Kerala,VADAKARA,JD(U),,39700,M,2,1,FALSE,FALSE,30.64,19196,14.81,60,NDA,,1
AEKL100378,15,0,2016,ADV. M. RAJESHKUMAR,GEN,Kerala,VADAKARA,BJP,,13937,M,4,1,FALSE,FALSE,10.76,11264,8.69,44,NDA,,1
AEKL100386,15,0,2016,PARAKKAL ABDULLA,GEN,Kerala,KUTTIADI,IUML,,71809,M,1,1,FALSE,FALSE,45.5,1157,0.73,57,UDF,1,1
AEKL100388,15,0,2016,RAMADAS MANALERI,GEN,Kerala,KUTTIADI,BJP,,12327,M,3,1,FALSE,FALSE,7.81,11202,7.1,46,NDA,,1
AEKL100398,14,0,2011,E.K.VIJAYAN,GEN,Kerala,NADAPURAM,CPI,,72078,M,1,2,FALSE,FALSE,49.22,7546,5.15,58,,2,2
AEKL100398,15,0,2016,E. K. VIJAYAN,GEN,Kerala,NADAPURAM,CPI,CPI,74742,M,1,2,FALSE,TRUE,45.87,4759,2.92,63,LDF,2,2
AEKL100399,15,0,2016,ADV. PRAVEENKUMAR,GEN,Kerala,NADAPURAM,INC,,69983,M,2,1,FALSE,FALSE,42.95,55490,34.06,46,UDF,,1
AEKL100400,14,0,2011,M.P.RAJAN,GEN,Kerala,VADAKARA,BJP,,6909,M,4,2,FALSE,FALSE,6.05,3421,2.99,49,,,2
AEKL100400,15,0,2016,M. P. RAJAN,GEN,Kerala,NADAPURAM,BJP,BJP,14493,M,3,2,FALSE,FALSE,8.9,12310,7.56,55,NDA,,2
AEKL100408,15,0,2016,N.SUBRAMANIAN,GEN,Kerala,QUILANDY,INC,,57224,M,2,1,FALSE,FALSE,37.24,35137,22.87,59,UDF,,1
AEKL100409,15,0,2016,K. RAJINESH BABU,GEN,Kerala,QUILANDY,BJP,,22087,M,3,1,FALSE,FALSE,14.37,21289,13.85,46,NDA,,1
AEKL100426,15,0,2016,U.C RAMAN PADANILAM,SC,Kerala,BALUSSERI,IND,,67450,M,2,1,FALSE,FALSE,38.64,48126,27.57,51,,,1
