pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEKL100228,13,0,2006,KUNHIRAMAN K,GEN,Kerala,TRIKKARPUR,GEN,CPM,,81050,M,1,3,FALSE,FALSE,55.91,23828,16.44,63,,2,2
AEKL100228,14,0,2011,K.KUNHIRAMAN,GEN,Kerala,UDMA,GEN,CPM,CPM,61646,M,1,3,FALSE,TRUE,47.93,11380,8.85,62,,2,2
AEKL100228,14,0,2011,K KUNHIRAMAN,GEN,Kerala,TRIKARIPUR,GEN,CPM,CPM,67871,M,1,3,FALSE,TRUE,49.91,8765,6.45,67,,2,2
AEKL100259,14,0,2011,C.KRISHNAN,GEN,Kerala,PAYYANNUR,GEN,CPM,,78116,M,1,1,FALSE,FALSE,59.78,32124,24.58,62,,1,1
AEKL100263,14,0,2011,T.V. RAJESH,GEN,Kerala,KALLIASSERI,GEN,CPM,,73190,M,1,1,FALSE,FALSE,58.62,29946,23.98,37,,1,1
AEKL100314,13,1,2009,A.P.Abdullakutty,,Kerala,KANNUR,GEN,INC,,53987,,1,2,FALSE,FALSE,50.97,12043,11.37,,,2,2
AEKL100314,14,0,2011,A.P ABDULLAKUTTY,GEN,Kerala,KANNUR,GEN,INC,INC,55427,M,1,2,FALSE,TRUE,48.89,6443,5.68,43,,2,2
AEKL100335,14,0,2011,ADV.SUNNY JOSEPH,GEN,Kerala,PERAVOOR,GEN,INC,,56151,M,1,1,FALSE,FALSE,48.07,3440,2.94,58,,1,1
AEKL100347,14,0,2011,P.K.JAYALAKSHMI,ST,Kerala,MANANTHAVADY,ST,INC,,62996,F,1,1,FALSE,FALSE,50.78,12734,10.27,28,,1,1
AEKL100398,14,0,2011,E.K.VIJAYAN,GEN,Kerala,NADAPURAM,GEN,CPI,,72078,M,1,1,FALSE,FALSE,49.22,7546,5.15,58,,1,1
AEKL100468,13,0,2006,ADVOCATE P T A RAHIM,GEN,Kerala,KODUVALLY,GEN,IND,,65302,M,1,2,FALSE,FALSE,48.07,7506,5.52,57,,2,2
AEKL100468,14,0,2011,ADV.P.T.A.RAHIM,GEN,Kerala,KUNNAMANGALAM,GEN,IND,IND,66169,M,1,2,FALSE,TRUE,44.06,3269,2.18,62,,2,2
AEKL100486,14,0,2011,V.M.UMMER MASTER,GEN,Kerala,KODUVALLY,GEN,MUL,,60365,M,1,1,FALSE,FALSE,53.03,16552,14.54,54,,1,1
AEKL100505,14,0,2011,P.K.BASHEER,GEN,Kerala,ERANAD,GEN,MUL,,58698,M,1,1,FALSE,FALSE,51.29,11246,9.83,51,,1,1
AEKL100549,14,0,2011,P. UBAIDULLA,GEN,Kerala,MALAPPURAM,GEN,MUL,,77928,M,1,1,FALSE,FALSE,63.75,44508,36.41,51,,1,1
AEKL100617,13,0,2006,K.T JALEEL,GEN,Kerala,KUTTIPPURAM,GEN,IND,,64207,M,1,2,FALSE,FALSE,49.93,8781,6.83,39,,2,2
AEKL100617,14,0,2011,DR.K.T. JALEEL,GEN,Kerala,THAVANUR,GEN,IND,IND,57729,M,1,2,FALSE,TRUE,47.2,6854,5.6,45,,2,2
AEKL100630,14,0,2011,P.T.AJAY MOHAN,GEN,Kerala,PONNANI,GEN,INC,,53514,M,2,1,FALSE,FALSE,44.17,47834,39.48,45,,,1
AEKL100649,12,0,2001,C.P.MOHAMMED,,Kerala,PATTAMBI,GEN,INC,,53456,M,1,3,FALSE,FALSE,46.79,531,0.46,,,3,3
AEKL100649,13,0,2006,C.P. MOHAMMED,GEN,Kerala,PATTAMBI,GEN,INC,INC,57752,M,1,3,FALSE,TRUE,45.86,566,0.45,51,,3,3
AEKL100649,14,0,2011,C.P.MOHAMMED,GEN,Kerala,PATTAMBI,GEN,INC,INC,57728,M,1,3,FALSE,TRUE,49,12475,10.59,58,,3,3
AEKL100680,14,0,2011,ADVOCATE N. SAMSUDHEEN,GEN,Kerala,MANNARKAD,GEN,MUL,,60191,M,1,1,FALSE,FALSE,49.66,8270,6.82,41,,1,1
AEKL100681,14,0,2011,K.P.SURESH RAJ,GEN,Kerala,PATTAMBI,GEN,CPI,,45253,M,2,1,FALSE,FALSE,38.41,36379,30.88,40,,,1
AEKL100739,14,0,2011,C.P.JOHN,GEN,Kerala,KUNNAMKULAM,GEN,CMPKSC,,57763,M,2,1,FALSE,FALSE,43.98,46038,35.05,53,,,1
AEKL100768,14,0,2011,M.P. VINCENT,GEN,Kerala,OLLUR,GEN,INC,,64823,M,1,1,FALSE,FALSE,49.21,6247,4.74,47,,1,1
AEKL100775,13,0,2006,ADV.V.S.SUNILKUMAR,GEN,Kerala,CHERPU,GEN,CPI,,56380,M,1,2,FALSE,FALSE,53.99,14604,13.98,38,,2,2
AEKL100775,14,0,2011,ADV.V S SUNILKUMAR,GEN,Kerala,KAIPAMANGALAM,GEN,CPI,CPI,58789,M,1,2,FALSE,TRUE,50.2,13570,11.59,43,,2,2
AEKL100804,11,0,1996,THOMAS UNNIYADAN,,Kerala,IRINJALAKUDA,GEN,KEC(M),,43295,M,2,4,FALSE,FALSE,43.13,36405,36.27,,,3,4
AEKL100804,12,0,2001,THOMAS UNNIYADAN,,Kerala,IRINJALAKUDA,GEN,KEC(M),KEC(M),54242,M,1,4,FALSE,FALSE,46.53,406,0.35,,,3,4
AEKL100804,13,0,2006,ADV.THOMAS UNNIYADAN,GEN,Kerala,IRINJALAKUDA,GEN,KEC(M),KEC(M),58825,M,1,4,FALSE,TRUE,50.66,7995,6.89,47,,3,4
AEKL100804,14,0,2011,ADV.THOMAS UNNIYADAN,GEN,Kerala,IRINJALAKKUDA,GEN,KEC(M),KEC(M),68445,M,1,4,FALSE,TRUE,51.7,12404,9.37,52,,3,4
AEKL100862,13,0,2006,A M YOUSUF,GEN,Kerala,ALWAYE,GEN,CPM,,60548,M,1,2,FALSE,FALSE,47.66,4366,3.44,54,,1,2
AEKL100862,14,0,2011,A.M. YOUSAF,GEN,Kerala,ALUVA,GEN,CPM,CPM,51030,M,2,2,FALSE,TRUE,39.91,42766,33.44,59,,1,2
