pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
,8,0,,KONSAM TOMBA SINGH,,Manipur,KHUNDRAKPAM,MPP,,4279,M,1,405,FALSE,FALSE,26.08,490,2.99,,1,1
,8,0,,LAIRELAKPAM LALA,,Manipur,KHUNDRAKPAM,MSCP,MPP,3789,M,2,405,TRUE,FALSE,23.09,1367,8.33,,1,1
,8,0,,THOKCHOM NAVAKUMAR SINGH,,Manipur,KHUNDRAKPAM,JD(S),MSCP,2422,M,3,405,TRUE,FALSE,14.76,293,1.79,,1,1
,8,0,,THANGJAM SHYAM,,Manipur,KHUNDRAKPAM,INC,JD(S),2129,M,4,405,TRUE,FALSE,12.97,620,3.78,,1,1
,8,0,,WAIKHOM SHIAMKISHORE,,Manipur,KHUNDRAKPAM,BJP,INC,1509,M,5,405,TRUE,FALSE,9.2,367,2.24,,1,1
,8,0,,LAIRENLAKPAM SHARATCHANDRA SINGH,,Manipur,KHUNDRAKPAM,FPM,BJP,1142,M,6,405,TRUE,FALSE,6.96,179,1.09,,1,1
,8,0,,YUMNAM RATAN,,Manipur,KHUNDRAKPAM,CPM,FPM,963,M,7,405,TRUE,FALSE,5.87,879,5.36,,1,1
,8,0,,LAISHRAM IBOTOMBI SINGH,,Manipur,KHUNDRAKPAM,NCP,CPM,84,M,8,405,TRUE,FALSE,0.51,34,0.21,,1,1
,8,0,,THANGJAM BIREN,,Manipur,KHUNDRAKPAM,JD(U),NCP,50,M,9,405,TRUE,FALSE,0.3,7,0.04,,1,1
,8,0,,KHWAIRAKPAM IBOMCHA SINGH,,Manipur,KHUNDRAKPAM,RJD,JD(U),43,M,10,405,TRUE,FALSE,0.26,0,0,,1,1
,8,0,,DR. WAKAMBAM THOIBA,,Manipur,HEINGANG,FPM,RJD,6250,M,1,405,TRUE,FALSE,31.51,184,0.93,,1,1
,8,0,,YANGLEM MANGI SINGH,,Manipur,HEINGANG,MSCP,FPM,6066,M,2,405,TRUE,FALSE,30.59,1828,9.22,,1,1
,8,0,,THONGAM ANGOTON SINGH,,Manipur,HEINGANG,BJP,MSCP,4238,M,3,405,TRUE,FALSE,21.37,1610,8.12,,1,1
,8,0,,LONGJAM NINGTHEMJAO,,Manipur,HEINGANG,MPP,BJP,2628,M,4,405,TRUE,FALSE,13.25,2238,11.28,,1,1
,8,0,,DR. IRENGBAM KUMAR SINGH,,Manipur,HEINGANG,INC,MPP,390,M,5,405,TRUE,FALSE,1.97,129,0.65,,1,1
,8,0,,YUNGKHAM RATIMANJURI DEVI,,Manipur,HEINGANG,NCP,INC,261,F,6,405,TRUE,FALSE,1.32,0,0,,1,1
,8,0,,NINGTHOUJAM BIHARI SINGH,,Manipur,KHURAI,MSCP,NCP,8372,M,1,405,TRUE,FALSE,39.32,3913,18.38,,1,1
,8,0,,THOIDINGJAM JOGIMOHON,,Manipur,KHURAI,MPP,MSCP,4459,M,2,405,TRUE,FALSE,20.94,364,1.71,,1,1
,8,0,,LAISHRAM SOTINKUMAR,,Manipur,KHURAI,CPI,MPP,4095,M,3,405,TRUE,FALSE,19.23,1194,5.61,,1,1
,8,0,,NINGOMBAM DHIREN SINGH,,Manipur,KHURAI,JD(S),CPI,2901,M,4,405,TRUE,FALSE,13.62,1618,7.6,,1,1
,8,0,,NINGOMBAM IBOHAL SINGH,,Manipur,KHURAI,BJP,JD(S),1283,M,5,405,TRUE,FALSE,6.03,1135,5.33,,1,1
,8,0,,ATOMBA NGAIRANGBAMCHA,,Manipur,KHURAI,SAP,BJP,148,M,6,405,TRUE,FALSE,0.7,114,0.54,,1,1
,8,0,,KONSAM BHAGIROTH,,Manipur,KHURAI,JD(U),SAP,34,M,7,405,TRUE,FALSE,0.16,0,0,,1,1
,8,0,,BASANT KUMAR WANGKHEM,,Manipur,KHETRIGAO,SAP,JD(U),10602,M,1,405,TRUE,FALSE,48.8,3353,15.43,,1,1
,8,0,,MD. MUHAMMUDDIN SHAH,,Manipur,KHETRIGAO,MSCP,SAP,7249,M,2,405,TRUE,FALSE,33.37,4995,22.99,,1,1
,8,0,,ATHOKPAM LALA,,Manipur,KHETRIGAO,CPI,MSCP,2254,M,3,405,TRUE,FALSE,10.38,1700,7.83,,1,1
