pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
,9,1,2019,PREM SINGH TAMANG,ST,Sikkim,POKLOK-KAMRANG,GEN,SKM,,10811,MALE,1,15,FALSE,FALSE,84,8953,69.56,51,,1,1
,9,1,2019,MOSES RAI,GENERAL,Sikkim,POKLOK-KAMRANG,GEN,Sikkim Democratic Front,SKM,1858,MALE,2,15,TRUE,FALSE,14.44,1733,13.47,28,,1,1
,9,1,2019,YADHU KUMAR RAI,GENERAL,Sikkim,POKLOK-KAMRANG,GEN,Sikkim Republican Party,Sikkim Democratic Front,125,MALE,3,15,TRUE,FALSE,0.97,49,0.38,35,,1,1
,9,1,2019,SONAM TSH VENCHUNGPA,ST,Sikkim,MARTAM-RUMTEK,GEN,BJP,Sikkim Republican Party,8204,MALE,1,15,TRUE,FALSE,65.47,6150,49.08,47,,1,1
,9,1,2019,NUK TSHERING BHUTIA,ST,Sikkim,MARTAM-RUMTEK,GEN,Sikkim Democratic Front,BJP,2054,MALE,2,15,TRUE,FALSE,16.39,819,6.54,59,,1,1
,9,1,2019,NIMA LEPCHA,ST,Sikkim,MARTAM-RUMTEK,GEN,Hamro Sikkim Party,Sikkim Democratic Front,1235,MALE,3,15,TRUE,FALSE,9.86,796,6.35,55,,1,1
,9,1,2019,MECHUNG BHUTIA,ST,Sikkim,MARTAM-RUMTEK,GEN,IND,Hamro Sikkim Party,439,MALE,4,15,FALSE,FALSE,3.5,167,1.33,42,,1,1
,9,1,2019,PASSANG GYALI SHERPA,ST,Sikkim,MARTAM-RUMTEK,GEN,IND,IND,272,MALE,5,15,FALSE,FALSE,2.17,99,0.79,37,,1,1
,9,1,2019,MINGMA TSHERING SHERPA,ST,Sikkim,MARTAM-RUMTEK,GEN,Sikkim Republican Party,IND,173,MALE,6,15,FALSE,FALSE,1.38,19,0.15,59,,1,1
,9,1,2019,YONG TSHERING LEPCHA,ST,Sikkim,GANGTOK,BL,BJP,Sikkim Republican Party,2508,MALE,1,15,TRUE,FALSE,40.88,1010,16.46,51,,1,1
