pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEWB100264,17,0,2021,BABLA DEB,,West_Bengal,COOCH BEHAR DAKSHIN,Amra Bangalee,AMB,,M,,2,TRUE,FALSE,,0,,33,,2
AEWB100279,16,0,2016,BISHAL LAMA,ST,West_Bengal,KALCHINI,BJP,,60550,M,2,2,FALSE,FALSE,34.14,46330,26.12,34,,2
AEWB100279,17,0,2021,BISHAL LAMA,,West_Bengal,KALCHINI,BJP,BJP,,M,,2,FALSE,FALSE,,0,,39,,2
AEWB100280,16,0,2016,AVIJIT NARJINARY,ST,West_Bengal,KALCHINI,INC,,14220,M,3,2,FALSE,FALSE,8.02,2315,1.31,43,,2
AEWB100280,17,0,2021,AVIJIT NARJINARY,,West_Bengal,KALCHINI,INC,INC,,M,,2,FALSE,FALSE,,0,,48,,2
AEWB100290,16,0,2016,SOURAV CHAKRABORTY(GHUTISH),GEN,West_Bengal,ALIPURDUARS,AITC,,89695,M,1,2,FALSE,FALSE,44.09,11958,5.88,43,1,2
AEWB100290,17,0,2021,SOURAV CHAKRABORTY (GHUTIS),,West_Bengal,ALIPURDUARS,AITC,AITC,,M,,2,FALSE,TRUE,,0,,48,1,2
AEWB100295,11,0,1991,DALENDRA ROY,,West_Bengal,ALIPURDUARS,AMB,,278,M,7,6,FALSE,FALSE,0.25,0,0,,,6
AEWB100295,12,0,1996,DALENDRA ROY,,West_Bengal,NATABARI,AMB,AMB,149,M,7,6,FALSE,FALSE,0.12,0,0,,,6
AEWB100295,13,0,2001,DALENDRA ROY,,West_Bengal,NATABARI,AMB,AMB,1252,M,6,6,FALSE,FALSE,1.02,386,0.31,,,6
AEWB100295,14,0,2006,DALENDRA ROY,GEN,West_Bengal,ALIPURDUARS,AMB,AMB,1443,M,7,6,FALSE,FALSE,1,0,0,47,,6
AEWB100295,16,0,2016,DALENDRA NATH RAY,SC,West_Bengal,ALIPURDUARS,AMB,AMB,1341,M,7,6,FALSE,FALSE,0.66,352,0.17,62,,6
AEWB100295,17,0,2021,DALENDRA NATH RAY,,West_Bengal,NATABARI,Amra Bangalee,AMB,,M,,6,TRUE,FALSE,,0,,66,,6
AEWB100299,16,0,2016,KSHITISH CHANDRA RAY,SC,West_Bengal,FALAKATA,CPM,,69808,M,2,2,FALSE,FALSE,35.27,39169,19.79,45,,2
AEWB100299,17,0,2021,KSHITISH CHANDRA RAY,,West_Bengal,FALAKATA,CPM,CPM,,M,,2,FALSE,FALSE,,0,,51,,2
AEWB100309,16,0,2016,SUDHIST BARAIK,ST,West_Bengal,MADARIHAT,SUCI,,2319,M,6,2,FALSE,FALSE,1.52,0,0,39,,2
AEWB100309,17,0,2021,SUDHIST BARAIK,,West_Bengal,MADARIHAT,SUCI,SUCI,,M,,2,FALSE,FALSE,,0,,43,,2
AEWB100315,16,0,2016,BEDDYUTI ROY,SC,West_Bengal,DHUPGURI,BSP,,2002,M,7,2,FALSE,FALSE,0.96,0,0,47,,2
AEWB100315,17,0,2021,BEDODYUTI ROY,,West_Bengal,DHUPGURI,BSP,BSP,,M,,2,FALSE,FALSE,,0,,53,,2
AEWB100322,16,0,2016,BINAY SARKAR,SC,West_Bengal,MAYNAGURI,AMB,,1476,M,8,2,FALSE,FALSE,0.7,0,0,45,,2
AEWB100322,17,0,2021,BINAY SARKAR,,West_Bengal,MAYNAGURI,Amra Bangalee,AMB,,M,,2,TRUE,FALSE,,0,,50,,2
AEWB100327,16,0,2016,GANESH MANDAL,SC,West_Bengal,JALPAIGURI,BSP,,2269,M,6,2,FALSE,FALSE,1.09,0,0,49,,2
AEWB100327,17,0,2021,GANESH MANDAL,,West_Bengal,MAYNAGURI,BSP,BSP,,M,,2,FALSE,FALSE,,0,,54,,2
AEWB100341,15,0,2011,BULU CHIK BARAIK,ST,West_Bengal,MAL,CPM,,62037,M,1,3,FALSE,FALSE,39.69,4216,2.7,47,2,3
AEWB100341,16,0,2016,BULU CHIK BARAIK,ST,West_Bengal,MAL,AITC,CPM,84877,M,1,3,TRUE,TRUE,44.28,18462,9.63,57,2,3
AEWB100341,17,0,2021,BULU CHIK BARAIK,,West_Bengal,MAL,AITC,AITC,,M,,3,FALSE,TRUE,,0,,61,2,3
AEWB100343,16,0,2016,MAHESH BAGE,ST,West_Bengal,MAL,BJP,,29380,M,3,2,FALSE,FALSE,15.33,25107,13.1,35,,2
AEWB100343,17,0,2021,MAHESH BAGEY,,West_Bengal,MAL,BJP,BJP,,M,,2,FALSE,FALSE,,0,,41,,2
AEWB100369,16,0,2016,SUDIP MANDAL,SC,West_Bengal,MATIGARA-NAXALBARI,BSP,,1849,M,6,2,FALSE,FALSE,0.88,110,0.05,37,,2
AEWB100369,17,0,2021,SUDIP MANDAL,,West_Bengal,MATIGARA-NAXALBARI,BSP,BSP,,M,,2,FALSE,FALSE,,0,,42,,2
AEWB100382,15,0,2011,SUNIL CHANDRA TIRKEY,ST,West_Bengal,PHANSIDEWA,INC,,61388,M,1,3,FALSE,FALSE,42.55,2237,1.55,63,2,3
AEWB100382,16,0,2016,SUNIL CHANDRA TIRKEY,ST,West_Bengal,PHANSIDEWA,INC,INC,73158,M,1,3,FALSE,TRUE,40.36,7074,3.9,67,2,3
AEWB100382,17,0,2021,SUNIL CHANDRA TIRKEY,,West_Bengal,PHANSIDEWA,INC,INC,,M,,3,FALSE,TRUE,,0,,72,2,3
AEWB100384,16,0,2016,DURGA MURMU,ST,West_Bengal,PHANSIDEWA,BJP,,32894,M,3,2,FALSE,FALSE,18.15,30265,16.7,37,,2
AEWB100384,17,0,2021,DURGA MURMU,,West_Bengal,PHANSIDEWA,BJP,BJP,,M,,2,FALSE,FALSE,,0,,42,,2
AEWB100399,16,0,2016,SAUMYAROOP MANDAL,GEN,West_Bengal,ISLAMPUR,BJP,,18668,M,3,2,FALSE,FALSE,12.49,16725,11.19,37,,2
AEWB100399,17,0,2021,SAUMYAROOP MANDAL,,West_Bengal,ISLAMPUR,BJP,BJP,,M,,2,FALSE,FALSE,,0,,43,,2
AEWB100411,16,0,2016,RAGHU NATH SINGHA,SC,West_Bengal,GOALPOKHAR,IND,,685,M,8,2,FALSE,FALSE,0.46,0,0,46,,2
AEWB100411,17,0,2021,RAGHU NATH SINGHA,,West_Bengal,GOALPOKHAR,IND,IND,,M,,2,FALSE,FALSE,,0,,51,,2
AEWB100412,14,1,2009,Ali Imran Ramz,,West_Bengal,GOAL POKHAR,AIFB,,72017,M,1,4,FALSE,FALSE,53.82,14718,11,,3,4
AEWB100412,15,0,2011,ALI IMRAN RAMZ,GEN,West_Bengal,CHAKULIA,AIFB,AIFB,65265,M,1,4,FALSE,TRUE,52.13,20413,16.3,32,3,4
AEWB100412,16,0,2016,ALI IMRAN RAMZ,GEN,West_Bengal,CHAKULIA,AIFB,AIFB,64185,M,1,4,FALSE,TRUE,42.65,27529,18.29,37,3,4
AEWB100412,17,0,2021,ALI IMRAN RAMZ,,West_Bengal,CHAKULIA,AIFB,AIFB,,M,,4,FALSE,TRUE,,0,,42,3,4
AEWB100431,16,0,2016,JYOTIRMAY BARMAN,SC,West_Bengal,HEMTABAD,SUCI,,2048,M,6,2,FALSE,FALSE,1.04,589,0.3,34,,2
AEWB100431,17,0,2021,JYOTIRMAY BARMAN,,West_Bengal,HEMTABAD,SUCI,SUCI,,M,,2,FALSE,FALSE,,0,,39,,2
AEWB100449,13,0,2001,SRIKUMAR MUKHERJEE,,West_Bengal,ITAHAR,CPI,,54605,M,1,5,FALSE,FALSE,42.26,19766,15.3,,2,5
AEWB100449,14,0,2006,SRIKUMAR MUKHERJEE,GEN,West_Bengal,ITAHAR,CPI,CPI,66768,M,1,5,FALSE,TRUE,46.09,740,0.51,53,2,5
AEWB100449,15,0,2011,SRIKUMAR MUKHERJEE,GEN,West_Bengal,ITAHAR,CPI,CPI,54655,M,2,5,FALSE,TRUE,38.93,37852,26.96,57,2,5
AEWB100449,16,0,2016,SRIKUMAR MUKHERJEE,GEN,West_Bengal,ITAHAR,CPI,CPI,69387,M,2,5,FALSE,FALSE,40.97,62261,36.77,62,2,5
AEWB100449,17,0,2021,SRIKUMAR MUKHERJEE,,West_Bengal,ITAHAR,CPI,CPI,,M,,5,FALSE,FALSE,,0,,67,2,5
AEWB100453,9,0,1982,NARMADA ROY,,West_Bengal,KUSHMANDI,RSP,,39001,M,2,9,FALSE,FALSE,49.1,38471,48.44,,7,9
AEWB100453,10,0,1987,ROY NARMADA,,West_Bengal,KUSHMANDI,RSP,RSP,48500,M,1,9,FALSE,FALSE,53.98,9851,10.96,,7,9
AEWB100453,11,0,1991,NARMADA CHANDRA ROY,,West_Bengal,KUSHMANDI,RSP,RSP,47449,M,1,9,FALSE,TRUE,45.48,7689,7.37,,7,9
AEWB100453,12,0,1996,ROY NARMADA CHANDRA,,West_Bengal,KUSHMANDI,RSP,RSP,59176,M,1,9,FALSE,TRUE,47.22,9944,7.94,,7,9
AEWB100453,13,0,2001,NARMADA CHANDRA ROY,,West_Bengal,KUSHMANDI,RSP,RSP,61600,M,1,9,FALSE,TRUE,48.4,8895,6.99,,7,9
AEWB100453,14,0,2006,NARMADA CHANDRA ROY,SC,West_Bengal,KUSHMANDI,RSP,RSP,66131,M,1,9,FALSE,TRUE,46.86,22216,15.74,50,7,9
AEWB100453,15,0,2011,NARMADA CHANDRA ROY,SC,West_Bengal,KUSHMANDI,RSP,RSP,66368,M,1,9,FALSE,TRUE,47.42,3643,2.6,56,7,9
AEWB100453,16,0,2016,NARMADA CHANDRA ROY,SC,West_Bengal,KUSHMANDI,RSP,RSP,68965,M,1,9,FALSE,TRUE,42.18,3529,2.16,61,7,9
AEWB100453,17,0,2021,NARMADA CHANDRA ROY,,West_Bengal,KUSHMANDI,RSP,RSP,,M,,9,FALSE,TRUE,,0,,65,7,9
AEWB100454,16,0,2016,REKHA ROY,SC,West_Bengal,KUSHMANDI,AITC,,65436,F,2,2,FALSE,FALSE,40.02,45253,27.68,30,,2
AEWB100454,17,0,2021,REKHA ROY,,West_Bengal,KUSHMANDI,AITC,AITC,,F,,2,FALSE,FALSE,,0,,34,,2
AEWB100459,16,0,2016,TORAF HOSSAIN MANDAL,GEN,West_Bengal,KUMARGANJ,AITC,,64501,M,1,2,FALSE,FALSE,41.88,3496,2.27,57,1,2
