pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEPY83843,2,0,1969,S.M. SUBBARAYAN,,Puducherry,MANNADIPETH,DMK,IND,3499,M,1,2,FALSE,FALSE,50.99,1184,17.25,,1,2
AEPY83847,1,0,1964,PERUMAL.S,,Puducherry,OUSSOUDOU,PF,,2470,M,2,2,FALSE,FALSE,44.93,0,0,,,2
AEPY83847,2,0,1969,P.S. PERUMAL,,Puducherry,OUSSOUDOU,CPI,PF,3306,M,2,2,TRUE,FALSE,49.4,0,0,,,2
AEPY83859,1,0,1964,"GURUSAMY, N.",,Puducherry,POUDOUSARAM,PF,,2698,M,1,2,FALSE,FALSE,46.86,272,4.72,,2,2
AEPY83859,2,0,1969,N. GURUSAMY,,Puducherry,POUDOUSARAM,CPI,PF,3439,M,1,2,TRUE,TRUE,53.34,573,8.89,,2,2
AEPY83866,1,0,1964,FAROOK MARICAR,,Puducherry,KARIKAL NORTH,CONG,,4211,M,1,2,FALSE,FALSE,56.39,2178,29.17,,2,2
AEPY83866,2,0,1969,M.O.H. FAROOK,,Puducherry,CALAPETH,DMK,CONG,4261,M,1,2,TRUE,TRUE,59.84,1401,19.67,,2,2
AEPY83873,1,0,1964,RAMASSAMY,,Puducherry,NERAVY,IND,,2163,M,2,2,FALSE,FALSE,38.13,1875,33.05,,1,2
AEPY83873,2,0,1969,S. RAMASAMY,,Puducherry,NERAVY,DMK,IND,3447,M,1,2,FALSE,FALSE,53.88,496,7.75,,1,2
AEPY83876,1,0,1964,PANDARINATHAN,,Puducherry,GRAND ALDEE,IND,,1477,M,2,2,FALSE,FALSE,29.42,0,0,,1,2
AEPY83876,2,0,1969,Y. PANDARINATHAN,,Puducherry,GRANDI ALDEE,DMK,IND,3852,M,1,2,FALSE,FALSE,70.82,2826,51.96,,1,2
AEPY83880,1,0,1964,"SHANMUGHAM, P",,Puducherry,MUTHIALPET,CONG,,1726,M,1,3,FALSE,FALSE,33.06,297,5.69,,2,2
AEPY83880,1,0,1964,"SHANMUGHAM, P.",,Puducherry,NEDOUNCADOU,CONG,CONG,3697,M,1,3,FALSE,FALSE,65.6,1758,31.19,,2,2
AEPY83880,2,0,1969,P. SHANMUGAM,,Puducherry,NEDOUNCADOU,INC,CONG,3103,M,1,3,TRUE,TRUE,50.16,20,0.32,,2,2
AEPY83884,1,0,1964,VANMERI NADEYI PURUSHOTHAMAN,,Puducherry,PALLOUR,CONG,,2436,M,1,2,FALSE,FALSE,64.62,1102,29.23,,2,2
AEPY83884,2,0,1969,V.N. PURUSHOTHAMAN,,Puducherry,PALLOUR,INC,CONG,2609,M,1,2,TRUE,TRUE,67.64,1361,35.29,,2,2
AEPY83888,2,0,1969,S. ARUMUGAM,,Puducherry,VILLENOUR,DMK,,4132,M,1,1,FALSE,FALSE,59.95,1372,19.91,,1,1
AEPY83894,1,0,1964,KAMISHETTY SRI PARASURAMA VARA PRASADA RAO,,Puducherry,YANAM,INC,,0,M,1,2,FALSE,FALSE,,0,,,2,2
AEPY83894,2,0,1969,K.S. P.V. RAO NAIDU,,Puducherry,YANAON,IND,INC,2287,M,1,2,FALSE,TRUE,55.56,458,11.13,,2,2
