pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEMN197812,4,0,1980,YUMKHAM IRABOT,,Manipur,WANGKHEI,JNP,,4052,M,1,4,FALSE,FALSE,32.12,1138,9.02,,,3,4
AEMN197812,5,0,1984,YUMKHAM ERABOT,,Manipur,WANGKHEI,INC,JNP,7901,M,1,4,TRUE,TRUE,48.94,1302,8.06,,,3,4
AEMN197812,6,0,1990,YUMKHAM ERABOT,,Manipur,WANGKHEI,INC,INC,8758,M,2,4,FALSE,TRUE,42.74,8626,42.09,,,3,4
AEMN197812,7,0,1995,YUMKHAM ERABOT,,Manipur,WANGKHEI,INC,INC,7977,M,1,4,FALSE,FALSE,36.81,1702,7.85,,,3,4
AEMN197816,7,0,1995,SOROKHAIBAM RAJEN SINGH,,Manipur,LAMSANG,INC,,4184,M,1,1,FALSE,FALSE,22.13,327,1.73,,,1,1
AEMN197863,4,0,1980,SHANASHAM BIRA SINGH,,Manipur,KUMBI,INC(U),,2643,M,2,4,FALSE,FALSE,23.18,97,0.85,,,1,4
AEMN197863,5,0,1984,SANASAM BIRA SINGH,,Manipur,KUMBI,IND,INC(U),2615,M,1,4,FALSE,FALSE,20.76,570,4.52,,,1,4
AEMN197863,6,0,1990,SANASAM BIRA SINGH,,Manipur,KUMBI,INC,IND,3451,M,2,4,FALSE,TRUE,23.19,548,3.68,,,1,4
AEMN197863,7,0,1995,SANASAM BIRA,,Manipur,KUMBI,INC,INC,3531,M,2,4,FALSE,FALSE,20.17,367,2.1,,,1,4
AEMN197979,5,0,1984,GAIKHANGAM,,Manipur,NUNGBA,INC,,6484,M,1,3,FALSE,FALSE,54.07,976,8.14,,,2,3
AEMN197979,6,0,1990,GAIKHANGAM,,Manipur,NUNGBA,INC,INC,8235,M,1,3,FALSE,TRUE,52.03,643,4.06,,,2,3
AEMN197979,7,0,1995,GAIKHANGAM,,Manipur,NUNGBA,INC,INC,4772,M,2,3,FALSE,TRUE,35.05,2341,17.19,,,2,3
