pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AENL1022,6,0,1987,MHAO,,Nagaland,WOKHA,ST,INC,,2774,M,3,3,FALSE,FALSE,28.27,0,0,,,,3
AENL1022,8,0,1993,MHAO,,Nagaland,WOKHA,ST,IND,INC,3018,M,3,3,FALSE,FALSE,19.78,984,6.45,,,,3
AENL1022,11,0,2008,MHAO HUMTSOE,ST,Nagaland,WOKHA,ST,INC,IND,6683,M,3,3,FALSE,FALSE,20.01,2986,8.94,61,,,3
AENL1024,6,0,1987,NKHOA,,Nagaland,SANIS,ST,NND,,2558,M,2,4,FALSE,FALSE,37.71,1184,17.46,,,1,4
AENL1024,7,0,1989,NKHAO LOTHA,,Nagaland,SANIS,ST,NPC,NND,2658,M,2,4,TRUE,FALSE,37.2,1130,15.81,,,1,4
AENL1024,10,0,2003,SHRI: NKHAO LOTHA,,Nagaland,SANIS,ST,NPF,NPC,5168,M,1,4,TRUE,FALSE,26.75,37,0.19,,,1,4
AENL1024,11,0,2008,NKHAO LOTHA,ST,Nagaland,SANIS,ST,RJD,NPF,3507,M,4,4,TRUE,TRUE,15.6,896,3.99,65,,1,4
AENL104,6,0,1987,NEIPHIU RIO,,Nagaland,NORTHERN ANGAMI-II,ST,IND,,1928,M,2,6,FALSE,FALSE,21.93,80,0.91,,,5,6
AENL104,7,0,1989,NEIPHIU RIO,,Nagaland,NORTHERN ANGAMI-II,ST,INC,IND,4366,M,1,6,FALSE,FALSE,51.8,303,3.59,,,5,6
AENL104,8,0,1993,NEIPHIU,,Nagaland,NORTHERN ANGAMI-II,ST,INC,INC,5411,M,1,6,FALSE,TRUE,45.17,1100,9.18,,,5,6
AENL104,9,0,1998,NEIPHIU RIO,,Nagaland,NORTHERN ANGAMI-II,ST,INC,INC,0,M,1,6,FALSE,TRUE,,0,,,,5,6
AENL104,10,0,2003,SHRI: NEIPHI-U RIO,,Nagaland,NORTHERN ANGAMI-II,ST,NPF,INC,9882,M,1,6,TRUE,TRUE,67.6,6067,41.5,,,5,6
AENL104,11,0,2008,NEIPHIU RIO,ST,Nagaland,NORTHERN ANGAMI-II,ST,NPF,NPF,13641,M,1,6,FALSE,TRUE,82.57,10761,65.14,57,,5,6
AENL1055,6,0,1987,H. N. YEMLIPHOM,,Nagaland,TAMLU,ST,NND,,3183,M,2,4,FALSE,FALSE,47.79,3140,47.15,,,1,4
AENL1055,8,0,1993,H. NYEMLI PHOM,,Nagaland,TAMLU,ST,NPC,NND,6439,M,2,4,TRUE,FALSE,31.5,0,0,,,1,4
AENL1055,10,0,2003,SHRI: NYEMLI PHOM,,Nagaland,TAMLU,ST,INC,NPC,9427,M,1,4,TRUE,FALSE,31.33,480,1.6,,,1,4
AENL1055,11,0,2008,NYEMLI,ST,Nagaland,TAMLU,ST,NPF,INC,1675,M,3,4,TRUE,TRUE,5.02,777,2.33,53,,1,4
AENL1060,6,0,1987,Y. B. ANGAM,,Nagaland,LONGLENG,ST,NPP,,1955,M,4,3,FALSE,FALSE,21.7,0,0,,,,3
AENL1060,10,0,2003,Y.B. ANGAM PHOM,,Nagaland,LONGLENG,ST,BJP,NPP,7518,M,3,3,TRUE,FALSE,24.07,289,0.93,,,,3
AENL1060,11,0,2008,Y.B. ANGAM,ST,Nagaland,LONGLENG,ST,BJP,BJP,766,M,7,3,FALSE,FALSE,2.09,0,0,61,,,3
AENL1062,6,0,1987,H. CHUBA CHANG,,Nagaland,NOKSEN,ST,IND,,1313,M,2,5,FALSE,FALSE,30.98,532,12.55,,,4,5
AENL1062,8,0,1993,H. CHUBA CHANG,,Nagaland,NOKSEN,ST,INC,IND,2838,M,1,5,FALSE,FALSE,54.98,514,9.96,,,4,5
AENL1062,9,0,1998,H.CHUBA CHANG,,Nagaland,NOKSEN,ST,INC,INC,4624,M,1,5,FALSE,TRUE,69.38,2583,38.75,,,4,5
AENL1062,10,0,2003,SHRI: H. CHUBA,,Nagaland,NOKSEN,ST,INC,INC,4478,M,1,5,FALSE,TRUE,56.16,983,12.33,,,4,5
AENL1062,11,0,2008,H. CHUBA,ST,Nagaland,NOKSEN,ST,INC,INC,2988,M,1,5,FALSE,TRUE,32.55,83,0.9,56,,4,5
AENL108,10,0,2003,SHRI: R. KHING,,Nagaland,TSEMINYU,ST,JD(U),,8327,M,1,2,FALSE,FALSE,38.91,1715,8.01,,,2,2
AENL108,11,0,2008,R. KHING,ST,Nagaland,TSEMINYU,ST,NPF,JD(U),8216,M,1,2,TRUE,TRUE,33.71,66,0.27,58,,2,2
AENL1096,6,0,1987,SETHRICHO,,Nagaland,SEYOCHUNG SITIMI,ST,INC,,2817,M,2,6,FALSE,FALSE,41.86,2600,38.64,,,3,6
AENL1096,7,0,1989,SETHRICHO,,Nagaland,SEYOCHUNG SITIMI,ST,INC,INC,3732,M,1,6,FALSE,FALSE,55.49,739,10.99,,,3,6
AENL1096,8,0,1993,S. SEUHRICHO,,Nagaland,SEYOCHUNG SITIMI,ST,INC,INC,6130,M,1,6,FALSE,TRUE,55.72,1259,11.44,,,3,6
AENL1096,9,0,1998,S.SETHRICHO,,Nagaland,SEYOCHUNG SITIMI,ST,INC,INC,7337,M,1,6,FALSE,TRUE,51.87,528,3.73,,,3,6
AENL1096,10,0,2003,SHRI: S. SETHRICHO SANGTAM,,Nagaland,SEYOCHUNG SITIMI,ST,INC,INC,4940,M,2,6,FALSE,TRUE,30.33,4222,25.92,,,3,6
AENL1096,11,0,2008,SETHRICHO SHIHOTE,ST,Nagaland,SEYOCHUNG SITIMI,ST,INC,INC,6754,M,2,6,FALSE,FALSE,32.02,3411,16.17,54,,3,6
