pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEMN200741,2,0,1972,NAOREM SHYAMA,,Manipur,LILONG CHAJI,SOP,,134,M,5,1,FALSE,FALSE,1.64,0,0,,,,1
AEMN200742,2,0,1972,LOITONGBAM SARAT SINGH,,Manipur,SINGJAMEI,MRP,,2024,M,1,1,FALSE,FALSE,24.2,11,0.13,,,1,1
AEMN200743,1,0,1967,H . BARUNI,,Manipur,SINGJAMEI,INC,,2735,M,4,2,FALSE,FALSE,20.05,1968,14.42,,,,2
AEMN200743,2,0,1972,HAOBAM BARUNI SINGH,,Manipur,SINGJAMEI,INC,INC,2013,M,2,2,FALSE,FALSE,24.07,292,3.49,,,,2
AEMN200746,2,0,1972,L. NITYAI SINGH,,Manipur,SINGJAMEI,NCO,,600,M,5,1,FALSE,FALSE,7.17,65,0.78,,,,1
AEMN200749,2,0,1972,SALAM GAMBHIR,,Manipur,SAGOLBAND,MRP,,2106,M,2,1,FALSE,FALSE,36.63,1377,23.95,,,,1
AEMN200750,2,0,1972,ARAMBAM LALMANI SINGH,,Manipur,SAGOLBAND,INC,,729,M,3,1,FALSE,FALSE,12.68,241,4.19,,,,1
AEMN200751,2,0,1972,WAHENGBAM TOMCHA,,Manipur,SAGOLBAND,NCO,,488,M,4,1,FALSE,FALSE,8.49,0,0,,,,1
AEMN200752,2,0,1972,NONGTHOMBAM IBOMCHA,,Manipur,LAMJAOTONGBA,IND,,4092,M,1,1,FALSE,FALSE,49.07,1423,17.06,,,1,1
AEMN200753,2,0,1972,THOUNAOJAM TOMBA,,Manipur,LAMJAOTONGBA,INC,,2669,M,2,1,FALSE,FALSE,32.01,1250,14.99,,,,1
AEMN200754,2,0,1972,MUTUM JANAKINATH,,Manipur,LAMJAOTONGBA,CPI,,1419,M,3,1,FALSE,FALSE,17.02,1260,15.11,,,,1
AEMN200755,2,0,1972,HIJAM NITYAI,,Manipur,LAMJAOTONGBA,MRP,,159,M,4,1,FALSE,FALSE,1.91,0,0,,,,1
AEMN200757,2,0,1972,L. BHEIGYACHANDRA SINGH,,Manipur,KEISAMTHONG,IND,,1665,M,2,1,FALSE,FALSE,20.39,10,0.12,,,,1
AEMN200758,2,0,1972,THIYAM MUKHRA,,Manipur,KEISAMTHONG,INC,,1655,M,3,1,FALSE,FALSE,20.27,500,6.12,,,,1
AEMN200759,2,0,1972,KULACHANDRA SINGH,,Manipur,KEISAMTHONG,SOP,,1155,M,4,1,FALSE,FALSE,14.14,234,2.87,,,,1
AEMN200760,2,0,1972,LONGJAM THAMBOIU SINGH,,Manipur,KEISAMTHONG,MRP,,921,M,5,1,FALSE,FALSE,11.28,217,2.66,,,,1
AEMN200762,2,0,1972,TOKPAM SANAJAO SINGH,,Manipur,MALOM HIYANGHANG,MRP,,3939,M,1,1,FALSE,FALSE,47.51,722,8.71,,,1,1
AEMN200763,2,0,1972,RAJ KUMAR RANBIR SINGH,,Manipur,MALOM HIYANGHANG,INC,,3217,M,2,1,FALSE,FALSE,38.8,2082,25.11,,,,1
AEMN200764,2,0,1972,LANGOLJAM IBOYAIMA,,Manipur,MALOM HIYANGHANG,CPI,,1135,M,3,1,FALSE,FALSE,13.69,0,0,,,,1
AEMN200765,2,0,1972,M. MEGHACHANDRA,,Manipur,URIPOK,CPI,,2743,M,1,1,FALSE,FALSE,45.16,811,13.35,,,1,1
AEMN200766,2,0,1972,KHAIDEM RAJMANI,,Manipur,URIPOK,INC,,1932,M,2,1,FALSE,FALSE,31.81,766,12.61,,,,1
AEMN200767,2,0,1972,K. IBETOMBI SINGH,,Manipur,URIPOK,NCO,,1166,M,3,1,FALSE,FALSE,19.2,933,15.36,,,,1
AEMN200768,2,0,1972,DWIJAMANI SHARMA,,Manipur,URIPOK,MRP,,233,M,4,1,FALSE,FALSE,3.84,0,0,,,,1
AEMN200769,2,0,1972,SHAGOLSEMI BOMCHA,,Manipur,THANGMEIBAND,INC,,3249,M,1,1,FALSE,FALSE,44.03,1169,15.84,,,1,1
AEMN200773,2,0,1972,K. JUGESHWAR,,Manipur,LAMSANG,CPI,,1943,M,2,1,FALSE,FALSE,25.69,317,4.19,,,,1
AEMN200783,2,0,1972,RAJKUMAR BIRACHANDRA,,Manipur,KONTHOUJAM,INC,,2037,M,3,1,FALSE,FALSE,27.14,0,0,,,,1
AEMN200784,2,0,1972,L. CHANDRAMANI,,Manipur,PATSOI,IND,,3002,M,1,1,FALSE,FALSE,43.46,643,9.31,,,1,1
AEMN200785,2,0,1972,AKOJAM KULACHANDRA,,Manipur,PATSOI,INC,,2359,M,2,1,FALSE,FALSE,34.15,813,11.77,,,,1
AEMN200787,2,0,1972,THOUNAOJAM CHAOBA SINGH,,Manipur,NAMBOL,MRP,,5007,M,1,1,FALSE,FALSE,53.02,571,6.05,,,1,1
AEMN200788,2,0,1972,H. SHAMKISHORE SHARMA,,Manipur,NAMBOL,INC,,4436,M,2,1,FALSE,FALSE,46.98,0,0,,,,1
AEMN200790,2,0,1972,MUTU AMUTOMBI,,Manipur,OINAM,INC,,3581,M,2,1,FALSE,FALSE,43.85,0,0,,,,1
AEMN200791,2,0,1972,KHAIDEM RATHA,,Manipur,BISHENPUR,INC,,3170,M,1,1,FALSE,FALSE,35.22,834,9.27,,,1,1
AEMN200792,2,0,1972,AKOIJAM KETUKO,,Manipur,BISHENPUR,SOP,,2336,M,2,1,FALSE,FALSE,25.95,577,6.41,,,,1
AEMN200793,2,0,1972,SOUGAIJAM TOMBA,,Manipur,BISHENPUR,CPI,,1759,M,3,1,FALSE,FALSE,19.54,23,0.26,,,,1
AEMN200794,2,0,1972,MAIREMBAM NILACHANDRA,,Manipur,BISHENPUR,MRP,,1736,M,4,1,FALSE,FALSE,19.29,0,0,,,,1
AEMN200796,2,0,1972,SALAM JAYANTA,,Manipur,THANGA,INC,,1856,M,2,1,FALSE,FALSE,26.87,530,7.67,,,,1
AEMN200799,2,0,1972,NINGTHOUJAM DUHAR,,Manipur,THANGA,MRP,,150,M,5,1,FALSE,FALSE,2.17,0,0,,,,1
AEMN200800,2,0,1972,MAIREMBAM KOIRENG,,Manipur,KUMBI,INC,,2961,M,1,1,FALSE,FALSE,30.24,72,0.74,,,1,1
AEMN200801,2,0,1972,RAIDALI,,Manipur,KUMBI,IND,,2889,M,2,1,FALSE,FALSE,29.5,585,5.97,,,,1
AEMN200802,2,0,1972,WAHEGBAM KAMAL,,Manipur,KUMBI,MRP,,2304,M,3,1,FALSE,FALSE,23.53,802,8.19,,,,1
AEMN200803,2,0,1972,HAOJAM GULAMJAT,,Manipur,KUMBI,CPI,,1502,M,4,1,FALSE,FALSE,15.34,1365,13.94,,,,1
AEMN200806,2,0,1972,KIYAM,,Manipur,MOIRANG,INC,,2955,M,2,1,FALSE,FALSE,38.33,1497,19.42,,,,1
AEMN200807,2,0,1972,MOIRANGTHEM KUSHA,,Manipur,MOIRANG,CPI,,1458,M,3,1,FALSE,FALSE,18.91,1238,16.06,,,,1
AEMN200808,2,0,1972,HEMAN ANGOU,,Manipur,MOIRANG,MRP,,220,M,4,1,FALSE,FALSE,2.85,0,0,,,,1
AEMN200810,2,0,1972,ABDUL GANI,,Manipur,LILONG,INC,,3289,M,2,1,FALSE,FALSE,42.47,0,0,,,,1
AEMN200811,2,0,1972,HABIBUR RAMAM,,Manipur,KHEKMAN,INC,,3790,M,1,1,FALSE,FALSE,44.81,11,0.13,,,1,1
AEMN200812,2,0,1972,THOUDAM KRISHNA,,Manipur,KHEKMAN,MRP,,3779,M,2,1,FALSE,FALSE,44.68,2891,34.18,,,,1
AEMN200814,2,0,1972,LANGPOKLAKPAM CHADYAIMA,,Manipur,THOUBAL,MRP,,4290,M,1,1,FALSE,FALSE,54.68,2483,31.65,,,1,1
AEMN200815,2,0,1972,WAIKHOM MANI,,Manipur,THOUBAL,INC,,1807,M,2,1,FALSE,FALSE,23.03,977,12.45,,,,1
AEMN200819,2,0,1972,MD CHAOBA,,Manipur,ATHOKPAM,MRP,,2055,M,1,1,FALSE,FALSE,28.13,21,0.29,,,1,1
AEMN200820,2,0,1972,SOROKHAIBAM CHOURAJIT,,Manipur,ATHOKPAM,IND,,2034,M,2,1,FALSE,FALSE,27.84,219,3,,,,1
AEMN200823,2,0,1972,KSHETRIMAYUM CHANDRA,,Manipur,ATHOKPAM,INC,,335,M,5,1,FALSE,FALSE,4.59,0,0,,,,1
AEMN200825,2,0,1972,M D KUTUB ALI,,Manipur,KHANGABOX,IND,,2460,M,2,1,FALSE,FALSE,32.64,1006,13.35,,,,1
AEMN200827,2,0,1972,MIBOTOMBI SINGH,,Manipur,HEIPOK,INC,,3401,M,1,1,FALSE,FALSE,37.76,1119,12.42,,,1,1
AEMN200828,2,0,1972,MOIRANGTHEM YAIMA,,Manipur,HEIPOK,CPI,,2282,M,2,1,FALSE,FALSE,25.33,303,3.36,,,,1
AEMN200829,2,0,1972,CHAKPRAM RAMESHWAR SINGH,,Manipur,HEIPOK,MRP,,1979,M,3,1,FALSE,FALSE,21.97,939,10.42,,,,1
AEMN200834,2,0,1972,NAOREM KUNJOBAPU,,Manipur,WANGJING TENTHA,MRP,,2679,M,1,1,FALSE,FALSE,32.67,499,6.09,,,1,1
AEMN200836,2,0,1972,SAPAM CHAOBA,,Manipur,WANGJING TENTHA,INC,,1484,M,3,1,FALSE,FALSE,18.1,431,5.26,,,,1
AEMN200838,2,0,1972,LANGPOKLAKPAM SAMU,,Manipur,WANGJING TENTHA,SOP,,804,M,5,1,FALSE,FALSE,9.8,0,0,,,,1
AEMN200839,2,0,1972,YENGKHOM NIMAI,,Manipur,KAKCHING,SOP,,3544,M,1,1,FALSE,FALSE,35.58,199,2,,,1,1
AEMN200840,2,0,1972,MAYANGLAMBAM I BOTOBI,,Manipur,KAKCHING,INC,,3345,M,2,1,FALSE,FALSE,33.58,274,2.75,,,,1
AEMN200841,2,0,1972,KSHE RIMAYUM IRABOT,,Manipur,KAKCHING,CPI,,3071,M,3,1,FALSE,FALSE,30.83,0,0,,,,1
AEMN200842,2,0,1972,KUIDRAOM RAJBAPU SINGH,,Manipur,HIYANGLAM,SOP,,2154,M,1,1,FALSE,FALSE,23.56,87,0.95,,,1,1
AEMN200843,2,0,1972,NAOREM KANHAI SINGH,,Manipur,HIYANGLAM,INC,,2067,M,2,1,FALSE,FALSE,22.61,40,0.44,,,,1
AEMN200844,2,0,1972,YUMANAM KANHAI SINGH,,Manipur,HIYANGLAM,CPI,,2027,M,3,1,FALSE,FALSE,22.17,512,5.6,,,,1
AEMN200847,2,0,1972,ELANGBAM NIRGATHAMJAO,,Manipur,HIYANGLAM,NCO,,425,M,6,1,FALSE,FALSE,4.65,0,0,,,,1
AEMN200848,2,0,1972,MAYANGLAMBAM NILLA,,Manipur,SUGNOO,CPI,,3512,M,1,2,FALSE,FALSE,37.6,109,1.17,,,1,1
AEMN200848,2,0,1972,MAYANGLAMBAM KAMAL,,Manipur,SUGNOO,INC,CPI,3403,M,2,2,TRUE,FALSE,36.43,978,10.47,,,1,1
AEMN200850,2,0,1972,KHAIDEM NIMAICHAND,,Manipur,SUGNOO,MRP,,2425,M,3,1,FALSE,FALSE,25.96,0,0,,,,1
AEMN200852,2,0,1972,LINUS LIANKHOHAO,,Manipur,CHANDEL,INC,,4163,M,2,1,FALSE,FALSE,40.71,0,0,,,,1
AEMN200853,2,0,1972,L RONGMAN,,Manipur,TENGNOUPAL,INC,,3191,M,1,1,FALSE,FALSE,50.64,1941,30.8,,,1,1
AEMN200856,2,0,1972,KODUN MARING,,Manipur,TENGNOUPAL,MRP,,622,M,4,1,FALSE,FALSE,9.87,0,0,,,,1
AEMN200857,2,0,1972,RISHANG,,Manipur,PHUNGYAR,IND,,2849,M,1,1,FALSE,FALSE,64.97,1874,42.74,,,1,1
AEMN200858,2,0,1972,STEPHEN ANGKANG,,Manipur,PHUNGYAR,INC,,975,M,2,1,FALSE,FALSE,22.23,560,12.77,,,,1
AEMN200861,2,0,1972,K ENVEY,,Manipur,KANJONG,IND,,2922,M,1,1,FALSE,FALSE,52.01,1651,29.39,,,1,1
AEMN200862,2,0,1972,KONGSOI LUTTHUI,,Manipur,KANJONG,IND,,1271,M,2,1,FALSE,FALSE,22.62,461,8.21,,,,1
AEMN200863,2,0,1972,NGAZAK,,Manipur,KANJONG,INC,,810,M,3,1,FALSE,FALSE,14.42,195,3.47,,,,1
AEMN200865,2,0,1972,P. PETER,,Manipur,CHINGAI,IND,,1666,M,1,1,FALSE,FALSE,27.83,597,9.97,,,1,1
AEMN200866,2,0,1972,SOM I,,Manipur,CHINGAI,IND,,1069,M,2,1,FALSE,FALSE,17.86,188,3.14,,,,1
AEMN200869,2,0,1972,PREM,,Manipur,CHINGAI,INC,,654,M,5,1,FALSE,FALSE,10.93,180,3.01,,,,1
AEMN200875,2,0,1972,R VOI,,Manipur,SAIKUL,IND,,2053,M,1,1,FALSE,FALSE,26.19,737,9.4,,,1,1
AEMN200883,2,0,1972,S.P. HENRY,,Manipur,LIYAI,IND,,2853,M,1,1,FALSE,FALSE,36.95,371,4.8,,,1,1
AEMN200884,2,0,1972,KHOS U THIKHO,,Manipur,LIYAI,IND,,2482,M,2,1,FALSE,FALSE,32.14,95,1.23,,,,1
AEMN200885,2,0,1972,D THOISO,,Manipur,LIYAI,INC,,2387,M,3,1,FALSE,FALSE,30.91,0,0,,,,1
AEMN200886,2,0,1972,ASOSU ASHIHO,,Manipur,MAO,INC,,2242,M,1,1,FALSE,FALSE,36.35,229,3.71,,,1,1
AEMN200888,2,0,1972,SIBO LARHO,,Manipur,MAO,MRP,,1913,M,3,1,FALSE,FALSE,31.01,0,0,,,,1
AEMN200889,2,0,1972,ATHIKHO DAIHO,,Manipur,KARONG,INC,,2747,M,1,1,FALSE,FALSE,31.88,695,8.06,,,1,1
AEMN200890,2,0,1972,NGULKHOLAM HAOKIP,,Manipur,KARONG,IND,,2052,M,2,1,FALSE,FALSE,23.81,564,6.54,,,,1
AEMN200891,2,0,1972,TALUBA,,Manipur,KARONG,MRP,,1488,M,3,1,FALSE,FALSE,17.27,428,4.97,,,,1
AEMN200895,2,0,1972,PAOLEN,,Manipur,SAITU,INC,,1224,M,1,1,FALSE,FALSE,17.15,173,2.42,,,1,1
AEMN200898,2,0,1972,DEMJAILAM,,Manipur,SAITU,MRP,,835,M,4,1,FALSE,FALSE,11.7,97,1.36,,,,1
AEMN200903,2,0,1972,LEIRENGJAO,,Manipur,SAITU,SOP,,318,M,9,1,FALSE,FALSE,4.45,17,0.24,,,,1
AEMN200908,2,0,1972,R. RAJANGLUNG,,Manipur,TAMEI,IND,,1182,M,2,1,FALSE,FALSE,23.29,2,0.04,,,,1
AEMN200909,2,0,1972,ID BIJUANANG,,Manipur,TAMEI,INC,,1180,M,3,1,FALSE,FALSE,23.25,433,8.53,,,,1
AEMN200910,2,0,1972,LALKHOLEN,,Manipur,TAMEI,MRP,,747,M,4,1,FALSE,FALSE,14.72,4,0.08,,,,1
AEMN200915,2,0,1972,MP NINGTHAN,,Manipur,TAMENGLONG,INC,,357,M,4,1,FALSE,FALSE,8.83,182,4.5,,,,1
AEMN200918,2,0,1972,POUGAILUNG,,Manipur,NUNGBA,IND,,885,M,2,1,FALSE,FALSE,24.74,345,9.64,,,,1
AEMN200923,2,0,1972,NGURUINGLINE,,Manipur,TIPAIMUKH,IND,,3866,M,1,1,FALSE,FALSE,58.08,1076,16.17,,,1,1
AEMN200924,2,0,1972,SELKAI HRANGOHAL,,Manipur,TIPAIMUKH,INC,,2790,M,2,1,FALSE,FALSE,41.92,0,0,,,,1
AEMN200926,2,0,1972,NENGKHOSUAN,,Manipur,THANLON,IND,,1334,M,2,1,FALSE,FALSE,25.55,124,2.38,,,,1
AEMN200927,2,0,1972,T. KAIGOU,,Manipur,THANLON,INC,,1210,M,3,1,FALSE,FALSE,23.18,0,0,,,,1
AEMN200929,2,0,1972,LHINGIANENG GANGTE,,Manipur,HENGLEP,INC,,3177,M,2,1,FALSE,FALSE,30.23,1815,17.27,,,,1
AEMN200933,2,0,1972,KULZAOAL,,Manipur,SINGHAT,IND,,3002,M,2,1,FALSE,FALSE,28.71,714,6.83,,,,1
AEMN200936,2,0,1972,GOUKHENPAU,,Manipur,CHURACHANDPUR,INC,,2523,M,2,1,FALSE,FALSE,25.29,306,3.07,,,,1
AEMN201060,1,0,1967,L . SOLOMON,,Manipur,UKHRUL,INC,,2995,M,1,2,FALSE,FALSE,87.01,2548,74.03,,,1,2
AEMN201060,2,0,1972,L SOLOMON,,Manipur,UKHRUL,INC,INC,1892,M,2,2,FALSE,TRUE,27.71,1010,14.79,,,1,2
AEMN201076,1,0,1967,S . B . SINGH,,Manipur,JIRIBAM,INC,,4536,M,1,2,FALSE,FALSE,37.86,2235,18.65,,,2,2
AEMN201076,2,0,1972,S. BIJOY (UNCONTESTED),,Manipur,JIRIBAM,INC,INC,0,M,1,2,FALSE,TRUE,,0,,,,2,2
AEMN5196393,2,0,1972,WANHENGBAM NIPAMACHA,,Manipur,WANGOI,INC,,3330,M,2,1,FALSE,FALSE,41.19,2563,31.7,,,,1
