pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEKA0001,10,0,2018,KANEEZ FATIMA,,Karnataka,GULBARGA UTTAR,INC,,64311,F,1,1,FALSE,FALSE,43.29,5940,4,,,1,1
AEKA1,9,1,2014,G.P.Hukkeri,,Karnataka,CHIKKODI-SADALGA,INC,,94636,M,1,2,FALSE,FALSE,59.17,31820,19.9,,,2,2
AEKA1,10,0,2018,GANESH PRAKASH HUKKERI,,Karnataka,CHIKKODI-SADALGA,INC,INC,91467,M,1,2,FALSE,TRUE,51.04,10569,5.9,,,2,2
AEKA1002,5,0,1994,SHIVALINGAPPA PATIL NARIBOL,,Karnataka,JEWARGI,KCP,,26785,M,2,6,FALSE,FALSE,35.53,18995,25.2,,,1,6
AEKA1002,6,0,1999,SHIVALINGAPPA PATIL NARIBOLE,,Karnataka,JEWARGI,BJP,KCP,35549,M,2,6,TRUE,FALSE,40.91,27834,32.03,,,1,6
AEKA1002,7,0,2004,SHIVALINGAPPA PATIL NARIBOL,GEN,Karnataka,JEWARGI,BJP,BJP,42504,M,2,6,FALSE,FALSE,40.9,32122,30.91,53,,1,6
AEKA1002,8,0,2008,DODDAPPAGOUDA SHIVALINGAPPAGOUD PATIL NARIBOL,GEN,Karnataka,JEVARGI,BJP,BJP,46531,M,1,6,FALSE,FALSE,40.28,70,0.06,36,,1,6
AEKA1002,9,0,2013,DODDAPPA GOUDA S. PATIL NARIBOLA,GEN,Karnataka,JEVARGI,BJP,BJP,30338,M,2,6,FALSE,TRUE,20.99,5418,3.75,41,,1,6
AEKA1002,10,0,2018,DODDAPPAGOWDA S. PATIL NARIBOL,,Karnataka,JEVARGI,BJP,BJP,52452,M,2,6,FALSE,FALSE,32.43,16761,10.36,,,1,6
AEKA1003,6,0,1999,KEDARLINGAYYA HIREMATH,,Karnataka,JEWARGI,JD(S),,7715,M,3,4,FALSE,FALSE,8.88,3138,3.61,,,,4
AEKA1003,8,0,2008,KEDARLINGAYYA HIREMATH,GEN,Karnataka,JEVARGI,IND,JD(S),7856,M,3,4,FALSE,FALSE,6.8,5590,4.84,52,,,4
AEKA1003,9,0,2013,KEDARLINGAYA HIREMATH,GEN,Karnataka,JEVARGI,JD(S),IND,24920,M,3,4,FALSE,FALSE,17.24,13055,9.03,55,,,4
AEKA1003,10,0,2018,KEDARLINGAYYA HIREMATH,,Karnataka,JEVARGI,JD(S),JD(S),35691,M,3,4,FALSE,FALSE,22.07,34381,21.26,,,,4
AEKA1016,7,0,2004,NARASHIMA NAYAK (RAJA GOUDA),ST,Karnataka,SHORAPUR,KNDP,,43608,M,1,4,FALSE,FALSE,38.63,2875,2.55,25,,3,4
AEKA1016,8,0,2008,NARASIMHA NAYAK(RAJU GOUDA),ST,Karnataka,SHORAPUR,BJP,KNDP,60542,M,1,4,TRUE,TRUE,47.37,4581,3.58,30,,3,4
AEKA1016,9,0,2013,NARASIMHANAYAK (RAJUGOUDA),ST,Karnataka,SHORAPUR,JD(S),BJP,60958,M,2,4,TRUE,TRUE,41.69,52719,36.06,35,,3,4
AEKA1016,10,0,2018,NARASIMHANAYAK (RAJUGOUDA),,Karnataka,SHORAPUR,BJP,JD(S),104426,M,1,4,TRUE,FALSE,52.96,22568,11.44,,,3,4
AEKA1025,9,0,2013,GURU PATIL SHIRAVAL,GEN,Karnataka,SHAHAPUR,KJP,,54924,M,1,2,FALSE,FALSE,43.21,5796,4.56,43,,1,2
AEKA1025,10,0,2018,GURU PATIL SIRWAL,,Karnataka,SHAHAPUR,BJP,KJP,47668,M,2,2,TRUE,TRUE,30.47,24339,15.56,,,1,2
AEKA1026,5,0,1994,SHARANABASSAPPA DARSHANAPUR,,Karnataka,SHAHAPUR,JD,,40984,M,1,6,FALSE,FALSE,46.42,13826,15.66,,,4,6
AEKA1026,6,0,1999,SHARANABASAPPA DARSHANAPUR,,Karnataka,SHAHAPUR,JD(U),JD,40339,M,2,6,TRUE,TRUE,42.8,37418,39.71,,,4,6
AEKA1026,7,0,2004,SHARANABASAPPA DARSHANAPUR,GEN,Karnataka,SHAHAPUR,JD(S),JD(U),59310,M,1,6,TRUE,FALSE,51,21230,18.26,44,,4,6
AEKA1026,8,0,2008,SHARANABASAPPA DARSHNAPUR,GEN,Karnataka,SHAHAPUR,INC,JD(S),47343,M,1,6,TRUE,TRUE,46.71,11136,10.99,48,,4,6
AEKA1026,9,0,2013,SHARANABASAPPAGOUDA DARSHANPUR,GEN,Karnataka,SHAHAPUR,INC,INC,49128,M,2,6,FALSE,TRUE,38.65,36969,29.08,53,,4,6
AEKA1026,10,0,2018,SHARANABASAPPA GOUDA DARSHANAPUR,,Karnataka,SHAHAPUR,INC,INC,78642,M,1,6,FALSE,FALSE,50.27,30974,19.8,,,4,6
AEKA1035,3,0,1985,A. B. MALAKA REDDY,,Karnataka,YADGIR,INC,,24374,M,2,8,FALSE,FALSE,43.86,23247,41.83,,,5,8
AEKA1035,4,0,1989,MALAKREDDY LAXMANREDDY,,Karnataka,YADGIR,INC,INC,36053,M,1,8,FALSE,FALSE,59.65,19815,32.79,,,5,8
AEKA1035,5,0,1994,MALAKARADDY LAKSHMAREDDY,,Karnataka,YADGIR,INC,INC,26359,M,1,8,FALSE,TRUE,38.74,6724,9.88,,,5,8
AEKA1035,6,0,1999,DR. A.B.MALAKAREDDY,,Karnataka,YADGIR,INC,INC,33242,M,1,8,FALSE,TRUE,44.76,10862,14.63,,,5,8
AEKA1035,7,0,2004,DR A B MALAKRADDY,GEN,Karnataka,YADGIR,INC,INC,25788,M,2,8,FALSE,TRUE,28.26,4472,4.9,66,,5,8
AEKA1035,8,0,2008,DR. A.B. MAALAKARADDY,GEN,Karnataka,YADGIR,INC,INC,36348,M,1,8,FALSE,FALSE,39.02,4536,4.87,71,,5,8
AEKA1035,9,0,2013,DR. MAALAKAREDDY,GEN,Karnataka,YADGIR,INC,INC,40434,M,1,8,FALSE,TRUE,33.76,9104,7.6,75,,5,8
AEKA1035,10,0,2018,DR.A B MAALAKARADDY,,Karnataka,YADGIR,INC,INC,49346,M,2,8,FALSE,TRUE,34.16,23572,16.32,,,5,8
AEKA1037,9,0,2013,ABDUL NABI KADLOOR,GEN,Karnataka,YADGIR,JD(S),,23977,M,3,2,FALSE,FALSE,20.02,11256,9.4,63,,,2
AEKA1037,10,0,2018,A.C. KADLOOR,,Karnataka,YADGIR,JD(S),JD(S),25774,M,3,2,FALSE,FALSE,17.84,24126,16.7,,,,2
AEKA1045,4,0,1989,BABU RAO CHINCHANSUR,,Karnataka,CHITAPUR,INC,,30786,M,1,7,FALSE,FALSE,50.38,11069,18.12,,,5,7
AEKA1045,5,0,1994,BABURAO B. CHINCHANSUR,,Karnataka,CHITAPUR,INC,INC,25355,M,1,7,FALSE,TRUE,36.32,826,1.18,,,5,7
AEKA1045,6,0,1999,BABU RAO BASWANNAPPA CHINCHANSOOR,,Karnataka,CHITAPUR,INC,INC,39919,M,1,7,FALSE,TRUE,52.65,8056,10.62,,,5,7
AEKA1045,7,0,2004,BABURAO BASAVANNAPPACHINCHANSUR,GEN,Karnataka,CHITAPUR,INC,INC,23921,M,2,7,FALSE,TRUE,28.07,12161,14.27,53,,5,7
AEKA1045,8,0,2008,BABURAO CHINCHANSUR,GEN,Karnataka,GURMITKAL,INC,INC,35721,M,1,7,FALSE,FALSE,35.84,9208,9.24,58,,5,7
AEKA1045,9,0,2013,BABURAO CHINCHANASOOR,GEN,Karnataka,GURMITKAL,INC,INC,36051,M,1,7,FALSE,TRUE,27.94,1650,1.28,62,,5,7
AEKA1045,10,0,2018,BABURAO CHINCHANSUR,,Karnataka,GURMITKAL,INC,INC,55147,M,2,7,FALSE,TRUE,36.29,46152,30.37,,,5,7
