pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AETR1001,5,0,1988,DEBABRATA KOLOY,,Tripura,AMARPUR,IND,,8792,M,2,1,FALSE,FALSE,44.12,8540,42.86,,,,1
AETR1007,5,0,1988,RAM KUMAR DEBBARMA,,Tripura,RAIMA VALLEY,CPM,,10225,M,2,1,FALSE,FALSE,49.01,0,0,,,,1
AETR1009,5,0,1988,SAROJ KUMAR CHAKRABORTY,,Tripura,KAMALPUR,INC,,7063,M,2,1,FALSE,FALSE,46.57,7008,46.21,,,,1
AETR1017,5,0,1988,MANGAL PRASHAD DEB BARMA,,Tripura,AMBASSA,TUS,,8428,M,2,1,FALSE,FALSE,46.19,7699,42.2,,,,1
AETR1021,5,0,1988,SUBINDRA DEB BARMA,,Tripura,KARAMCHHARA,CPM,,9584,M,2,1,FALSE,FALSE,48.02,9353,46.87,,,,1
AETR1027,5,0,1988,JYOTIRMOY MALAKAR,,Tripura,PABIACHHARA,INC,,8832,M,2,1,FALSE,FALSE,47.36,8617,46.2,,,,1
AETR1030,5,0,1988,SUNIL CHANDRA DAS,,Tripura,FATIKROY,INC,,12288,M,1,1,FALSE,FALSE,72.14,7989,46.9,,,1,1
AETR1031,5,0,1988,BHUDEB BHATTACHARYA,,Tripura,FATIKROY,CPM,,4299,M,2,1,FALSE,FALSE,25.24,4128,24.23,,,,1
AETR1038,5,0,1988,DEBASISH SEN (BABU),,Tripura,CHANDIPUR,INC,,8516,M,2,1,FALSE,FALSE,44.89,8268,43.58,,,,1
AETR1060,5,0,1988,BIVA RANI NATH,,Tripura,JUBARAJNAGAR,INC,,7591,F,1,1,FALSE,FALSE,46.95,191,1.18,,,1,1
AETR1065,5,0,1988,MALENDHAN CHAKMA,,Tripura,PANISAGAR,CPM,,6527,M,2,1,FALSE,FALSE,34.02,2487,12.96,,,,1
AETR1069,3,1,1981,M.SARKAR,,Tripura,AGARTALA,CPM,,9328,,1,3,FALSE,FALSE,56.8,2990,18.21,,,2,3
AETR1069,4,0,1983,MANIK SARKAR,,Tripura,AGARTALA,CPM,CPM,10623,M,1,3,FALSE,TRUE,52.18,1138,5.59,,,2,3
AETR1069,5,0,1988,MANIK SARKAR,,Tripura,AGARTALA,CPM,CPM,12695,M,2,3,FALSE,TRUE,49.4,12569,48.91,,,2,3
AETR108,2,0,1972,MADHU SUDHAN DAS,,Tripura,PRATAPGARH,INC,,3862,M,1,4,FALSE,FALSE,49,269,3.41,,,1,4
AETR108,3,0,1977,MADHUSUDAN DAS,,Tripura,PRATAPGARH,INC,INC,3397,M,2,4,FALSE,TRUE,20.76,1639,10.02,,,1,4
AETR108,4,0,1983,MADHUSUDAN DAS,,Tripura,PRATAPGARH,IND,INC,152,M,4,4,FALSE,FALSE,0.7,0,0,,,1,4
AETR108,5,0,1988,MADHU SUDIN DAS,,Tripura,PRATAPGARH,INC,IND,13492,M,2,4,FALSE,FALSE,45.68,13228,44.79,,,1,4
AETR1116,2,0,1972,GOURI BHATTACHARJEE,,Tripura,BARJALA,CPM,,2307,F,2,4,FALSE,FALSE,34.4,2073,30.91,,,2,4
AETR1116,3,0,1977,GOURI BHATTACHARJEE,,Tripura,BARJALA,CPM,CPM,8178,F,1,4,FALSE,FALSE,58.79,4861,34.94,,,2,4
AETR1116,4,0,1983,GOURI BHATTACHAJEE,,Tripura,BARJALA,CPM,CPM,8160,F,1,4,FALSE,TRUE,49.3,3256,19.67,,,2,4
