pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Terms,Terms_Contested
AEWB120321,9,0,1989,MANI BHATTACHARYA,,West_Bengal,BERHAMPORE,GEN,RSP,,376064,M,1,1,FALSE,FALSE,48.26,62796,8.06,1,1
AEWB120603,9,0,1989,HARUN-OR-RASHID,,West_Bengal,BARASAT,GEN,MIM,,4886,M,6,1,FALSE,FALSE,0.55,3414,0.38,,1
AEWB121573,9,0,1989,DURGA DAS KARAR,,West_Bengal,HOWRAH,GEN,IND,,526,M,16,1,FALSE,FALSE,0.06,19,0,,1
AEWB121619,9,0,1989,SATYANARAYAN KOTWALA,,West_Bengal,MIDNAPORE,GEN,DDP,,708,M,8,1,FALSE,FALSE,0.09,0,0,,1
GEAN23680,6,0,1977,MANORANJAN BHAKTA,GEN,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,GEN,INC,,35400,M,1,4,FALSE,FALSE,58.45,10232,16.89,4,4
GEAN23680,7,0,1980,MANORANJAN BHAKTA,GEN,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,GEN,INC(I),INC,42046,M,1,4,FALSE,TRUE,53.29,26032,32.99,4,4
GEAN23680,8,0,1984,MANORANJAN BHAKTA,GEN,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,GEN,INC,INC(I),47019,M,1,4,FALSE,TRUE,52.85,19136,21.51,4,4
GEAN23680,9,0,1989,MANORANJAN BHAKTA,GEN,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,GEN,INC,INC,53383,M,1,4,FALSE,TRUE,47.21,18914,16.73,4,4
GEAN35953,9,0,1989,TAPAN BEPARI,,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,GEN,CPM,,34469,M,2,1,FALSE,FALSE,30.49,15297,13.53,,1
GEAN35954,9,0,1989,ROBERT R.,,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,GEN,IND,,806,M,5,1,FALSE,FALSE,0.71,253,0.22,,1
GEAN35956,9,0,1989,ZUBAIDA CHEKU,,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,GEN,IND,,553,F,6,1,FALSE,FALSE,0.49,328,0.29,,1
GEAN35957,9,0,1989,SHREEF J.B.,,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,GEN,IND,,225,M,7,1,FALSE,FALSE,0.2,0,0,,1
GEAN35958,9,0,1989,MARIDAR S.M.J,,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,GEN,IND,,4457,M,4,1,FALSE,FALSE,3.94,3651,3.23,,1
GEAN35959,9,0,1989,KANDASWAMY K.,,Andaman_&_Nicobar_Islands,ANDAMAN & NICOBAR ISLANDS,GEN,ICS(SCS),,19172,M,3,1,FALSE,FALSE,16.96,14715,13.01,,1
GEAP17979,3,1,1965,R.S.REDDY,,Andhra_Pradesh,MAHBUBABAD,GEN,INC,,161156,M,1,3,FALSE,FALSE,65.7,117337,47.83,3,3
GEAP17979,4,0,1967,R. S. REDDY.,,Andhra_Pradesh,WARANGAL,GEN,INC,INC,146715,M,1,3,FALSE,TRUE,42.67,69945,20.34,3,3
GEAP17979,9,0,1989,SURENDER REDDY RAMASAHAYAM,,Andhra_Pradesh,WARANGAL,GEN,INC,INC,311810,M,1,3,FALSE,FALSE,45.81,54121,7.95,3,3
GEAP18134,4,0,1967,N.G. RANGA,,Andhra_Pradesh,CHITTOOR,GEN,SWA,,158931,M,2,6,FALSE,FALSE,46,0,0,4,5
GEAP18134,4,1,1967,G.RANGA,,Andhra_Pradesh,SRIKAKULAM,GEN,SWA,SWA,173556,M,1,6,FALSE,FALSE,58.94,52644,17.88,4,5
GEAP18134,5,0,1971,N. G. RANGA,,Andhra_Pradesh,SRIKAKULAM,GEN,SWA,SWA,95710,M,2,6,FALSE,TRUE,28.52,88974,26.51,4,5
GEAP18134,7,0,1980,N. G. RANGA,,Andhra_Pradesh,GUNTUR,GEN,INC(I),SWA,252961,M,1,6,TRUE,FALSE,57.6,157336,35.83,4,5
GEAP18134,8,0,1984,N.G.RANGA,,Andhra_Pradesh,GUNTUR,GEN,INC,INC(I),293589,M,1,6,FALSE,TRUE,49.52,11894,2.01,4,5
GEAP18134,9,0,1989,N.G.RANGA,,Andhra_Pradesh,GUNTUR,GEN,INC,INC,404558,M,1,6,FALSE,TRUE,53.95,65013,8.67,4,5
GEAP18367,4,0,1967,P. BRAHMANANDAM,,Andhra_Pradesh,NARASARAOPET,GEN,CPI,,91599,M,3,3,FALSE,FALSE,22.95,0,0,,3
GEAP18367,7,0,1980,POPURI BRAHMANANDAM,,Andhra_Pradesh,NARASARAOPET,GEN,IND,CPI,154558,M,2,3,FALSE,FALSE,35.5,141034,32.4,,3
GEAP18367,9,0,1989,BRAHMANANDAM POPURI,,Andhra_Pradesh,NARASARAOPET,GEN,IND,IND,2108,M,6,3,FALSE,FALSE,0.28,236,0.03,,3
GEAP20745,5,0,1971,BHIMREDDY NARSIMHA REDDY,,Andhra_Pradesh,MIRYALGUDA,GEN,CPM,,115199,M,1,5,FALSE,FALSE,34.78,7684,2.32,2,5
GEAP20745,6,0,1977,BHIMIREDDI NARASIMHA REDDY,,Andhra_Pradesh,MIRYALGUDA,GEN,CPM,CPM,167751,M,2,5,FALSE,TRUE,38.11,126943,28.84,2,5
GEAP20745,7,0,1980,B. NARASIMHA REDDY,,Andhra_Pradesh,MIRYALGUDA,GEN,CPM,CPM,173973,M,2,5,FALSE,FALSE,34.82,136842,27.39,2,5
GEAP20745,8,0,1984,BHIMREDDY NARSIMHA REDDY,,Andhra_Pradesh,MIRYALGUDA,GEN,CPM,CPM,282973,M,1,5,FALSE,FALSE,46.93,41755,6.93,2,5
GEAP20745,9,0,1989,NARSIMHA REDDY BHEEMIREDDY,,Andhra_Pradesh,MIRYALGUDA,GEN,CPM,CPM,361620,M,2,5,FALSE,TRUE,45.92,349216,44.35,2,5
GEAP21052,5,0,1971,K. SESHA CHARY,,Andhra_Pradesh,SECUNDERABAD,GEN,IND,,346,M,16,5,FALSE,FALSE,0.16,0,0,,3
GEAP21052,8,0,1984,K.SESHA CHARY,,Andhra_Pradesh,HYDERABAD,GEN,IND,IND,1792,M,7,5,FALSE,FALSE,0.31,986,0.17,,3
GEAP21052,8,0,1984,K.SESHACHARY,,Andhra_Pradesh,SECUNDERABAD,GEN,IND,IND,352,M,16,5,FALSE,FALSE,0.07,6,0,,3
GEAP21052,9,0,1989,SEEHA CHARY K.,,Andhra_Pradesh,HYDERABAD,GEN,IND,IND,1832,M,6,5,FALSE,FALSE,0.21,310,0.04,,3
GEAP21052,9,0,1989,SESHA CHARY K,,Andhra_Pradesh,SECUNDERABAD,GEN,IND,IND,2470,M,6,5,FALSE,FALSE,0.38,823,0.13,,3
GEAP23358,6,0,1977,VEGESNA BANGARRAJU,,Andhra_Pradesh,NARASAPUR,GEN,IND,,2401,M,5,2,FALSE,FALSE,0.52,57,0.01,,2
GEAP23358,9,0,1989,VEGESANA BANGARRAJU,,Andhra_Pradesh,NARASAPUR,GEN,IND,IND,1259,M,6,2,FALSE,FALSE,0.19,0,0,,2
GEAP23365,6,0,1977,VADDE SOBHANADRESWARA RAO,,Andhra_Pradesh,MACHILIPATNAM,GEN,BLD,,185622,M,2,3,FALSE,FALSE,40.64,177007,38.75,1,3
GEAP23365,8,0,1984,VADDE SOBHANADREESWARA RAO,,Andhra_Pradesh,VIJAYAWADA,GEN,TDP,BLD,318023,M,1,3,TRUE,FALSE,50.97,28444,4.56,1,3
GEAP23365,9,0,1989,VADDE SOBHANADREESWARRARAO,,Andhra_Pradesh,VIJAYAWADA,GEN,TDP,TDP,365663,M,2,3,FALSE,TRUE,45.46,360851,44.86,1,3
GEAP23419,6,0,1977,K. VIJAYA BHASKARA REDDY,,Andhra_Pradesh,KURNOOL,GEN,INC,,270741,M,1,4,FALSE,FALSE,75.69,199356,55.73,3,4
GEAP23419,7,0,1980,K. VIJAYABHASKARA REDDI,,Andhra_Pradesh,KURNOOL,GEN,INC(I),INC,231889,M,1,4,FALSE,TRUE,77.53,204849,68.49,3,4
GEAP23419,8,0,1984,KOTLA VIJAYA BHASKARA REDDY,,Andhra_Pradesh,KURNOOL,GEN,INC,INC(I),246542,M,2,4,FALSE,TRUE,48.51,242966,47.8,3,4
GEAP23419,9,0,1989,KOTLA VIJAY BHASKARA REDDY,,Andhra_Pradesh,KURNOOL,GEN,INC,INC,363955,M,1,4,FALSE,FALSE,57.89,110418,17.56,3,4
GEAP23473,6,0,1977,YALAMANCHILI RADHA KRUSHNA MURTHY,,Andhra_Pradesh,KHAMMAM,GEN,CPM,,122628,M,2,3,FALSE,FALSE,30.16,50098,12.32,,3
GEAP23473,7,0,1980,YALAMANCHILI RADHA KRISHNA MURTHI,,Andhra_Pradesh,KHAMMAM,GEN,CPM,CPM,101959,M,3,3,FALSE,FALSE,21.31,69581,14.54,,3
GEAP23473,9,0,1989,RADHAKRISHNA MURTHY YELAMANCHILI,,Andhra_Pradesh,KHAMMAM,GEN,CPM,CPM,329209,M,2,3,FALSE,FALSE,42.1,279347,35.73,,3
GEAP23574,6,0,1977,THAKUR MUKTESHWAR SINGH,,Andhra_Pradesh,ADILABAD,GEN,IND,,27652,M,3,4,FALSE,FALSE,9.49,0,0,,4
GEAP23574,7,0,1980,TAKAR MUKTHESWAR SINGH,,Andhra_Pradesh,ADILABAD,GEN,IND,IND,10518,M,4,4,FALSE,FALSE,3.17,4392,1.32,,4
GEAP23574,8,0,1984,THAKUR MUKTESHWAR SIMHA,,Andhra_Pradesh,ADILABAD,GEN,IND,IND,2817,M,4,4,FALSE,FALSE,0.66,0,0,,4
GEAP23574,9,0,1989,THAKOOR MUKTESHWAR SINGH,,Andhra_Pradesh,ADILABAD,GEN,IND,IND,6274,M,4,4,FALSE,FALSE,1.14,4373,0.79,,4
GEAP23699,6,0,1977,SODE RAMAIAH,,Andhra_Pradesh,BHADRACHALAM,ST,CPI,,27966,M,3,3,FALSE,FALSE,10.8,17438,6.73,1,3
GEAP23699,8,0,1984,SODE RAMAIAH,,Andhra_Pradesh,BHADRACHALAM,ST,CPI,CPI,195618,M,1,3,FALSE,FALSE,50.3,24640,6.34,1,3
GEAP23699,9,0,1989,RAMAITH SODE,,Andhra_Pradesh,BHADRACHALAM,ST,CPI,CPI,246662,M,2,3,FALSE,TRUE,44.28,219992,39.49,1,3
GEAP25539,7,0,1980,GANTA BABU,,Andhra_Pradesh,MEDAK,GEN,IND,,15456,M,4,4,FALSE,FALSE,3.48,8942,2.01,,3
GEAP25539,8,0,1984,GANTA BABU,,Andhra_Pradesh,MEDAK,GEN,IND,IND,6407,M,3,4,FALSE,FALSE,1.17,314,0.06,,3
GEAP25539,8,0,1984,GANTA BABU,,Andhra_Pradesh,NIZAMABAD,GEN,IND,IND,7870,M,3,4,FALSE,FALSE,1.52,3845,0.74,,3
GEAP25539,9,0,1989,GANTA BABU,,Andhra_Pradesh,NIZAMABAD,GEN,IND,IND,3959,M,6,4,FALSE,FALSE,0.61,0,0,,3
GEAP25714,7,0,1980,ANANTHARAMULU MALLU,,Andhra_Pradesh,NAGARKURNOOL,SC,INC(I),,230364,M,1,3,FALSE,FALSE,63.03,149959,41.03,2,3
GEAP25714,8,0,1984,ANANTHARAMULU MALLU,,Andhra_Pradesh,NAGARKURNOOL,SC,INC,INC(I),211952,M,2,3,FALSE,TRUE,40.6,202904,38.86,2,3
GEAP25714,9,0,1989,ANATHA RAMULU MULLU,,Andhra_Pradesh,NAGARKURNOOL,SC,INC,INC,363026,M,1,3,FALSE,FALSE,53.95,71174,10.58,2,3
GEAP25720,5,0,1971,MALLIKARJUN,,Andhra_Pradesh,MEDAK,GEN,TPS,,152975,M,1,5,FALSE,FALSE,58.62,53431,20.47,4,5
GEAP25720,6,0,1977,MALLIKARJUN,,Andhra_Pradesh,MEDAK,GEN,INC,TPS,239813,M,1,5,TRUE,TRUE,67,143510,40.1,4,5
GEAP25720,7,0,1980,MALLIKARJUN,,Andhra_Pradesh,MAHABUBNAGAR,GEN,INC(I),INC,241665,M,1,5,FALSE,TRUE,65.55,152661,41.41,4,5
GEAP25720,8,0,1984,MALLIKARJUN,,Andhra_Pradesh,MAHABUBNAGAR,GEN,INC,INC(I),193961,M,2,5,FALSE,TRUE,36.72,161228,30.53,4,5
GEAP25720,9,0,1989,MALLIKARJUN,,Andhra_Pradesh,MAHABUBNAGAR,GEN,INC,INC,335762,M,1,5,FALSE,FALSE,51.99,69778,10.81,4,5
GEAP25778,7,0,1980,GURRAM RAJESHWAR REDDY,,Andhra_Pradesh,KARIMNAGAR,GEN,IND,,10119,M,7,3,FALSE,FALSE,2.81,0,0,,3
GEAP25778,8,0,1984,GURRAM RAJESHWAR REDDY,,Andhra_Pradesh,KARIMNAGAR,GEN,IND,IND,11592,M,5,3,FALSE,FALSE,2.4,2281,0.47,,3
GEAP25778,9,0,1989,GURRAM RAJESHWAR REDDY,,Andhra_Pradesh,KARIMNAGAR,GEN,IND,IND,18460,M,5,3,FALSE,FALSE,2.92,8428,1.33,,3
GEAP25781,7,0,1980,C.R.REDDY,,Andhra_Pradesh,HANAMKONDA,GEN,IND,,9676,M,5,3,FALSE,FALSE,2.47,0,0,,3
GEAP25781,8,0,1984,C.R. REDDY,,Andhra_Pradesh,HANAMKONDA,GEN,IND,IND,1913,M,6,3,FALSE,FALSE,0.38,0,0,,3
GEAP25781,9,0,1989,C.R.REDDY,,Andhra_Pradesh,HANAMKONDA,GEN,IND,IND,2047,M,7,3,FALSE,FALSE,0.33,0,0,,3
GEAP25787,7,0,1980,MD. KAMALODDIN AHMED,,Andhra_Pradesh,WARANGAL,GEN,INC(I),,265042,M,1,3,FALSE,FALSE,59.56,122042,27.43,2,3
GEAP25787,8,0,1984,KAMALUDDIN AHMED,,Andhra_Pradesh,WARANGAL,GEN,INC,INC(I),223632,M,2,3,FALSE,TRUE,41.98,152792,28.68,2,3
GEAP25787,9,0,1989,KAMALUDDIN AHMED,,Andhra_Pradesh,HANAMKONDA,GEN,INC,INC,310079,M,1,3,FALSE,FALSE,50.66,63343,10.35,2,3
GEAP25803,7,0,1980,K.P.SHANTI RAJU,,Andhra_Pradesh,BHADRACHALAM,ST,IND,,7212,M,5,2,FALSE,FALSE,2.61,1480,0.54,,2
GEAP25803,9,0,1989,K.P. SANTI RAJU,,Andhra_Pradesh,BHADRACHALAM,ST,IND,IND,26670,M,3,2,FALSE,FALSE,4.79,13537,2.43,,2
GEAP25880,7,0,1980,VENKATAREDDY KOLLI,,Andhra_Pradesh,GUNTUR,GEN,IND,,6081,M,4,2,FALSE,FALSE,1.38,1196,0.27,,2
GEAP25880,9,0,1989,KOLLI VENKATAREDDY,,Andhra_Pradesh,GUNTUR,GEN,IND,IND,973,M,6,2,FALSE,FALSE,0.13,0,0,,2
GEAP25886,5,0,1971,KONURI KANNAIAH,,Andhra_Pradesh,KAVALI,GEN,IND,,3255,M,6,5,FALSE,FALSE,0.99,2417,0.74,,4
GEAP25886,7,0,1980,DATTATREYA KONURI KANNAIAH,,Andhra_Pradesh,BAPATLA,GEN,IND,IND,3167,M,6,5,FALSE,FALSE,0.66,0,0,,4
GEAP25886,7,0,1980,DATTATREY KONURI KANNAYYA,,Andhra_Pradesh,NARASARAOPET,GEN,IND,IND,7472,M,4,5,FALSE,FALSE,1.72,2013,0.46,,4
GEAP25886,8,0,1984,DATTATRAYA K.KANNAIAH,,Andhra_Pradesh,ONGOLE,GEN,IND,IND,1390,M,4,5,FALSE,FALSE,0.25,62,0.01,,4
GEAP25886,9,0,1989,DATTATRYA K KANNAIAH,,Andhra_Pradesh,NARASARAOPET,GEN,IND,IND,847,M,10,5,FALSE,FALSE,0.11,0,0,,4
GEAP30193,8,0,1984,MAMIDI SOMUNAIDU,GEN,Andhra_Pradesh,VISAKHAPATNAM,GEN,IND,,1108,M,10,2,FALSE,FALSE,0.2,0,0,,2
GEAP30193,9,0,1989,MAMIDI SOMUNAIDU,GEN,Andhra_Pradesh,VISAKHAPATNAM,GEN,IND,IND,4240,M,5,2,FALSE,FALSE,0.61,1796,0.26,,2
GEAP30298,7,0,1980,S. JAIPAL REDDY,GEN,Andhra_Pradesh,MEDAK,GEN,JNP,,82453,M,2,4,FALSE,FALSE,18.57,56304,12.68,2,3
GEAP30298,8,0,1984,SAMBASIVARAO KUVURU,GEN,Andhra_Pradesh,MACHILIPATNAM,GEN,INC,JNP,272513,M,1,4,TRUE,FALSE,49.84,9093,1.66,2,3
GEAP30298,8,0,1984,SUDINI JAIPAL REDDY,GEN,Andhra_Pradesh,MAHABUBNAGAR,GEN,JNP,INC,274064,M,1,4,TRUE,FALSE,51.89,80103,15.17,2,3
GEAP30298,9,0,1989,SAMBASIVARAO KAVURI,GEN,Andhra_Pradesh,MACHILIPATNAM,GEN,INC,JNP,354533,M,1,4,TRUE,TRUE,52.06,43489,6.39,2,3
GEAP30300,8,0,1984,MAJI JANARDANARAO,,Andhra_Pradesh,MACHILIPATNAM,GEN,IND,,5534,M,3,2,FALSE,FALSE,1.01,2835,0.52,,2
GEAP30300,9,0,1989,MAJJI JANARDHANA RAO,,Andhra_Pradesh,MACHILIPATNAM,GEN,IND,IND,1346,M,6,2,FALSE,FALSE,0.2,21,0,,2
GEAP30327,8,0,1984,APPAYYADORA HANUMANTU,,Andhra_Pradesh,SRIKAKULAM,GEN,TDP,,298167,M,1,2,FALSE,FALSE,60.68,124468,25.33,1,2
GEAP30327,9,0,1989,APPAYYADORA HANUMANTHU,,Andhra_Pradesh,SRIKAKULAM,GEN,TDP,TDP,238149,M,2,2,FALSE,TRUE,39.41,172832,28.6,1,2
GEAP30509,8,0,1984,APPALANARASIMHAM P.,,Andhra_Pradesh,ANAKAPALLI,GEN,TDP,,322347,M,1,2,FALSE,FALSE,65.8,174816,35.68,1,2
GEAP30509,9,0,1989,APPALANARASIMHAM,,Andhra_Pradesh,ANAKAPALLI,GEN,TDP,TDP,299100,M,2,2,FALSE,TRUE,47.21,263712,41.62,1,2
GEAP30521,8,0,1984,THOTA GOPALA KRISHNA,,Andhra_Pradesh,KAKINADA,GEN,TDP,,344038,M,1,2,FALSE,FALSE,60.38,129714,22.77,1,2
GEAP30521,9,0,1989,THOTA GOPALA KRISHNA,,Andhra_Pradesh,KAKINADA,GEN,TDP,TDP,300698,M,2,2,FALSE,TRUE,42.67,288959,41.01,1,2
GEAP30526,8,0,1984,SRIHARI RAO,,Andhra_Pradesh,RAJAHMUNDRY,GEN,TDP,,381091,M,1,2,FALSE,FALSE,62.04,153878,25.05,1,2
GEAP30526,9,0,1989,CHUNDRU SRIHARI,,Andhra_Pradesh,RAJAHMUNDRY,GEN,TDP,TDP,327992,M,2,2,FALSE,TRUE,45.53,325533,45.19,1,2
GEAP30538,8,0,1984,BOLLA BULLI RAMAIAH,GEN,Andhra_Pradesh,ELURU,GEN,TDP,,351340,M,1,2,FALSE,FALSE,59.21,111652,18.82,1,2
GEAP30538,9,0,1989,BOLLA BULLI RAMALAH,GEN,Andhra_Pradesh,ELURU,GEN,TDP,TDP,339301,M,2,2,FALSE,TRUE,44.91,337116,44.62,1,2
GEAP30540,8,0,1984,GUDURI SARVESWARARAO,,Andhra_Pradesh,ELURU,GEN,IND,,1228,M,3,2,FALSE,FALSE,0.21,128,0.02,,2
GEAP30540,9,0,1989,GUDURI SARVESWARAO,,Andhra_Pradesh,ELURU,GEN,IND,IND,2185,M,3,2,FALSE,FALSE,0.29,231,0.03,,2
GEAP30605,8,0,1984,KOTAMRAJU CHALLAGALI,,Andhra_Pradesh,BAPATLA,GEN,IND,,2111,M,3,2,FALSE,FALSE,0.38,241,0.04,,2
GEAP30605,9,0,1989,CHALLAGALI KOTAMRAJU,,Andhra_Pradesh,BAPATLA,GEN,IND,IND,3324,M,4,2,FALSE,FALSE,0.48,753,0.11,,2
GEAP30643,8,0,1984,Y.GURUDASU,,Andhra_Pradesh,KURNOOL,GEN,IND,,3576,M,3,2,FALSE,FALSE,0.7,969,0.19,,2
GEAP30643,9,0,1989,Y. GURUDASU,,Andhra_Pradesh,KURNOOL,GEN,IND,IND,4693,M,4,2,FALSE,FALSE,0.75,3663,0.58,,2
GEAP30645,8,0,1984,ERASU AYYAPU REDDY,,Andhra_Pradesh,KURNOOL,GEN,TDP,,253832,M,1,2,FALSE,FALSE,49.94,7290,1.43,1,2
GEAP30645,9,0,1989,ERASU AYYAPU REDDY,,Andhra_Pradesh,KURNOOL,GEN,TDP,TDP,253537,M,2,2,FALSE,TRUE,40.32,247998,39.44,1,2
GEAP30646,8,0,1984,MADDUR SUBBA REDDY,,Andhra_Pradesh,NANDYAL,GEN,TDP,,298420,M,1,2,FALSE,FALSE,54.14,50263,9.12,1,2
GEAP30646,9,0,1989,MADDURU SUBBA REDDY,,Andhra_Pradesh,NANDYAL,GEN,TDP,TDP,313835,M,2,2,FALSE,TRUE,45.48,310514,45,1,2
GEAP30651,5,0,1971,V. TULASIRAM,,Andhra_Pradesh,PEDDAPALLI,SC,TPS,,165054,M,1,5,FALSE,FALSE,66.45,108731,43.78,3,5
GEAP30651,6,0,1977,V. TULSIRAM,,Andhra_Pradesh,PEDDAPALLI,SC,INC,TPS,209187,M,1,5,TRUE,TRUE,65.4,105077,32.85,3,5
GEAP30651,7,0,1980,V. TULSIRAM,,Andhra_Pradesh,PEDDAPALLI,SC,JNP,INC,42251,M,3,5,TRUE,TRUE,12.16,31773,9.14,3,5
GEAP30651,8,0,1984,V. TULSIRAM,,Andhra_Pradesh,NAGARKURNOOL,SC,TDP,JNP,301089,M,1,5,TRUE,FALSE,57.67,89137,17.07,3,5
GEAP30651,9,0,1989,V.TULASSI RAM,,Andhra_Pradesh,NAGARKURNOOL,SC,TDP,TDP,291852,M,2,5,FALSE,TRUE,43.37,278330,41.36,3,5
GEAP30656,8,0,1984,M.RANGA REDDY,,Andhra_Pradesh,MAHABUBNAGAR,GEN,IND,,9472,M,4,2,FALSE,FALSE,1.79,176,0.03,,2
GEAP30656,9,0,1989,M.RANGA REDDY,,Andhra_Pradesh,SECUNDERABAD,GEN,IND,IND,1434,M,9,2,FALSE,FALSE,0.22,32,0,,2
GEAP30695,8,0,1984,TADUR BALA GOUD,,Andhra_Pradesh,NIZAMABAD,GEN,INC,,251172,M,1,2,FALSE,FALSE,48.64,2447,0.47,2,2
GEAP30695,9,0,1989,TADURI BALA GOUD,,Andhra_Pradesh,NIZAMABAD,GEN,INC,INC,294340,M,1,2,FALSE,TRUE,45.42,24099,3.72,2,2
GEAP30700,8,0,1984,C. MADHAV REDDY,,Andhra_Pradesh,ADILABAD,GEN,TDP,,238440,M,1,2,FALSE,FALSE,55.66,54558,12.74,1,2
GEAP30700,9,0,1989,C.MADHAVA REDDY,,Andhra_Pradesh,ADILABAD,GEN,TDP,TDP,245707,M,2,2,FALSE,TRUE,44.49,237397,42.99,1,2
GEAP30704,7,0,1980,K. RAJAMALLU,,Andhra_Pradesh,PEDDAPALLI,SC,INC(I),,198106,M,1,3,FALSE,FALSE,56.99,109840,31.6,2,3
GEAP30704,8,0,1984,GOTTE BHOOPATHY,,Andhra_Pradesh,PEDDAPALLI,SC,TDP,INC(I),246334,M,1,3,TRUE,TRUE,51.98,46958,9.91,2,3
GEAP30704,9,0,1989,GOTTE BHOOPATHY,,Andhra_Pradesh,PEDDAPALLI,SC,TDP,TDP,289993,M,2,3,FALSE,TRUE,45.27,274276,42.82,2,3
GEAP30711,8,0,1984,JUVVADI CHOKKARAO,,Andhra_Pradesh,KARIMNAGAR,GEN,INC,,243357,M,1,2,FALSE,FALSE,50.46,78607,16.3,2,2
GEAP30711,9,0,1989,CHOKKA RAO JUVVADI,,Andhra_Pradesh,KARIMNAGAR,GEN,INC,INC,284200,M,1,2,FALSE,TRUE,44.95,35192,5.57,2,2
GEAP30727,8,0,1984,T. KALPANA DEVI,,Andhra_Pradesh,WARANGAL,GEN,TDP,,232088,F,1,2,FALSE,FALSE,43.56,8456,1.59,1,2
GEAP30727,9,0,1989,KALPANA DEVI TOURTREDDY,,Andhra_Pradesh,WARANGAL,GEN,TDP,TDP,257689,F,2,2,FALSE,TRUE,37.86,185828,27.3,1,2
GEAP30734,8,0,1984,JALAGAM VENGALA RAO,,Andhra_Pradesh,KHAMMAM,GEN,INC,,261056,M,1,2,FALSE,FALSE,44.7,91499,15.67,2,2
GEAP30734,9,0,1989,JALAGAM VENGAL RAO,,Andhra_Pradesh,KHAMMAM,GEN,INC,INC,388461,M,1,2,FALSE,TRUE,49.68,59252,7.58,2,2
GEAP30899,8,0,1984,TRUPATIRAO JANAPATI,,Andhra_Pradesh,NARASARAOPET,GEN,IND,,5351,M,4,2,FALSE,FALSE,0.9,2857,0.48,,2
GEAP30899,9,0,1989,JANAPATI TIRUPATIRAO,,Andhra_Pradesh,NARASARAOPET,GEN,IND,IND,1278,M,8,2,FALSE,FALSE,0.17,191,0.03,,2
GEAP30904,8,0,1984,KATURI NARAYANASWAMY,,Andhra_Pradesh,NARASARAOPET,GEN,TDP,,295059,M,1,2,FALSE,FALSE,49.87,14238,2.41,1,2
GEAP30904,9,0,1989,NARAYANASWAMY KATURI,,Andhra_Pradesh,ONGOLE,GEN,TDP,TDP,298912,M,2,2,FALSE,TRUE,42.29,294910,41.72,1,2
GEAP30917,8,0,1984,CHINTA MOHAN,SC,Andhra_Pradesh,TIRUPATHI,SC,TDP,,318467,M,1,3,FALSE,FALSE,52.89,34781,5.78,2,2
GEAP30917,9,0,1989,MALLIPUDI MANGAPATHI PALLAMRAJU,GEN,Andhra_Pradesh,KAKINADA,GEN,INC,TDP,383681,M,1,3,TRUE,TRUE,54.45,82983,11.78,2,2
GEAP30917,9,0,1989,CHINTA MOHAN,SC,Andhra_Pradesh,TIRUPATHI,SC,INC,INC,406057,M,1,3,FALSE,TRUE,54.36,72500,9.71,2,2
GEAP30918,8,0,1984,N. RAJAPPA,,Andhra_Pradesh,CHITTOOR,GEN,IND,,2316,M,4,2,FALSE,FALSE,0.38,0,0,,2
GEAP30918,9,0,1989,N.RAJAPPA,,Andhra_Pradesh,CHITTOOR,GEN,IND,IND,2449,M,5,2,FALSE,FALSE,0.34,788,0.11,,2
GEAP30925,8,0,1984,ASADI VENKATADRI,SC,Andhra_Pradesh,RAJAMPET,GEN,IND,,714,M,8,2,FALSE,FALSE,0.14,0,0,,2
GEAP30925,9,0,1989,ASADI VENKATADRI,SC,Andhra_Pradesh,RAJAMPET,GEN,IND,IND,6269,M,3,2,FALSE,FALSE,0.96,2021,0.31,,2
GEAP30928,8,0,1984,A.SAI PRATHAP,GEN,Andhra_Pradesh,RAJAMPET,GEN,INC,,180913,M,2,2,FALSE,FALSE,36.64,177170,35.88,1,2
GEAP30928,9,0,1989,ANNAIAHGARI SAI PRATHAP,GEN,Andhra_Pradesh,RAJAMPET,GEN,INC,INC,340796,M,1,2,FALSE,FALSE,51.93,38423,5.85,1,2
GEAP30929,8,0,1984,SAIK ABDUL SALAM,,Andhra_Pradesh,RAJAMPET,GEN,IND,,2450,M,6,2,FALSE,FALSE,0.5,1078,0.22,,2
GEAP30929,9,0,1989,SHAIK ABDUL SALAAM,,Andhra_Pradesh,RAJAMPET,GEN,IND,IND,891,M,6,2,FALSE,FALSE,0.14,0,0,,2
GEAP31764,8,0,1984,D.JAGDISH WAR,,Andhra_Pradesh,SECUNDERABAD,GEN,IND,,387,M,13,2,FALSE,FALSE,0.08,24,0,,2
