pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEOD5640,11,0,1995,PARAMANANDA HATI,,Odisha,KANTABANJI,BJP,,11795,M,3,1,FALSE,FALSE,13.87,10629,12.5,,,1
AEOD5656,11,0,1995,SHANTANU KUMAR NAIK,,Odisha,SAINTALA,BJP,,8835,M,3,1,FALSE,FALSE,9.58,4866,5.28,,,1
AEOD5666,11,0,1995,GIRIDHARI PATI,,Odisha,LOISINGHA,INC,,37717,M,2,1,FALSE,FALSE,36.61,18497,17.95,,,1
AEOD5667,11,0,1995,JYOTI PANIGRAHI,,Odisha,LOISINGHA,JD,,19220,F,3,1,FALSE,FALSE,18.66,16541,16.05,,,1
AEOD5668,11,0,1995,JANMEJAY SINGH DEO,,Odisha,LOISINGHA,BJP,,2679,M,4,1,FALSE,FALSE,2.6,1860,1.81,,,1
AEOD5675,11,0,1995,PRAMOD KUMAR MISHRA,,Odisha,BOLANGIR,CPI,,10705,M,3,1,FALSE,FALSE,9.49,7179,6.37,,,1
AEOD5676,11,0,1995,GURMIT SINGH WALIA,,Odisha,BOLANGIR,BJP,,3526,M,4,1,FALSE,FALSE,3.13,1637,1.45,,,1
AEOD5683,11,0,1995,GOPINATH HARPAL,,Odisha,SONEPUR,INC,,33692,M,2,1,FALSE,FALSE,32.36,23382,22.46,,,1
AEOD5685,11,0,1995,SURESH KUMAR KUSHAL,,Odisha,SONEPUR,BJP,,3797,M,4,1,FALSE,FALSE,3.65,13,0.01,,,1
AEOD5692,6,0,1974,NARASINGHA MISRA,,Odisha,CUTTACK CITY,IND,,274,M,8,3,FALSE,FALSE,0.71,0,0,,2,3
AEOD5692,10,0,1990,NARASINGHA MISHRA,,Odisha,LOISINGHA,JD,IND,53417,M,1,3,FALSE,FALSE,74.55,38326,53.49,,2,3
AEOD5692,11,0,1995,NARASINGHA MISHRA,,Odisha,BINKA,JD,JD,46586,M,1,3,FALSE,TRUE,37.27,18462,14.77,,2,3
AEOD5693,11,0,1995,ASHOK KUMAR PUJARI,,Odisha,BINKA,INC,,28124,M,2,1,FALSE,FALSE,22.5,9730,7.78,,,1
AEOD5708,11,0,1995,RAM CHANDRA PRADHAN,,Odisha,BIRMAHARAJPUR,INC,,38304,M,1,1,FALSE,FALSE,37.56,3939,3.86,,1,1
AEOD5712,11,0,1995,DEBASISH HOTA,,Odisha,BIRMAHARAJPUR,BJP,,3852,M,5,1,FALSE,FALSE,3.78,1782,1.75,,,1
AEOD5719,11,0,1995,RAGHABA CHANDRA SAHOO,,Odisha,ATHMALLIK,BJP,,3487,M,3,1,FALSE,FALSE,3.22,1853,1.71,,,1
AEOD5727,11,0,1995,RAMESH JENA,,Odisha,ANGUL,INC,,55970,M,1,1,FALSE,FALSE,44.38,1099,0.87,,1,1
AEOD5729,11,0,1995,MINAKETAN AMANTA,,Odisha,ANGUL,BJP,,10076,M,3,1,FALSE,FALSE,7.99,8759,6.95,,,1
AEOD5738,11,0,1995,PRAMOD KUMAR SINGH,,Odisha,JUNAGARH,JD,,17043,M,3,1,FALSE,FALSE,17.27,4429,4.49,,,1
AEOD5743,10,1,1993,Smt. Pata Nayak,,Odisha,Hindol(SC),JD,,52444,,1,2,FALSE,FALSE,64.27,23286,28.54,,1,2
AEOD5743,11,0,1995,PATA NAYAK,,Odisha,HINDOL,JD,JD,32042,F,2,2,FALSE,TRUE,34.43,25793,27.71,,1,2
AEOD5744,11,0,1995,PURANDAR BEHERA,,Odisha,HINDOL,BJP,,6249,M,3,1,FALSE,FALSE,6.71,1564,1.68,,,1
AEOD5754,11,0,1995,KRISHNA CHANDRA SAHOO,,Odisha,DHENKANAL,BJP,,4081,M,3,1,FALSE,FALSE,4.05,3230,3.2,,,1
AEOD5767,11,0,1995,NABIN NANDA,,Odisha,GONDIA,JD,,28297,M,2,1,FALSE,FALSE,28.05,8572,8.5,,,1
AEOD5780,11,0,1995,SIBARAM SAHOO,,Odisha,KAMAKHYANAGAR,CPI,,8707,M,3,1,FALSE,FALSE,7.13,5151,4.22,,,1
AEOD5781,11,0,1995,PREMANANDA JENA,,Odisha,KAMAKHYANAGAR,BJP,,3556,M,4,1,FALSE,FALSE,2.91,2544,2.08,,,1
AEOD5786,11,1,1997,Premalata Mohapatra,,Odisha,KAMAKHYANAGAR,INC,,60695,F,1,1,FALSE,FALSE,61.17,28204,28.42,,1,1
AEOD5792,11,0,1995,BIHUTI BHUSAN PRADHAN,,Odisha,PALLAHARA,BJP,,8587,M,3,1,FALSE,FALSE,6.92,7576,6.11,,,1
AEOD5800,11,0,1995,SAROJINI SETHI,,Odisha,TALCHER,INC,,23258,F,2,1,FALSE,FALSE,17.75,83,0.06,,,1
AEOD5840,11,0,1995,ASHOK KUMAR PANIGRAHI,,Odisha,BIJEPUR,IND,,32148,M,2,1,FALSE,FALSE,27.83,7487,6.48,,,1
AEOD5841,11,0,1995,DEBANAND GARTIA,,Odisha,BIJEPUR,JD,,24661,M,3,1,FALSE,FALSE,21.35,15812,13.69,,,1
AEOD5852,11,0,1995,SANTOSH SETH,,Odisha,BHATLI,JD,,23191,M,3,1,FALSE,FALSE,21.58,16673,15.51,,,1
AEOD5853,11,0,1995,KHETRA BHUSAN PANDEY,,Odisha,BHATLI,CPI,,6518,M,4,1,FALSE,FALSE,6.06,3781,3.52,,,1
AEOD5862,11,0,1995,ASHOK PANDA,,Odisha,BARGARH,BJP,,4192,M,3,1,FALSE,FALSE,3.13,2166,1.62,,,1
AEOD5873,9,0,1985,ANANDA ACHARYA,,Odisha,BARGARH,JNP,,29053,M,2,2,FALSE,FALSE,39.18,26822,36.17,,1,2
AEOD5873,11,1,1998,Ananda Acharya,,Odisha,BARAGARH,BJD,JNP,41667,M,1,2,TRUE,FALSE,47.98,7363,8.48,,1,2
AEOD5874,11,0,1995,SURESWAR SATPATHY,,Odisha,BARGARH,INC,,55837,M,2,2,FALSE,FALSE,41.75,51645,38.61,,,1
AEOD5874,11,1,1998,Sureswar Satpathy,,Odisha,BARAGARH,INC,INC,34304,M,2,2,FALSE,FALSE,39.5,27209,31.33,,,1
AEOD5876,11,1,1998,Trupti Manjari Pradhan,,Odisha,BARAGARH,JD,,1997,F,4,1,FALSE,FALSE,2.3,210,0.24,,,1
AEOD5881,11,0,1995,SIPRA MOHANTY,,Odisha,SAMBALPUR,JD,,19070,F,4,1,FALSE,FALSE,14.49,13208,10.03,,,1
AEOD5898,11,0,1995,KIRAN SHANKAR PANDA,,Odisha,BRAJARAJNAGAR,BJP,,1742,M,6,1,FALSE,FALSE,1.7,485,0.47,,,1
AEOD5904,11,1,1998,Mohammed Zakirullah,,Odisha,BRAJRAJNAGAR,CPI,,25806,M,3,1,FALSE,FALSE,28.3,21359,23.42,,,1
AEOD5909,11,0,1995,BIRENDRA CHANDRA PANDEY,,Odisha,JHARSUGUDA,INC,,47171,M,1,1,FALSE,FALSE,43.36,841,0.77,,1,1
AEOD5911,11,0,1995,KHIROD KUMAR SINGH DEO,,Odisha,JHARSUGUDA,CPI,,5193,M,3,1,FALSE,FALSE,4.77,49,0.05,,,1
AEOD5917,11,0,1995,DILESWAR SINGH BARIHA,,Odisha,LAIKERA,JD,,33624,M,2,1,FALSE,FALSE,35.65,26568,28.17,,,1
AEOD5918,11,0,1995,SATYA BHAMA DHURVA,,Odisha,LAIKERA,BJP,,7056,F,3,1,FALSE,FALSE,7.48,6076,6.44,,,1
AEOD5920,11,0,1995,PANU CHANDRA NAIK,,Odisha,KUCHINDA,INC,,49127,M,1,1,FALSE,FALSE,53.47,18115,19.71,,1,1
AEOD5922,11,0,1995,RABI NARAYAN NAIK,,Odisha,KUCHINDA,BJP,,9395,M,3,1,FALSE,FALSE,10.22,7996,8.7,,,1
AEOD5929,11,0,1995,NAURI CHANDRA NAIK,,Odisha,RAIRAKHOL,BJP,,17801,M,3,1,FALSE,FALSE,19.15,9151,9.84,,,1
AEOD5940,11,0,1995,INDUKANTA PRADHAN,,Odisha,DEOGARH,INC,,33815,M,2,1,FALSE,FALSE,32.21,18321,17.45,,,1
AEOD5942,11,0,1995,PHULGEMS EKKA,,Odisha,DEOGARH,JMM,,3359,M,4,1,FALSE,FALSE,3.2,908,0.86,,,1
AEOD5944,11,0,1995,SATYA NARAYAN PANI,,Odisha,DEOGARH,IND,,1144,M,6,2,FALSE,FALSE,1.09,101,0.1,,,1
AEOD5944,11,1,1998,Satyanarayan Pani,,Odisha,DEOGARH,INC,IND,25399,M,2,2,FALSE,FALSE,27.08,18142,19.34,,,1
