pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEMH100006,8,0,1995,BANGER PRATAP GANPATRAO,,Maharashtra,JINTUR,GEN,JD,,41314,M,2,1,FALSE,FALSE,33.99,31933,26.28,,,,1
AEMH100007,8,0,1995,MAGAR SHANKARRAO JIJARAM,,Maharashtra,JINTUR,GEN,SHS,,9381,M,3,1,FALSE,FALSE,7.72,3134,2.58,,,,1
AEMH100011,8,0,1995,CHAWAN SHESHEKALABAI KAMALSINGH,,Maharashtra,JINTUR,GEN,BBMS,,1510,F,7,1,FALSE,FALSE,1.24,390,0.32,,,,1
AEMH100013,8,0,1995,GAIKWAD ASHA RAJESH,,Maharashtra,JINTUR,GEN,PWP,,1106,F,9,1,FALSE,FALSE,0.91,55,0.05,,,,1
AEMH100016,8,0,1995,SONWANE SHAMRAO TUKARAM,,Maharashtra,JINTUR,GEN,DDP,,517,M,12,1,FALSE,FALSE,0.43,56,0.05,,,,1
AEMH100024,7,0,1990,LAHANE HARIBHAN VITHALRAO,,Maharashtra,PATHRI,GEN,SHS,,37437,M,1,2,FALSE,FALSE,42.83,14717,16.84,,,2,2
AEMH100024,8,0,1995,LAHANE HARIBHAU VITHALRAO,,Maharashtra,PATHRI,GEN,SHS,SHS,42598,M,1,2,FALSE,TRUE,39.21,17865,16.45,,,2,2
AEMH100026,8,0,1995,DURRANI ABDULHAKHAN LATIFKHAN,,Maharashtra,PATHRI,GEN,BBMS,,21735,M,3,1,FALSE,FALSE,20.01,10610,9.77,,,,1
AEMH100028,8,0,1995,KSHIRSAGAR RAJAN RAMCHANDRA,,Maharashtra,PATHRI,GEN,CPM,,3968,M,5,1,FALSE,FALSE,3.65,1898,1.75,,,,1
AEMH100029,8,0,1995,KULKARNI MADHAVRAO BHAGWANRAO,,Maharashtra,PATHRI,GEN,HJP,,2070,M,6,1,FALSE,FALSE,1.91,1133,1.04,,,,1
