pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEPY83220,7,0,1990,MUKKATH JAYAN,,Puducherry,MAHE,CPM,,3304,M,2,1,FALSE,FALSE,36.01,2748,29.95,,,,1
AEPY83226,7,0,1990,K. GANGADHARAN,,Puducherry,PALLOOR,IND,,2576,M,2,1,FALSE,FALSE,28.47,1878,20.76,,,,1
AEPY83228,7,0,1990,P. SREEDHARAN NAMBIAR,,Puducherry,PALLOOR,JD,,476,M,4,1,FALSE,FALSE,5.26,466,5.15,,,,1
AEPY83230,7,0,1990,RAKSHA HARIKRISHNA,,Puducherry,YANAM,DMK,,4632,M,1,1,FALSE,FALSE,42.99,1605,14.9,,,1,1
AEPY83243,6,0,1985,P. KANNAN,,Puducherry,CASSICADE,INC,,5273,M,1,2,FALSE,FALSE,62.76,3752,44.66,,,2,2
AEPY83243,7,0,1990,P. KANNAN,,Puducherry,CASSICADE,INC,INC,6040,M,1,2,FALSE,TRUE,52.52,945,8.22,,,2,2
AEPY83256,5,0,1980,P. K. LOGANATHAN,,Puducherry,ORLEAMPETH,ADK,,2820,M,2,3,FALSE,FALSE,29.43,2247,23.45,,,1,3
AEPY83256,6,0,1985,P. K. LOGANATHAN,,Puducherry,OUPALAM,ADK,ADK,3898,M,1,3,FALSE,FALSE,38.99,858,8.58,,,1,3
AEPY83256,7,0,1990,P. K. LOGANATHAN,,Puducherry,OUPALAM,ADK,ADK,5956,M,2,3,FALSE,TRUE,43.56,5802,42.43,,,1,3
AEPY83258,6,0,1985,N. NAGAMUTHU,,Puducherry,OUPALAM,IND,,2035,M,3,2,FALSE,FALSE,20.36,1027,10.27,,,1,2
AEPY83258,7,0,1990,N. NAGHAMUTHU,,Puducherry,OUPALAM,DMK,IND,7378,M,1,2,FALSE,FALSE,53.96,1422,10.4,,,1,2
AEPY83279,6,0,1985,K. ANBALAGAN,,Puducherry,EMBALOM,ADK,,4509,M,1,2,FALSE,FALSE,51.03,182,2.06,,,1,2
AEPY83279,7,0,1990,K. ANBALAGAN,,Puducherry,EMBALOM,ADK,ADK,3265,M,3,2,FALSE,TRUE,25.84,2468,19.53,,,1,2
AEPY83283,6,0,1985,R. RAMANSTHAN,,Puducherry,KURUVINATHAM,DMK,,4207,M,1,2,FALSE,FALSE,40.67,846,8.18,,,2,2
AEPY83283,7,0,1990,R. RAMANATHAN,,Puducherry,KURUVINATHAM,DMK,DMK,6072,M,1,2,FALSE,TRUE,43.99,1765,12.79,,,2,2
AEPY83369,5,0,1980,L. JOSEPH MARIADASS,,Puducherry,RAJ BHAVAN,DMK,,1880,M,1,3,FALSE,FALSE,45.92,798,19.49,,,2,3
AEPY83369,6,0,1985,L. JOSEPH MARIADOSS,,Puducherry,RAJ BHAVAN,INC,DMK,2419,M,1,3,TRUE,TRUE,54.77,841,19.04,,,2,3
AEPY83369,7,0,1990,L. JOSEPH MARIADOSS,,Puducherry,RAJ BHAVAN,INC,INC,2377,M,2,3,FALSE,TRUE,44.74,2199,41.39,,,2,3
AEPY83395,5,0,1980,B. MANIMARAN,,Puducherry,NELLITHOPE,ADK,,2110,M,2,3,FALSE,FALSE,28.25,1100,14.73,,,,3
AEPY83395,6,0,1985,B. MANIMARAN,,Puducherry,NELLITHOPE,ADK,ADK,4490,M,2,3,FALSE,FALSE,42.07,3972,37.22,,,,3
AEPY83395,7,0,1990,B. MANIMARAN,,Puducherry,NELLITHOPE,ADK,ADK,6071,M,2,3,FALSE,FALSE,38.24,3183,20.05,,,,3
AEPY83431,5,0,1980,M. VENUGOPAL,,Puducherry,VILLENOUR,DMK,,3810,M,1,3,FALSE,FALSE,44.23,745,8.65,,,1,3
AEPY83431,6,0,1985,M. VENUGOPAL,,Puducherry,VILLENOUR,DMK,DMK,5187,M,2,3,FALSE,TRUE,47.66,0,0,,,1,3
AEPY83431,7,0,1990,M. VENUGOPAL,,Puducherry,VILLENOUR,DMK,DMK,4706,M,2,3,FALSE,FALSE,30.27,2454,15.79,,,1,3
AEPY83435,5,0,1980,R. SOMASIMDARA,,Puducherry,OZHUKARAI,ADK,,2685,M,2,3,FALSE,FALSE,32.29,2588,31.12,,,1,3
AEPY83435,6,0,1985,R. SOMASUNDARAM,,Puducherry,OZHUKARAI,ADK,ADK,5729,M,1,3,FALSE,FALSE,53.78,1301,12.21,,,1,3
AEPY83435,7,0,1990,R. SOMASUNDARAM,,Puducherry,MANNADIPETH,ADK,ADK,6210,M,2,3,FALSE,TRUE,40.59,5009,32.74,,,1,3
AEPY83460,3,0,1974,S. SAVARIRAJAN,,Puducherry,KARAIKAL SOUTH,NCO,,1857,M,2,4,FALSE,FALSE,26.37,43,0.61,,,1,4
AEPY83460,4,0,1977,S. SAVARIRAJAN,,Puducherry,KARAIKAL SOUTH,JNP,NCO,2698,M,2,4,TRUE,FALSE,37.32,2128,29.43,,,1,4
AEPY83460,5,0,1980,S. SAVARIRAJAN,,Puducherry,KARAIKAL SOUTH,INC(I),JNP,4867,M,1,4,TRUE,FALSE,64.4,2649,35.05,,,1,4
AEPY83460,7,0,1990,S. SAVARIRAJAN,,Puducherry,KARAIKAL SOUTH,DMK,INC(I),4228,M,2,4,TRUE,FALSE,39.61,3982,37.31,,,1,4
AEPY83508,4,0,1977,MANJINI M.,,Puducherry,OUPALAM,CPI,,864,M,4,4,FALSE,FALSE,12.43,825,11.87,,,1,4
AEPY83508,5,0,1980,M. MANJINI,,Puducherry,MODELIARPETH,CPI,CPI,2950,M,2,4,FALSE,FALSE,27.15,644,5.93,,,1,4
AEPY83508,6,0,1985,M. MANJINI,,Puducherry,MODELIARPETH,CPI,CPI,5874,M,2,4,FALSE,FALSE,44.16,4736,35.6,,,1,4
AEPY83508,7,0,1990,M. MANJINI,,Puducherry,MODELIARPETH,CPI,CPI,8905,M,1,4,FALSE,FALSE,45.39,856,4.36,,,1,4
AEPY83525,4,0,1977,M. PANDURANGAN RAMA KRISHNAN,,Puducherry,ARIANKUPPAM,ADK,,2536,M,3,3,FALSE,FALSE,26.43,1488,15.51,,,,3
AEPY83525,5,0,1980,M. PANDURANGAN,,Puducherry,ARIANKUPPAM,ADK,ADK,3628,M,2,3,FALSE,FALSE,35.4,3238,31.6,,,,3
AEPY83525,7,0,1990,M. PANDURANGAN,,Puducherry,ORLEAMPETH,ADK,ADK,7569,M,2,3,FALSE,FALSE,47.3,7400,46.24,,,,3
AEPY83526,4,0,1977,A. BAKTHAVACHALAM,,Puducherry,ARIANKUPPAM,JNP,,1048,M,4,2,FALSE,FALSE,10.92,965,10.06,,,1,2
AEPY83526,7,0,1990,A. BAKTHKAVACHALAM,,Puducherry,ARIANKUPPAM,JD,JNP,5950,M,1,2,TRUE,FALSE,33.88,685,3.9,,,1,2
AEPY83533,4,0,1977,SUBBARAYA GOUNDAR R.,,Puducherry,NETTAPAKKAM,JNP,,2915,M,2,4,FALSE,FALSE,38.97,1537,20.55,,,2,4
AEPY83533,5,0,1980,R. SUBBARAYA GOUNDER,,Puducherry,NETTAPAKKAM,JNP,JNP,4201,M,1,4,FALSE,FALSE,49.89,125,1.48,,,2,4
AEPY83533,6,0,1985,R. SUBRAYA COUNDER,,Puducherry,VILLENOUR,INC,JNP,5696,M,1,4,TRUE,TRUE,52.34,509,4.68,,,2,4
AEPY83533,7,0,1990,R. SUBBARAYAKCOUNDER,,Puducherry,NETTAPAKKAM,JD,INC,2027,M,3,4,TRUE,TRUE,15.3,1759,13.28,,,2,4
AEPY83549,2,0,1969,D. RAMACHANDRAN,,Puducherry,NETTAPACOM,DMK,,3545,M,1,5,FALSE,FALSE,51.1,152,2.19,,,5,5
AEPY83549,4,0,1977,RAMACHANDRAN D.,,Puducherry,MANNADIPETH,ADK,DMK,3824,M,1,5,TRUE,FALSE,44.53,1728,20.12,,,5,5
AEPY83549,5,0,1980,D. RAMACHANDRAN,,Puducherry,MANNADIPETH,DMK,ADK,5598,M,1,5,TRUE,TRUE,61.09,2032,22.17,,,5,5
AEPY83549,6,0,1985,D. RAMACHANDRAN,,Puducherry,MANNADIPETH,DMK,DMK,6383,M,1,5,FALSE,TRUE,56.48,1465,12.96,,,5,5
AEPY83549,7,0,1990,D. RAMACHANDIRAN,,Puducherry,MANNADIPETH,DMK,DMK,7802,M,1,5,FALSE,TRUE,51,1592,10.41,,,5,5
AEPY83584,4,0,1977,R. NALAMAGARAJAN,,Puducherry,COTCHERY,DMK,,1126,M,4,2,FALSE,FALSE,14.01,97,1.21,,,,2
AEPY83584,7,0,1990,R. NALAMAGARAJAN,,Puducherry,COTCHERY,DMK,DMK,3858,M,3,2,FALSE,FALSE,26.76,3636,25.22,,,,2
AEPY83597,4,0,1977,V.M.C. SRIVAKUMAR,,Puducherry,NERAVY-GRAND ALDEE,DMK,,3134,M,2,4,FALSE,FALSE,34.71,748,8.29,,,1,4
AEPY83597,5,0,1980,V. M. C. SIVAKUMAR,,Puducherry,NERAVY-GRAND ALDEE,DMK,DMK,5315,M,1,4,FALSE,FALSE,57.35,1362,14.7,,,1,4
AEPY83597,6,0,1985,V.M.C. SIVAKUMAR,,Puducherry,NERAVY-GRAND ALDEE,DMK,DMK,5038,M,2,4,FALSE,TRUE,46.54,0,0,,,1,4
