pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEWB100246,15,0,2011,KESHAB CH. RAY,SC,West_Bengal,SITAI,INC,,79791,M,1,1,FALSE,FALSE,46.67,1577,0.92,58,1,1
AEWB100251,14,0,2006,UDAYAN GUHA,GEN,West_Bengal,DINHATA,AIFB,,63144,M,2,2,FALSE,FALSE,43.07,56782,38.73,51,1,2
AEWB100251,15,0,2011,UDAYAN GUHA,GEN,West_Bengal,DINHATA,AIFB,AIFB,93050,M,1,2,FALSE,FALSE,50.52,30026,16.3,56,1,2
AEWB100252,13,0,2001,AKSHOY THAKUR,,West_Bengal,COOCH BEHAR WEST,FBL,,74713,M,1,3,FALSE,FALSE,54.67,30879,22.59,,3,3
AEWB100252,14,0,2006,AKSHAY THAKUR,GEN,West_Bengal,COOCH BEHAR WEST,AIFB,FBL,79273,M,1,3,TRUE,TRUE,51.07,26686,17.19,56,3,3
AEWB100252,15,0,2011,AKSHAY THAKUR,GEN,West_Bengal,COOCH BEHAR DAKSHIN,AIFB,AIFB,72028,M,1,3,FALSE,TRUE,47.04,2863,1.87,58,3,3
AEWB100298,13,0,2001,ANIL ADHIKARY,,West_Bengal,FALAKATA,AITC,,43977,M,2,3,FALSE,FALSE,36.54,37565,31.21,,1,3
AEWB100298,14,0,2006,ANIL ADHIKARI,SC,West_Bengal,FALAKATA,AITC,AITC,56596,M,2,3,FALSE,FALSE,41.28,53534,39.05,59,1,3
AEWB100298,15,0,2011,ANIL ADHIKARI,SC,West_Bengal,FALAKATA,AITC,AITC,77821,M,1,3,FALSE,FALSE,47.44,8046,4.91,62,1,3
AEWB100311,15,0,2011,MAMATA ROY,SC,West_Bengal,DHUPGURI,CPM,,73644,F,1,1,FALSE,FALSE,42.25,4238,2.43,44,1,1
AEWB100341,15,0,2011,BULU CHIK BARAIK,ST,West_Bengal,MAL,CPM,,62037,M,1,1,FALSE,FALSE,39.69,4216,2.7,47,1,1
AEWB100382,15,0,2011,SUNIL CHANDRA TIRKEY,ST,West_Bengal,PHANSIDEWA,INC,,61388,M,1,1,FALSE,FALSE,42.55,2237,1.55,63,1,1
AEWB100412,14,1,2009,Ali Imran Ramz,,West_Bengal,GOAL POKHAR,AIFB,,72017,M,1,2,FALSE,FALSE,53.82,14718,11,,2,2
AEWB100412,15,0,2011,ALI IMRAN RAMZ,GEN,West_Bengal,CHAKULIA,AIFB,AIFB,65265,M,1,2,FALSE,TRUE,52.13,20413,16.3,32,2,2
AEWB100429,15,0,2011,BHANU RAM BARMAN,SC,West_Bengal,HEMTABAD,BJP,,8708,M,4,1,FALSE,FALSE,5.54,4416,2.81,36,,1
AEWB100449,13,0,2001,SRIKUMAR MUKHERJEE,,West_Bengal,ITAHAR,CPI,,54605,M,1,3,FALSE,FALSE,42.26,19766,15.3,,2,3
AEWB100449,14,0,2006,SRIKUMAR MUKHERJEE,GEN,West_Bengal,ITAHAR,CPI,CPI,66768,M,1,3,FALSE,TRUE,46.09,740,0.51,53,2,3
