pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEKL100322,12,0,2001,K.P.MOHANAN S/O P.R. KURUP,,Kerala,PERINGALAM,JD(S),,52657,M,1,1,FALSE,FALSE,47.14,6978,6.25,,1,1
AEKL100459,12,0,2001,V.K.C.MAMMED KOYA,,Kerala,BEYPORE,CPM,,62636,M,1,1,FALSE,FALSE,46.12,5071,3.73,,1,1
AEKL100649,12,0,2001,C.P.MOHAMMED,,Kerala,PATTAMBI,INC,,53456,M,1,1,FALSE,FALSE,46.79,531,0.46,,1,1
AEKL100804,11,0,1996,THOMAS UNNIYADAN,,Kerala,IRINJALAKUDA,KEC(M),,43295,M,2,2,FALSE,FALSE,43.13,36405,36.27,,1,2
AEKL100804,12,0,2001,THOMAS UNNIYADAN,,Kerala,IRINJALAKUDA,KEC(M),KEC(M),54242,M,1,2,FALSE,FALSE,46.53,406,0.35,,1,2
AEKL101054,12,0,2001,PROF. BABY M VARGHESE,,Kerala,KOTHAMANGALAM,KEC,,45966,M,2,2,FALSE,FALSE,40.91,39925,35.53,,,1
AEKL101054,12,0,2001,BABY VARGHESE,,Kerala,KOTHAMANGALAM,IND,KEC,773,M,5,2,FALSE,FALSE,0.69,0,0,,,1
AEKL101294,12,0,2001,K.CHANDRABABU,,Kerala,KILIMANOOR,RSPK(B),,48841,M,2,1,FALSE,FALSE,44.84,42571,39.09,,,1
AEKL101346,12,1,2004,K. Muraleedharan,,Kerala,Wadakkancherry,INC,,53016,M,2,1,FALSE,FALSE,41.99,42373,33.56,,,1
AEKL101435,10,0,1991,SREEDHARAN C.K.,,Kerala,TRIKKARPUR,INC,,55105,M,2,2,FALSE,FALSE,42.83,51876,40.32,,,2
AEKL101435,12,0,2001,ADV.C.K.SREEDHARAN,,Kerala,UDMA,INC,INC,53153,M,2,2,FALSE,FALSE,41.26,42047,32.64,,,2
AEKL101595,10,0,1991,M.K. MUNEER,,Kerala,CALICUT- II,MUL,,52779,M,1,3,FALSE,FALSE,49.22,3883,3.62,,3,3
AEKL101595,11,0,1996,M.K.MUNEER,,Kerala,MALAPPURAM,MUL,MUL,52593,M,1,3,FALSE,TRUE,57.3,20521,22.36,,3,3
AEKL101595,12,0,2001,M.K.MUNEER,,Kerala,MALAPPURAM,MUL,MUL,61924,M,1,3,FALSE,TRUE,66.98,36017,38.96,,3,3
AEKL101672,10,0,1991,T.A. AHAMMED KABEER,,Kerala,KODUNGALLUR,MUL,,42353,M,2,3,FALSE,FALSE,40.63,34444,33.04,,,3
AEKL101672,11,0,1996,T.A.AHAMED KABEER,,Kerala,MATTANCHERRY,MUL,MUL,23578,M,2,3,FALSE,FALSE,39.75,18147,30.6,,,3
AEKL101672,12,0,2001,T.A.AHAMED KABEER,,Kerala,ERAVIPURAM,MUL,MUL,55617,M,2,3,FALSE,FALSE,44.26,44509,35.42,,,3
AEKL101707,9,0,1987,C. MAMMUTTY,,Kerala,KALPETTA,MUL,,34404,M,2,2,FALSE,FALSE,38.11,31314,34.69,,1,2
AEKL101707,12,0,2001,C.MAMMUTTY,,Kerala,KODUVALLY,MUL,MUL,65209,M,1,2,FALSE,FALSE,50.44,16877,13.05,,1,2
AEKL101872,5,0,1970,K. P. VISHWANATHAN,,Kerala,KUNNAMKULAM,INC,,27439,M,2,9,FALSE,FALSE,42.87,22638,35.37,,6,8
AEKL101872,6,0,1977,K. P. VISWANATHAN,,Kerala,KUNNAMKULAM,INC,INC,35230,M,1,9,FALSE,FALSE,52.74,5341,8,,6,8
AEKL101872,7,0,1980,K. P. VISWANATHAN,,Kerala,KUNNAMKULAM,INC(U),INC,33127,M,1,9,TRUE,TRUE,55.89,16706,28.19,,6,8
AEKL101872,8,0,1982,K. P. VISWANATHAN*,,Kerala,KUNNAMKULAM,IND,INC(U),32642,M,2,9,FALSE,TRUE,48.14,31771,46.86,,6,8
AEKL101872,8,0,1982,K. P. VISWANATHAN**,,Kerala,KUNNAMKULAM,IND,IND,871,M,3,9,FALSE,TRUE,1.28,463,0.68,,6,8
AEKL101872,9,0,1987,K. P. VISWANATHAN,,Kerala,KODAKARA,INC,IND,43172,M,1,9,FALSE,FALSE,46.22,2536,2.72,,6,8
AEKL101872,10,0,1991,K.P. VISWANATHAN,,Kerala,KODAKARA,INC,INC,49971,M,1,9,FALSE,TRUE,47.28,1611,1.52,,6,8
AEKL101872,11,0,1996,K.P.VISWANATHAN,,Kerala,KODAKARA,INC,INC,48366,M,1,9,FALSE,TRUE,45.72,2146,2.03,,6,8
AEKL101872,12,0,2001,K.P.VISWANATHAN,,Kerala,KODAKARA,INC,INC,57923,M,1,9,FALSE,TRUE,49.12,7332,6.22,,6,8
AEKL102337,12,0,2001,ADV. M.A.VAHID,,Kerala,KAZHAKUTTAM,IND,,49917,M,1,1,FALSE,FALSE,44.45,4293,3.82,,1,1
AEKL102448,12,0,2001,K.V.KUNHIRAMAN,,Kerala,UDMA,CPM,,62817,M,1,1,FALSE,FALSE,48.76,9664,7.5,,1,1
AEKL102466,8,0,1982,K .C. JOSEPH,,Kerala,IRIKKUR,IND,,39261,M,1,5,FALSE,FALSE,55.59,9224,13.06,,5,5
AEKL102466,9,0,1987,K. C. JOSEPH,,Kerala,IRIKKUR,INC,IND,51437,M,1,5,FALSE,TRUE,51.37,7476,7.47,,5,5
AEKL102466,10,0,1991,K.C. JOSEPH,,Kerala,IRIKKUR,INC,INC,62395,M,1,5,FALSE,TRUE,55.94,16748,15.02,,5,5
AEKL102466,11,0,1996,K.C. JOSEPH,,Kerala,IRIKKUR,INC,INC,62407,M,1,5,FALSE,TRUE,55.93,17832,15.98,,5,5
AEKL102466,12,0,2001,K.C.JOSEPH,,Kerala,IRIKKUR,INC,INC,67788,M,1,5,FALSE,TRUE,54.65,16904,13.63,,5,5
AEKL102482,12,1,2005,M Prakashan Master,,Kerala,Azhikode,CPM,,62898,M,1,1,FALSE,FALSE,62.23,26376,26.1,,1,1
AEKL102522,12,0,2001,P.JAYARAJAN,,Kerala,KUTHUPARAMBA,CPM,,71240,M,1,2,FALSE,FALSE,56.88,18620,14.87,,1,1
AEKL102522,12,1,2005,P.Jayarajan,,Kerala,Kuthuparamba,CPM,CPM,81872,M,1,2,FALSE,TRUE,67.4,45377,37.36,,1,1
AEKL102562,11,0,1996,P.VISWAN,,Kerala,QUILANDY,CPM,,59242,M,1,2,FALSE,FALSE,47.86,4851,3.92,,1,2
AEKL102562,12,0,2001,P.VISWAN,,Kerala,QUILANDY,CPM,CPM,60188,M,2,2,FALSE,TRUE,43.58,51832,37.53,,1,2
AEKL102602,12,0,2001,T.P.M ZAHIR,,Kerala,CALICUT- II,MUL,,48886,M,1,1,FALSE,FALSE,46.37,787,0.75,,1,1
AEKL102613,12,0,2001,U.C.RAMAN,,Kerala,KUNNAMANGALAM,IND,,55321,M,1,1,FALSE,FALSE,45.84,3711,3.08,,1,1
AEKL102619,12,0,2001,M.C.MAYIN HAJI,,Kerala,BEYPORE,MUL,,57565,M,2,1,FALSE,FALSE,42.39,46631,34.34,,,1
AEKL102630,7,0,1980,K. K. RAMACHANDRAN MASTER,,Kerala,SULTAN'S BATTERY,INC(I),,36974,M,1,4,FALSE,FALSE,54.97,7394,10.99,,4,4
AEKL102630,9,0,1987,K.K. RAMACHANDRAN MASTER,,Kerala,SULTAN'S BATTERY,INC,INC(I),39102,M,1,4,TRUE,FALSE,39.86,4126,4.21,,4,4
AEKL102630,10,0,1991,K.K. RAMACHANDRAN MASTER,,Kerala,KALPETTA,INC,INC,46488,M,1,4,FALSE,TRUE,48.16,3792,3.93,,4,4
AEKL102630,12,0,2001,K.K.RAMACHANDRAN MASTER,,Kerala,KALPETTA,INC,INC,58380,M,1,4,FALSE,FALSE,52.98,17440,15.83,,4,4
AEKL102659,12,0,2001,PROF.A.P.ABDUL VAHAB,,Kerala,TIRUR,INL,,45511,M,2,1,FALSE,FALSE,39.78,36676,32.05,,,1
AEKL102775,12,0,2001,V.CHENTHAMARAKSHAN,,Kerala,ALATHUR,CPM,,59485,M,1,1,FALSE,FALSE,52.92,12505,11.13,,1,1
AEKL102781,12,0,2001,C.PRAKASH,,Kerala,COYALMANNAM,INC,,48811,M,2,1,FALSE,FALSE,44.71,43307,39.67,,,1
AEKL102794,12,1,2004,A.C.Moideen,,Kerala,Wadakkancherry,CPM,,56731,M,1,1,FALSE,FALSE,44.94,3715,2.94,,1,1
AEKL102869,12,0,2001,T.N. PRATHAPAN,,Kerala,NATTIKA,INC,,56517,M,1,1,FALSE,FALSE,54.32,11747,11.29,,1,1
AEKL102953,12,0,2001,K MUHAMMOD ALI,,Kerala,ALWAYE,INC,,68863,M,1,1,FALSE,FALSE,52.39,19680,14.97,,1,1
AEKL102985,11,0,1996,V.J.POULOSE,,Kerala,KOTHAMANGALAM,INC,,49874,M,1,2,FALSE,FALSE,48.27,6091,5.9,,2,2
AEKL102985,12,0,2001,V J POULOSE,,Kerala,KOTHAMANGALAM,INC,INC,58389,M,1,2,FALSE,TRUE,51.97,12423,11.06,,2,2
AEKL102992,10,0,1991,P.T. THOMAS,,Kerala,THODUPUZHA,INC,,55666,M,1,3,FALSE,FALSE,48.06,1092,0.94,,2,3
AEKL102992,11,0,1996,P.T.THOMAS,,Kerala,THODUPUZHA,INC,INC,59290,M,2,3,FALSE,TRUE,46.51,57155,44.83,,2,3
AEKL102992,12,0,2001,P T THOMAS,,Kerala,THODUPUZHA,INC,INC,67428,M,1,3,FALSE,FALSE,50.09,6125,4.55,,2,3
AEKL103018,10,0,1991,E.M. AUGUSTHY,,Kerala,UDUMBANCHOLA,INC,,59843,M,1,3,FALSE,FALSE,49.16,3374,2.77,,3,3
AEKL103018,11,0,1996,E.M.AUGUSTHY,,Kerala,UDUMBANCHOLA,INC,INC,57266,M,1,3,FALSE,TRUE,47.68,4667,3.89,,3,3
AEKL103018,12,0,2001,ADV. E.M AUGASTHY,,Kerala,PEERMADE,INC,INC,48798,M,1,3,FALSE,TRUE,50.39,3084,3.18,,3,3
AEKL103164,10,0,1991,JOSEPH M. PUTHUSSERY,,Kerala,KALLOOPPARA,IND,,35524,M,1,3,FALSE,FALSE,47.28,5236,6.97,,2,3
AEKL103164,11,0,1996,JOSEPH M.PUTHUSSERI,,Kerala,KALLOOPPARA,KEC(M),IND,31940,M,2,3,FALSE,TRUE,43.69,24623,33.68,,2,3
AEKL103164,12,0,2001,JOSEPH M PUTHUSSERY,,Kerala,KALLOOPPARA,KEC(M),KEC(M),42238,M,1,3,FALSE,FALSE,54.12,11225,14.38,,2,3
AEKL103165,10,0,1991,CHERIAN PHILIP,,Kerala,KOTTAYAM,INC,,51500,M,2,2,FALSE,FALSE,46.98,48914,44.62,,,2
AEKL103165,12,0,2001,CHERIAN PHILIP,,Kerala,PUTHUPPALLY,IND,INC,45956,M,2,2,FALSE,FALSE,41.5,41229,37.23,,,2
AEKL103282,12,0,2001,A.A.AZEEZ,,Kerala,ERAVIPURAM,RSP,,55638,M,1,1,FALSE,FALSE,44.28,21,0.02,,1,1
AEKL103315,10,0,1991,N. RAJAN,,Kerala,KILIMANOOR,CPI,,51937,M,1,2,FALSE,FALSE,50.48,4055,3.94,,2,2
AEKL103315,12,0,2001,N.RAJAN,,Kerala,KILIMANOOR,CPI,CPI,52012,M,1,2,FALSE,FALSE,47.75,3171,2.91,,2,2
AEKL103355,11,0,1996,M.VIJAYAKUMAR,,Kerala,TRIVANDRUM NORTH,CPM,,62479,M,1,2,FALSE,FALSE,52.79,14309,12.09,,1,2
AEKL103355,12,0,2001,M.VIJAYAKUMAR,,Kerala,TRIVANDRUM NORTH,CPM,CPM,56818,M,2,2,FALSE,TRUE,44.03,50094,38.82,,1,2
AEKL103356,8,1,1984,MOHANKUMAR.K,,Kerala,PUNALOOR,IND,,445,,4,3,FALSE,FALSE,0.47,157,0.17,,1,3
AEKL103356,11,0,1996,K.MOHANKUMAR,,Kerala,NEMOM,INC,IND,47543,M,2,3,FALSE,FALSE,43.16,38532,34.98,,1,3
AEKL103356,12,0,2001,ADV K.MOHANKUMAR,,Kerala,TRIVANDRUM NORTH,INC,INC,63202,M,1,3,FALSE,FALSE,48.97,6384,4.95,,1,3
AEKL103382,12,0,2001,N.SAKTHAN,,Kerala,NEMOM,INC,,56648,M,1,1,FALSE,FALSE,46.35,9357,7.66,,1,1
AEKL103383,11,0,1996,VENGANOOR P. BHASKARAN,,Kerala,NEMOM,CPM,,51139,M,1,2,FALSE,FALSE,46.43,3596,3.26,,1,2
AEKL103383,12,0,2001,VENGANOOR P. BHASKARAN,,Kerala,NEMOM,CPM,CPM,47291,M,2,2,FALSE,TRUE,38.69,30419,24.89,,1,2
AEKL103404,12,0,2001,R. SELVARAJ,,Kerala,PARASSALA,CPM,,44365,M,2,1,FALSE,FALSE,42.19,39489,37.55,,,1
AEKL103417,12,0,2001,A.G.NAIR,,Kerala,KASARAGOD,CPM,,21948,M,3,1,FALSE,FALSE,20.06,21048,19.23,,,1
AEKL103425,12,0,2001,C.J.KRISHNAN,,Kerala,HOSDRUG,INC,,61055,M,2,1,FALSE,FALSE,43.78,52140,37.39,,,1
AEKL103429,12,0,2001,KARIMBIL KRISHNAN,,Kerala,TRIKKARIPUR,INC,,62865,M,2,1,FALSE,FALSE,43.41,60776,41.96,,,1
AEKL103432,12,0,2001,PROF.MERCY JOHN,,Kerala,IRIKKUR,KEC,,50884,F,2,1,FALSE,FALSE,41.02,47246,38.09,,,1
AEKL103437,12,0,2001,M.NARAYANAN KUTTY,,Kerala,PAYYANNUR,INC,,50495,M,2,1,FALSE,FALSE,39.18,45346,35.19,,,1
AEKL103440,12,0,2001,K.SURENDRAN,,Kerala,TALIPARAMBA,INC,,61688,M,2,1,FALSE,FALSE,42.43,56904,39.14,,,1
AEKL103445,12,0,2001,C.A. AJEER,,Kerala,AZHICODE,CMPKSC,,46777,M,2,2,FALSE,FALSE,43.62,42900,40.01,,,1
AEKL103445,12,1,2005,C.A.Ajeer,,Kerala,Azhikode,CMP,CMPKSC,36522,M,2,2,TRUE,FALSE,36.13,34871,34.5,,,1
AEKL103451,12,0,2001,KASIM IRIKKUR,,Kerala,CANNANORE,IND,,38947,M,2,1,FALSE,FALSE,38.09,34987,34.22,,,1
AEKL103460,8,0,1982,KODIYERI BALAKRISHNAN,,Kerala,TELLICHERRY,CPM,,40766,M,1,3,FALSE,FALSE,63.27,17100,26.54,,3,3
AEKL103460,9,0,1987,KODIYERI BALAKRISHNAN,,Kerala,TELLICHERRY,CPM,CPM,44520,M,1,3,FALSE,TRUE,48.53,5368,5.85,,3,3
AEKL103460,12,0,2001,KODIYERI BALAKRISHNAN,,Kerala,TELLICHERRY,CPM,CPM,53412,M,1,3,FALSE,FALSE,51.92,7043,6.85,,3,3
AEKL103461,12,0,2001,SAJEEV MAROLI,,Kerala,TELLICHERRY,INC,,46369,M,2,1,FALSE,FALSE,45.07,43279,42.07,,,1
AEKL103485,12,0,2001,SARADHA SAJEEVAN,,Kerala,NORTH WYNAD,CPM,,51839,F,2,1,FALSE,FALSE,40.78,45429,35.74,,,1
