pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEKA1002,5,0,1994,SHIVALINGAPPA PATIL NARIBOL,,Karnataka,JEWARGI,KCP,,26785,M,2,2,FALSE,FALSE,35.53,18995,25.2,,,,2
AEKA1002,6,0,1999,SHIVALINGAPPA PATIL NARIBOLE,,Karnataka,JEWARGI,BJP,KCP,35549,M,2,2,TRUE,FALSE,40.91,27834,32.03,,,,2
AEKA1003,6,0,1999,KEDARLINGAYYA HIREMATH,,Karnataka,JEWARGI,JD(S),,7715,M,3,1,FALSE,FALSE,8.88,3138,3.61,,,,1
AEKA1026,5,0,1994,SHARANABASSAPPA DARSHANAPUR,,Karnataka,SHAHAPUR,JD,,40984,M,1,2,FALSE,FALSE,46.42,13826,15.66,,,1,2
AEKA1026,6,0,1999,SHARANABASAPPA DARSHANAPUR,,Karnataka,SHAHAPUR,JD(U),JD,40339,M,2,2,TRUE,TRUE,42.8,37418,39.71,,,1,2
AEKA1035,3,0,1985,A. B. MALAKA REDDY,,Karnataka,YADGIR,INC,,24374,M,2,4,FALSE,FALSE,43.86,23247,41.83,,,3,4
AEKA1035,4,0,1989,MALAKREDDY LAXMANREDDY,,Karnataka,YADGIR,INC,INC,36053,M,1,4,FALSE,FALSE,59.65,19815,32.79,,,3,4
AEKA1035,5,0,1994,MALAKARADDY LAKSHMAREDDY,,Karnataka,YADGIR,INC,INC,26359,M,1,4,FALSE,TRUE,38.74,6724,9.88,,,3,4
AEKA1035,6,0,1999,DR. A.B.MALAKAREDDY,,Karnataka,YADGIR,INC,INC,33242,M,1,4,FALSE,TRUE,44.76,10862,14.63,,,3,4
AEKA1045,4,0,1989,BABU RAO CHINCHANSUR,,Karnataka,CHITAPUR,INC,,30786,M,1,3,FALSE,FALSE,50.38,11069,18.12,,,3,3
AEKA1045,5,0,1994,BABURAO B. CHINCHANSUR,,Karnataka,CHITAPUR,INC,INC,25355,M,1,3,FALSE,TRUE,36.32,826,1.18,,,3,3
AEKA1045,6,0,1999,BABU RAO BASWANNAPPA CHINCHANSOOR,,Karnataka,CHITAPUR,INC,INC,39919,M,1,3,FALSE,TRUE,52.65,8056,10.62,,,3,3
AEKA105788,1,0,1978,G. SHANKARA GOUD,,Karnataka,HOSPET,JNP,,26754,M,2,5,FALSE,FALSE,41.39,25397,39.29,,,2,5
AEKA105788,2,0,1983,G. SHANKAR GOUD,,Karnataka,HOSPET,INC,JNP,29572,M,1,5,TRUE,FALSE,42.88,9191,13.33,,,2,5
AEKA105788,3,0,1985,G. SHANKAR GOUD,,Karnataka,HOSPET,INC,INC,27452,M,2,5,FALSE,TRUE,37.49,0,0,,,2,5
AEKA105788,5,0,1994,G. SHANK ARGOUD,,Karnataka,HOSPET,BJP,INC,48249,M,1,5,TRUE,FALSE,48.06,18261,18.19,,,2,5
AEKA105788,6,0,1999,G SHANKARGOUD,,Karnataka,HOSPET,BJP,BJP,36015,M,2,5,FALSE,TRUE,38.32,31912,33.95,,,2,5
AEKA105817,1,0,1978,G.H. ASWATHA REDDY,,Karnataka,JAGALUR,JNP,,23555,M,1,6,FALSE,FALSE,40.12,59,0.1,,,5,6
AEKA105817,2,0,1983,G. H. ASWATHA REDDY,,Karnataka,JAGALUR,INC,JNP,37998,M,1,6,TRUE,TRUE,58.72,13166,20.35,,,5,6
AEKA105817,3,0,1985,G. H. ASWATHREDDY,,Karnataka,JAGALUR,INC,INC,35365,M,1,6,FALSE,TRUE,49.58,1616,2.27,,,5,6
AEKA105817,4,0,1989,G. H. ASHWATH REDDY,,Karnataka,JAGALUR,INC,INC,45085,M,1,6,FALSE,TRUE,52.95,8017,9.42,,,5,6
AEKA105817,5,0,1994,G.H. ASWATHAREDDY,,Karnataka,JAGALUR,INC,INC,30526,M,2,6,FALSE,TRUE,32.78,11392,12.23,,,5,6
AEKA105817,6,0,1999,GH ASWATH REDDY,,Karnataka,JAGALUR,IND,INC,48865,M,1,6,FALSE,FALSE,51.46,23768,25.03,,,5,6
AEKA105820,1,0,1978,PATIL PAPANAIK,,Karnataka,MOLAKALMURU,INC(I),,30316,M,1,2,FALSE,FALSE,50.53,3241,5.4,,,1,2
AEKA105820,6,0,1999,PATEL G PAPANAYAKA,,Karnataka,MOLAKALMURU,JD(S),INC(I),12896,M,3,2,TRUE,FALSE,13,1935,1.95,,,1,2
AEKA105823,2,0,1983,H. C. SHIVASHANKARAPPA,,Karnataka,CHALLAKERE,JNP,,38146,M,1,2,FALSE,FALSE,65.2,20997,35.89,,,1,2
AEKA105823,6,0,1999,HC SHIVASHANKARAPPA,,Karnataka,CHALLAKERE,JD(U),JNP,3848,M,7,2,TRUE,FALSE,3.75,190,0.19,,,1,2
AEKA105825,1,0,1978,K.H.RANGANATH,,Karnataka,HIRIYUR,INC(I),,40938,M,1,5,FALSE,FALSE,68.71,24208,40.63,,,4,5
AEKA105825,2,0,1983,K. H. RANGANATH,,Karnataka,HIRIYUR,INC,INC(I),31667,M,1,5,TRUE,TRUE,52.83,4598,7.67,,,4,5
AEKA105825,4,0,1989,K. H. RANGANATH,,Karnataka,HIRIYUR,INC,INC,33717,M,1,5,FALSE,FALSE,43.62,12238,15.83,,,4,5
AEKA105825,5,0,1994,K.H. RANGANATH,,Karnataka,HIRIYUR,INC,INC,24302,M,2,5,FALSE,TRUE,27.22,7266,8.14,,,4,5
AEKA105825,6,0,1999,KH RANGANATH,,Karnataka,HIRIYUR,INC,INC,45415,M,1,5,FALSE,FALSE,47.98,9660,10.21,,,4,5
AEKA105894,1,0,1978,CHOWDAREDDY,,Karnataka,CHINTAMANI,INC(I),,46062,M,1,6,FALSE,FALSE,68.52,26370,39.22,,,4,6
AEKA105894,2,0,1983,CHOWDA REDDY,,Karnataka,CHINTAMANI,INC,INC(I),39525,M,1,6,TRUE,TRUE,57.35,10130,14.7,,,4,6
AEKA105894,3,0,1985,CHOWDA REDDY,,Karnataka,CHINTAMANI,INC,INC,36665,M,2,6,FALSE,TRUE,45.47,0,0,,,4,6
AEKA105894,4,0,1989,GHOWDA REDDY,,Karnataka,CHINTAMANI,INC,INC,57139,M,1,6,FALSE,FALSE,59.23,19933,20.66,,,4,6
AEKA105894,5,0,1994,CHOWDAREDDY,,Karnataka,CHINTAMANI,INC,INC,51395,M,2,6,FALSE,TRUE,46.76,49964,45.46,,,4,6
AEKA105894,6,0,1999,CHOWDA REDDY,,Karnataka,CHINTAMANI,IND,INC,58977,M,1,6,FALSE,FALSE,51.4,15662,13.65,,,4,6
AEKA105918,1,0,1978,C.BYRE GOWDA,,Karnataka,VEMGAL,JNP,,26239,M,2,6,FALSE,FALSE,40.64,25349,39.26,,,5,6
AEKA105918,2,0,1983,BYREGOWDA C.,,Karnataka,VEMGAL,IND,JNP,48061,M,1,6,FALSE,FALSE,71.88,33907,50.71,,,5,6
AEKA105918,3,0,1985,C. BYRE GOWDA,,Karnataka,VEMGAL,JNP,IND,46945,M,1,6,FALSE,TRUE,61.84,17977,23.68,,,5,6
AEKA105918,4,0,1989,C. BYREGOWDA,,Karnataka,VEMGAL,JNP(JP),JNP,42687,M,1,6,TRUE,TRUE,48.86,19340,22.14,,,5,6
AEKA105918,5,0,1994,C. BYRE GOWDA,,Karnataka,VEMGAL,JD,JNP(JP),66049,M,1,6,TRUE,TRUE,63.51,33048,31.78,,,5,6
AEKA105918,6,0,1999,C BYREGOWDA,,Karnataka,VEMGAL,JD(U),JD,56449,M,1,6,TRUE,TRUE,51.05,7557,6.83,,,5,6
AEKA106067,1,0,1978,MADEGTOWDA K.,,Karnataka,BANNUR,INC(I),,26422,M,1,3,FALSE,FALSE,42.2,4115,6.57,,,1,3
AEKA106067,2,0,1983,MADEGOWDA K.,,Karnataka,BANNUR,INC,INC(I),24957,M,2,3,TRUE,TRUE,38.8,19226,29.89,,,1,3
AEKA106067,6,0,1999,K.MADEGOWDA,,Karnataka,BANNUR,JD(U),INC,12993,M,3,3,TRUE,FALSE,13.92,1958,2.1,,,1,3
AEKA106082,1,0,1978,AZEZ SAIT,,Karnataka,NARASIMHARAJA,INC(I),,28718,M,1,5,FALSE,FALSE,58.81,12648,25.9,,,4,5
AEKA106082,2,0,1983,AZEEZ SAID,,Karnataka,NARASIMHARAJA,JNP,INC(I),26576,M,1,5,TRUE,TRUE,51.26,9064,17.48,,,4,5
AEKA106082,4,0,1989,AZEEZ SAIT,,Karnataka,NARASIMHARAJA,INC,JNP,39858,M,1,5,TRUE,FALSE,47.95,15160,18.24,,,4,5
AEKA106082,5,0,1994,AZEEZ SAIT,,Karnataka,NARASIMHARAJA,IND,INC,30141,M,2,5,FALSE,TRUE,30.57,3279,3.33,,,4,5
AEKA106082,6,0,1999,AZEEZ SAIT,,Karnataka,NARASIMHARAJA,INC,IND,56485,M,1,5,FALSE,FALSE,50.51,13969,12.49,,,4,5
