pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEAS186815,10,1,2000,Nazrul Islam Choudhury,,Assam,KARIMGANJNORTH,IND,,8381,M,4,4,FALSE,FALSE,9.73,7775,9.02,,,,4
AEAS186815,11,0,2001,NAZRUL ISLAM CHOUDHURY,,Assam,KARIMGANJ NORTH,IND,IND,9074,M,4,4,FALSE,FALSE,9.27,7325,7.48,,,,4
AEAS186815,12,0,2006,NAZRUL ISLAM CHOUDHURY,GEN,Assam,KARIMGANJ NORTH,AGP,IND,9647,M,4,4,FALSE,FALSE,9.73,7392,7.46,44,,,4
AEAS186815,13,0,2011,NAZRUL ISLAM CHOUDHURY,GEN,Assam,KARIMGANJ NORTH,AGP,AGP,7784,M,4,4,FALSE,FALSE,7.18,5396,4.98,49,,,4
AEAS186930,12,0,2006,ANAMUL HAQUE,GEN,Assam,SONAI,IND,,418,M,10,2,FALSE,FALSE,0.45,0,0,32,,1,2
AEAS186930,13,0,2011,ANAMUL HAQUE,GEN,Assam,SONAI,INC,IND,63611,M,1,2,FALSE,FALSE,61.75,42028,40.8,62,,1,2
AEAS186942,10,0,1996,GIRINDRA MALLIK,,Assam,DHOLAI,INC,,27032,M,1,3,FALSE,FALSE,35.49,3085,4.05,,,2,3
AEAS186942,11,0,2001,GIRINDRA MALLIK,,Assam,DHOLAI,INC,INC,16241,M,3,3,FALSE,TRUE,21.46,9291,12.28,,,2,3
AEAS186942,13,0,2011,GIRINDRA MALLIK,SC,Assam,DHOLAI,INC,INC,52734,M,1,3,FALSE,FALSE,51.26,14370,13.97,72,,2,3
AEAS186969,12,0,2006,ATAUR RAHMAN MAZARBHUIYA,GEN,Assam,KATIGORA,AUDF,,35406,M,1,2,FALSE,FALSE,37.09,14464,15.15,53,,2,2
AEAS186969,13,0,2011,ATAUR RAHMAN MAZARBHUIYA,GEN,Assam,KATIGORA,AIUDF,AUDF,33226,M,1,2,TRUE,TRUE,32.41,6142,5.99,59,,2,2
AEAS187003,12,0,2006,DR.MANSING RONGPI,ST,Assam,BAITHALANGSO,INC,,39736,M,1,2,FALSE,FALSE,33.24,8848,7.4,48,,2,2
AEAS187003,13,0,2011,MANSING RONGPI,ST,Assam,BAITHALANGSO,INC,INC,64059,M,1,2,FALSE,TRUE,49.49,9338,7.21,53,,2,2
AEAS187008,12,0,2006,ZABED ISLAM,GEN,Assam,MANKACHAR,INC,,36651,M,2,2,FALSE,FALSE,29.29,5856,4.68,37,,1,2
AEAS187008,13,0,2011,ZABED ISLAM,GEN,Assam,MANKACHAR,IND,INC,64639,M,1,2,FALSE,FALSE,45.86,10787,7.65,42,,1,2
