pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEMZ1116,1,0,1972,S. HIATO,ST,Mizoram,TUIPANG,IND,,1015,M,3,6,FALSE,FALSE,28.84,0,0,,4,6
AEMZ1116,5,0,1987,S. HIATO,ST,Mizoram,SAIHA,INC,IND,3579,M,1,6,FALSE,FALSE,55.88,753,11.76,,4,6
AEMZ1116,6,0,1989,S. HIATO,ST,Mizoram,SAIHA,INC,INC,4363,M,1,6,FALSE,TRUE,52.85,600,7.27,,4,6
AEMZ1116,7,0,1993,S. HIATO,ST,Mizoram,SAIHA,INC,INC,4356,M,2,6,FALSE,TRUE,45.43,0,0,,4,6
AEMZ1116,9,0,2003,S. HIATO,ST,Mizoram,SAIHA,INC,INC,4771,M,1,6,FALSE,FALSE,38.75,341,2.77,,4,6
AEMZ1116,10,0,2008,S. HIATO,ST,Mizoram,SAIHA,INC,INC,4772,M,1,6,FALSE,TRUE,36.94,103,0.8,65,4,6
AEMZ1126,5,0,1987,NIRUPAM CHAKMA,ST,Mizoram,CHAWNGTE,INC,,0,M,1,7,FALSE,FALSE,,0,,,5,6
AEMZ1126,6,0,1989,NIRUPAM,,Mizoram,CHAWNGTE,INC,INC,5380,M,1,7,FALSE,TRUE,70.55,3220,42.22,,5,6
AEMZ1126,7,0,1993,NIRUPAM,,Mizoram,CHAWNGTE,INC,INC,6964,M,1,7,FALSE,TRUE,67.61,3759,36.5,,5,6
AEMZ1126,8,0,1998,N.P. CHAKMA,,Mizoram,CHAWNGTE,INC,INC,5516,M,1,7,FALSE,TRUE,51.74,529,4.96,,5,6
AEMZ1126,9,0,2003,NIRUPAM CHAKMA,ST,Mizoram,CHAWNGTE,INC,INC,3975,M,2,7,FALSE,TRUE,30.68,318,2.45,,5,6
AEMZ1126,9,1,2006,NIRUPAM CHAKMA,ST,Mizoram,Chawngte(ST),INC,INC,5354,M,2,7,FALSE,FALSE,36.63,4285,29.32,,5,6
AEMZ1126,10,0,2008,NIRUPAM CHAKMA,ST,Mizoram,TUICHAWNG,INC,INC,10421,M,1,7,FALSE,FALSE,56.44,3112,16.86,47,5,6
AEMZ1150,5,0,1987,R. LALTHANGLIANA,ST,Mizoram,HNAHTHIAL,IND,,1705,M,2,5,FALSE,FALSE,32.74,165,3.17,,4,5
AEMZ1150,7,0,1993,R. LALTHANGLIANA,ST,Mizoram,LUNGLEI NORTH,MNF,IND,4004,M,1,5,FALSE,FALSE,52.57,392,5.15,,4,5
AEMZ1150,8,0,1998,DR. R. LALTHANGLIANA,ST,Mizoram,LUNGLEI NORTH,MNF,MNF,3419,M,1,5,FALSE,TRUE,40.23,736,8.66,,4,5
AEMZ1150,9,0,2003,DR R. LALTHANGLIANA,ST,Mizoram,LUNGLEI NORTH,MNF,MNF,4641,M,1,5,FALSE,TRUE,42.99,690,6.39,,4,5
AEMZ1150,10,0,2008,DR. R. LALTHANGLIANA,ST,Mizoram,LUNGLEI WEST,MNF,MNF,4156,M,1,5,FALSE,TRUE,40.84,723,7.1,51,4,5
AEMZ1246,5,0,1987,H. VANLALAUVA,ST,Mizoram,AIZAWL EAST-II,IND,,1662,M,2,4,FALSE,FALSE,32.24,227,4.4,,2,4
AEMZ1246,8,0,1998,H. VANLALAUVA,ST,Mizoram,AIZAWL EAST-II,MNF,IND,3756,M,1,4,FALSE,FALSE,46.64,1135,14.09,,2,4
AEMZ1246,9,0,2003,H. VANLALAUVA,ST,Mizoram,AIZAWL EAST-II,MNF,MNF,3454,M,1,4,FALSE,TRUE,35.14,237,2.41,,2,4
AEMZ1246,10,0,2008,H.VANLALAUVA,ST,Mizoram,AIZAWL EAST II,MNF,MNF,3445,M,2,4,FALSE,TRUE,30.02,295,2.57,68,2,4
AEMZ1255,5,0,1987,R. TLANGHMINGTHANGA,ST,Mizoram,AIZAWL SOUTH - I,IND,,3119,M,1,6,FALSE,FALSE,47.25,1328,20.12,,5,6
AEMZ1255,6,0,1989,R. TLAGGHMINGTHANGA,ST,Mizoram,AIZAWL SOUTH - I,MNF,IND,2495,M,1,6,FALSE,TRUE,36.66,53,0.78,,5,6
AEMZ1255,7,0,1993,R. TLANGHMINGTHANGA,ST,Mizoram,AIZAWL SOUTH - I,MNF,MNF,5228,M,1,6,FALSE,TRUE,52.81,557,5.63,,5,6
AEMZ1255,8,0,1998,R. TLANGHMINGTHANGA,ST,Mizoram,AIZAWL SOUTH - I,MNF,MNF,3790,M,1,6,FALSE,TRUE,35.26,759,7.06,,5,6
AEMZ1255,9,0,2003,R. TLANGHMINGTHANGA,ST,Mizoram,AIZAWL SOUTH - I,MNF,MNF,5312,M,1,6,FALSE,TRUE,37.24,538,3.77,,5,6
AEMZ1255,10,0,2008,R.TLANGHMINGTHANGA,ST,Mizoram,AIZAWL WEST I,MNF,MNF,4963,M,2,6,FALSE,TRUE,33.91,1119,7.65,65,5,6
AEMZ1314,4,0,1984,R. LALAWIA,ST,Mizoram,KHAWHAI,IND,,1062,M,1,7,FALSE,FALSE,25.2,33,0.78,,3,7
AEMZ1314,5,0,1987,R. LALAWIA,ST,Mizoram,KHAWHAI,IND,IND,1984,M,1,7,FALSE,TRUE,42.83,187,4.04,,3,7
AEMZ1314,6,0,1989,R. LALAWIA,ST,Mizoram,KHAWHAI,IND,IND,1620,M,2,7,FALSE,TRUE,33.74,149,3.1,,3,7
AEMZ1314,7,0,1993,R. LALAWIA,ST,Mizoram,SERCHHIP,MNF,IND,3981,M,2,7,FALSE,FALSE,43.05,0,0,,3,7
AEMZ1314,8,0,1998,R. LALAWIA,ST,Mizoram,NORTH VANLAIPHAI,MNF,MNF,1858,M,1,7,FALSE,FALSE,29.64,54,0.86,,3,7
AEMZ1314,9,0,2003,R. LALAWIA,ST,Mizoram,KHAWHAI,MNF,MNF,1434,M,2,7,FALSE,TRUE,23.66,163,2.69,,3,7
AEMZ1314,10,0,2008,R.LALAWIA,ST,Mizoram,TUICHANG,MNF,MNF,3288,M,3,7,FALSE,FALSE,28.97,3202,28.21,56,3,7
AEMZ145,10,1,2009,John. Siamkunga,ST,Mizoram,SOUTH TUIPUI,INC,,6179,M,1,1,FALSE,FALSE,68.28,3308,36.55,,1,1
AEMZ195,8,0,1998,LALRINMAWIA RALTE,ST,Mizoram,KAWRTHAH,MNF(N),,494,M,3,3,FALSE,FALSE,12.75,365,9.42,,1,3
AEMZ195,9,1,2005,Lalrinmawia Ralte,ST,Mizoram,Kawrthah,INC,MNF(N),3240,M,2,3,TRUE,FALSE,41.97,0,0,,1,3
AEMZ195,10,0,2008,LALRINMAWIA RALTE,ST,Mizoram,HACHHEK,INC,INC,6990,M,1,3,FALSE,FALSE,51.96,2617,19.45,45,1,3
AEMZ197,10,0,2008,JOHN LALNGILNEIA,ST,Mizoram,HACHHEK,MPC,,1840,M,3,1,FALSE,FALSE,13.68,1701,12.64,60,,1
AEMZ200,9,1,2005,Lalrobiaka,ST,Mizoram,Phuldungsei,INC,,4104,M,2,2,FALSE,FALSE,37.28,3572,32.45,,1,2
AEMZ200,10,0,2008,LALROBIAKA,ST,Mizoram,DAMPA,INC,INC,5004,M,1,2,FALSE,FALSE,41.12,680,5.59,43,1,2
AEMZ202,10,0,2008,LALHMINGTHANGA SAILO,ST,Mizoram,DAMPA,ZNP,,2387,M,3,1,FALSE,FALSE,19.62,2117,17.4,34,,1
AEMZ209,10,0,2008,LALTANPUIA,ST,Mizoram,MAMIT,ZNP,,2106,M,4,1,FALSE,FALSE,15.23,213,1.54,32,,1
AEMZ217,10,0,2008,HMINGDAILOVA KHIANGTE,ST,Mizoram,TUIRIAL,INC,,4717,M,1,1,FALSE,FALSE,39.58,1022,8.58,64,1,1
AEMZ219,10,0,2008,LALLIANKIMA,ST,Mizoram,TUIRIAL,MNF,,3204,M,3,1,FALSE,FALSE,26.89,3016,25.31,49,,1
AEMZ225,10,0,2008,LALRAWNA SAILO,ST,Mizoram,KOLASIB,MPC,,2805,M,3,1,FALSE,FALSE,20.83,2334,17.33,62,,1
AEMZ229,10,0,2008,K. LALRINTHANGA,ST,Mizoram,SERLUI,INC,,4536,M,1,1,FALSE,FALSE,37.35,924,7.61,54,1,1
AEMZ230,10,0,2008,D. THANGLIANA,ST,Mizoram,SERLUI,MNF,,3612,M,2,1,FALSE,FALSE,29.74,1231,10.14,53,,1
AEMZ235,10,0,2008,R.L.PIANMAWIA,ST,Mizoram,TUIVAWL,INC,,4276,M,1,1,FALSE,FALSE,36.69,473,4.06,52,1,1
AEMZ236,10,0,2008,GOGO LALREMTLUANGA,ST,Mizoram,TUIVAWL,MNF,,3803,M,2,1,FALSE,FALSE,32.64,581,4.99,31,,1
AEMZ241,10,0,2008,CHAWNGTINTHANGA,ST,Mizoram,CHALFILH,INC,,4924,M,1,1,FALSE,FALSE,37.31,543,4.11,64,1,1
AEMZ242,10,0,2008,LALVENHIMA HMAR,ST,Mizoram,CHALFILH,MPC,,4381,M,2,1,FALSE,FALSE,33.19,1007,7.63,42,,1
AEMZ243,10,0,2008,J.C.CHHUANLIANA,ST,Mizoram,CHALFILH,MNF,,3374,M,3,1,FALSE,FALSE,25.56,3000,22.73,54,,1
AEMZ254,10,0,2008,VANLALHRUAIA,ST,Mizoram,AIZAWL NORTH - I,ZNP,,3158,M,3,1,FALSE,FALSE,23.54,2000,14.91,71,,1
AEMZ265,10,0,2008,ROSIAMNGHETA,ST,Mizoram,AIZAWL NORTH-III,MPC,,3472,M,3,1,FALSE,FALSE,30.59,3352,29.53,44,,1
AEMZ268,10,0,2008,R.LALRINAWMA,ST,Mizoram,AIZAWL EAST - I,INC,,5084,M,1,1,FALSE,FALSE,37.61,1089,8.06,46,1,1
AEMZ289,5,0,1987,K. VANLALAUVA,ST,Mizoram,KHAWBUNG,IND,,2464,M,1,5,FALSE,FALSE,36.84,268,4.01,,3,5
AEMZ289,6,0,1989,K. VANLALAUVA,ST,Mizoram,KHAWBUNG,MNF,IND,2389,M,1,5,FALSE,TRUE,35.12,177,2.6,,3,5
AEMZ289,7,0,1993,K. VANLALAUVA,ST,Mizoram,KHAWBUNG,MNF,MNF,3302,M,2,5,FALSE,TRUE,46.8,0,0,,3,5
AEMZ289,9,0,2003,K. VANLALAUVA,ST,Mizoram,KHAWBUNG,MNF,MNF,2821,M,1,5,FALSE,FALSE,29.39,103,1.07,,3,5
AEMZ289,10,0,2008,K.VANLALAUVA,ST,Mizoram,AIZAWL WEST III,MNF,MNF,3380,M,3,5,FALSE,TRUE,26.36,3292,25.68,62,3,5
AEMZ298,10,0,2008,DENGHMINGTHANGA,ST,Mizoram,AIZAWL SOUTH II,ZNP,,4670,M,2,1,FALSE,FALSE,32.9,473,3.33,40,,1
AEMZ303,5,0,1987,TAWNLUIA,ST,Mizoram,KHAWZAWL,IND,,3009,M,1,6,FALSE,FALSE,57.39,1741,33.21,,4,6
AEMZ303,6,0,1989,TAWNLUIA,ST,Mizoram,KHAWZAWL,MNF,IND,2662,M,1,6,FALSE,TRUE,44.6,1306,21.88,,4,6
AEMZ303,7,0,1993,TAWNLUIA,ST,Mizoram,KHAWZAWL,MNF,MNF,3460,M,2,6,FALSE,TRUE,49.67,0,0,,4,6
AEMZ303,8,0,1998,TAWNLUIA,ST,Mizoram,LOKICHERRA,MNF,MNF,2077,M,1,6,FALSE,FALSE,44.09,878,18.64,,4,6
AEMZ303,9,0,2003,TAWNLUIA,ST,Mizoram,LOKICHERRA,MNF,MNF,2472,M,1,6,FALSE,TRUE,41.12,283,4.71,,4,6
AEMZ303,10,0,2008,TAWNLUIA,ST,Mizoram,AIZAWL SOUTH-III,MNF,MNF,4934,M,2,6,FALSE,TRUE,35.24,1213,8.66,65,4,6
AEMZ307,10,0,2008,L.THANGMAWIA,ST,Mizoram,LENGTENG,MNF,,3990,M,2,1,FALSE,FALSE,32.51,538,4.38,34,,1
AEMZ314,10,0,2008,T.T.ZOTHANSANGA,ST,Mizoram,CHAMPHAI NORTH,INC,,5699,M,1,1,FALSE,FALSE,44.75,1256,9.86,41,1,1
AEMZ322,10,0,2008,LALHMINGTHANGI HMAR,ST,Mizoram,CHAMPHAI SOUTH,ZNP,,2085,F,3,1,FALSE,FALSE,17.54,1961,16.5,29,,1
AEMZ326,10,0,2008,H.THANGCHUANGA,ST,Mizoram,EAST TUIPUI,INC,,3320,M,2,1,FALSE,FALSE,31.19,44,0.41,52,,1
AEMZ327,10,0,2008,DR.R.ROTLUANGA,ST,Mizoram,EAST TUIPUI,ZNP,,3276,M,3,1,FALSE,FALSE,30.78,3073,28.87,56,,1
AEMZ332,10,0,2008,R. LALHNUNA,ST,Mizoram,SERCHHIP,MNF,,3338,M,3,1,FALSE,FALSE,27.92,3256,27.23,49,,1
