pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEMN197812,4,0,1980,YUMKHAM IRABOT,,Manipur,WANGKHEI,JNP,,4052,M,1,1,FALSE,FALSE,32.12,1138,9.02,,1,1
AEMN197863,4,0,1980,SHANASHAM BIRA SINGH,,Manipur,KUMBI,INC(U),,2643,M,2,1,FALSE,FALSE,23.18,97,0.85,,,1
AEMN198059,2,0,1972,PHEIROIJAM PARIJAT,,Manipur,LAMLAI,CPI,,2331,M,1,3,FALSE,FALSE,26.57,419,4.78,,3,3
AEMN198059,3,0,1974,PHEIROIJAM PARIJAT,,Manipur,LAMLAI,CPI,CPI,2797,M,1,3,FALSE,TRUE,29.98,778,8.34,,3,3
AEMN198059,4,0,1980,PHEIROIJAM PARIJAT,,Manipur,LAMLAI,CPI,CPI,4197,M,1,3,FALSE,TRUE,41.13,1083,10.61,,3,3
AEMN198166,4,0,1980,MD. ALLAUDIN,,Manipur,LILONG,MPP,,111,M,3,1,FALSE,FALSE,0.89,0,0,,,1
AEMN198194,3,0,1974,MAIBAM KUNJO,,Manipur,HIYANGLAM,MRP,,1908,M,1,2,FALSE,FALSE,20.04,24,0.25,,1,2
AEMN198194,4,0,1980,MAIBAM KUNJO,,Manipur,HIYANGLAM,INC(I),MRP,2711,M,4,2,TRUE,TRUE,22.01,2342,19.01,,1,2
AEMN198467,4,0,1980,MD. HELALUDDIN KHAN,,Manipur,LILONG,INC(I),,7629,M,1,1,FALSE,FALSE,61.43,2949,23.74,,1,1
AEMN198502,3,0,1974,ELANGBANI BIRAMANI,,Manipur,HIYANGLAM,INC,,1356,M,4,2,FALSE,FALSE,14.24,35,0.37,,,2
AEMN198502,4,0,1980,ELANGBAM BIRAMANI,,Manipur,HIYANGLAM,INC(U),INC,3027,M,2,2,TRUE,FALSE,24.57,302,2.45,,,2
AEMN198551,4,0,1980,S. P. HENRY,,Manipur,KARONG,INC(I),,2428,M,4,1,FALSE,FALSE,14.55,0,0,,,1
AEMN198801,4,0,1980,SALAM IBOHAL,,Manipur,THANGA,INC(I),,1907,M,3,1,FALSE,FALSE,18.93,509,5.05,,,1
AEMN198803,1,0,1967,H . KANGJAMBA,,Manipur,THANGA,SSP,,4571,M,2,4,FALSE,FALSE,36.64,3475,27.86,,2,4
AEMN198803,2,0,1972,HAOBIJAM KANGJAMBA,,Manipur,THANGA,SOP,SSP,2878,M,1,4,TRUE,FALSE,41.66,1022,14.79,,2,4
AEMN198803,3,0,1974,HAOBIJAM KANJAMBA SINGH,,Manipur,THANGA,SOP,SOP,2585,M,3,4,FALSE,TRUE,30.21,0,0,,2,4
AEMN198803,4,0,1980,HAOJAM KANGJAMBA SINGH,,Manipur,THANGA,IND,SOP,3711,M,1,4,FALSE,FALSE,36.84,753,7.48,,2,4
AEMN198844,2,0,1972,THOKCHOM ACHOUBA,,Manipur,KHANGABOX,CPI,,3623,M,1,3,FALSE,FALSE,48.07,1163,15.43,,3,3
AEMN198844,3,0,1974,THOKCHOM ACHOUBA,,Manipur,KHANGABOK,CPI,CPI,3491,M,1,3,FALSE,TRUE,33.43,671,6.43,,3,3
AEMN198844,4,0,1980,THOKEHOM ACHOUBA,,Manipur,KHANGABO,CPI,CPI,3139,M,1,3,FALSE,TRUE,24.93,327,2.6,,3,3
AEMN198866,4,0,1980,ACHOU SINGH SOROKHAIBAM,,Manipur,SUGNOO,INC(I),,2413,M,3,1,FALSE,FALSE,19.55,12,0.1,,,1
AEMN199006,4,0,1980,KONSAM TOMBA,,Manipur,KHUNDRAKPAM,MPP,,1637,M,4,1,FALSE,FALSE,15.44,542,5.11,,,1
AEMN199200,3,0,1974,THOUDAM KRISHNA SINGH,,Manipur,THOUBAL,IND,,3157,M,2,2,FALSE,FALSE,28.04,316,2.81,,1,2
AEMN199200,4,0,1980,THODAM KRISHNA,,Manipur,THOUBAL,MPP,IND,3701,M,1,2,FALSE,FALSE,26.92,68,0.49,,1,2
AEMN199221,4,0,1980,ABDUL SALAM,,Manipur,WABGAI,IND,,2634,M,1,1,FALSE,FALSE,21.48,740,6.03,,1,1
AEMN199295,3,0,1974,PAOKHOSEI,,Manipur,SAITU,INC,,2446,M,2,2,FALSE,FALSE,20.74,149,1.26,,,2
AEMN199295,4,0,1980,PAOKHOSEI,,Manipur,SAITU,INC(U),INC,2334,M,3,2,TRUE,FALSE,16.55,212,1.5,,,2
AEMN199320,4,0,1980,PHUNGZATHANG,,Manipur,THANLON,INC(I),,5264,M,1,1,FALSE,FALSE,49.88,1920,18.19,,1,1
AEMN199344,4,0,1980,K. VUNGZALIAN,,Manipur,CHURACHANDPUR,IND,,4431,M,1,1,FALSE,FALSE,40.49,1200,10.97,,1,1
AEMN199356,3,0,1974,T. KHOLLY,,Manipur,SAIKOT,IND,,2590,F,2,2,FALSE,FALSE,22.27,469,4.03,,,2
AEMN199356,4,0,1980,T. KHOLLY,,Manipur,SAIKOT,IND,IND,2814,F,2,2,FALSE,FALSE,21.41,479,3.64,,,2
