pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AESK83053,1,0,1979,DOJEE DAZOM BHUTIA,,Sikkim,WAK,IND,,14,M,9,4,FALSE,FALSE,0.95,5,0.34,,2,4
AESK83053,3,0,1989,DORJEE DOZOM BHUTIA,,Sikkim,RALONG BL,INC,IND,291,M,2,4,FALSE,FALSE,9,250,7.73,,2,4
AESK83053,4,0,1994,DORJEE DAZOM BHUTIA,,Sikkim,RALONG,SDF,INC,2017,M,1,4,TRUE,FALSE,45.73,882,20,,2,4
AESK83053,5,0,1999,DORJI DAZOM BHUTIA,,Sikkim,RALONG,SDF,SDF,2671,M,1,4,FALSE,TRUE,54.31,1380,28.06,,2,4
AESK83143,4,0,1994,THENLAY TSERING BHUTIA,,Sikkim,KABI TINGDA,SDF,,1554,M,1,2,FALSE,FALSE,39.05,55,1.38,,2,2
AESK83143,5,0,1999,THINLEY TSHERING BHUTIA,,Sikkim,KABI TINGDA,SDF,SDF,2028,M,1,2,FALSE,TRUE,43.07,610,12.95,,2,2
AESK83177,5,0,1999,PEMA KINZANG BHUTIA,,Sikkim,RINCHENPONG,SSP,,2001,M,2,1,FALSE,FALSE,33.78,1718,29,,,1
AESK83199,2,0,1985,PAWAN KUMAR CHAMLING,,Sikkim,DAMTHANG,SSP,,2281,M,1,4,FALSE,FALSE,73.79,1762,57,,4,4
AESK83199,3,0,1989,PAWAN KUMAR CHAMLING,,Sikkim,DAMTHANG,SSP,SSP,4227,M,1,4,FALSE,TRUE,94.27,3970,88.54,,4,4
AESK83199,4,0,1994,PAWAN KUMAR CHAMLING,,Sikkim,DAMTHANG,SDF,SSP,3904,M,1,4,TRUE,TRUE,70.27,2441,43.93,,4,4
AESK83199,5,0,1999,PAWAN KUMAR CHAMLING,,Sikkim,DAMTHANG,SDF,SDF,4952,M,1,4,FALSE,TRUE,72.26,3086,45.03,,4,4
AESK83317,5,0,1999,SONAM GYATSO LEPCHA,,Sikkim,DJONGU,SSP,,2399,M,1,1,FALSE,FALSE,51.66,171,3.68,,1,1
AESK83387,2,0,1985,SONAM CHODA LEPCHA,,Sikkim,DJONGU,SSP,,1469,M,1,4,FALSE,FALSE,62.83,704,30.11,,3,4
AESK83387,3,0,1989,SONAM CHHYODA LEPCHA,,Sikkim,DJONGU BL,SSP,SSP,2322,M,1,4,FALSE,TRUE,73.02,1512,47.55,,3,4
AESK83387,4,0,1994,SONAM GHYODA LEPCHA,,Sikkim,DJONGU,INC,SSP,1550,M,1,4,TRUE,TRUE,40.32,47,1.22,,3,4
AESK83387,5,0,1999,SONAM CHYODA LEPCHA,,Sikkim,DJONGU,SDF,INC,2228,M,2,4,TRUE,TRUE,47.98,2211,47.61,,3,4
AESK83414,5,0,1999,MANGALBIR SUBBA,,Sikkim,YOKSAM,SSP,,1749,M,2,1,FALSE,FALSE,28.5,613,9.99,,,1
AESK83418,5,0,1999,SONAM DADUL KAZI,,Sikkim,TASHIDING,SSP,,2148,M,2,1,FALSE,FALSE,42.9,2029,40.52,,,1
AESK83420,5,0,1999,SHER BAHADUR SUBEDI,,Sikkim,GEYZING,SDF,,3316,M,1,1,FALSE,FALSE,54.57,812,13.36,,1,1
AESK83423,5,0,1999,NARENDRA KUMAR SUBBA,,Sikkim,DENTAM,SDF,,3112,M,1,1,FALSE,FALSE,52.41,476,8.02,,1,1
AESK83426,4,0,1994,TULSHI PD. PRADHAN,,Sikkim,BARMIOK,SDF,,2007,M,1,2,FALSE,FALSE,43.49,455,9.86,,2,2
AESK83426,5,0,1999,TULSHI PD. PRADHAN,,Sikkim,BARMIOK,SDF,SDF,2353,M,1,2,FALSE,TRUE,45.75,333,6.47,,2,2
AESK83429,5,0,1999,ONGDEN TSHERING LEPCHA,,Sikkim,RINCHENPONG,SDF,,3640,M,1,1,FALSE,FALSE,61.44,1639,27.67,,1,1
AESK83432,4,0,1994,PREM SINGH TAMANG,,Sikkim,CHAKUNG,SDF,,3372,M,1,2,FALSE,FALSE,59.48,1606,28.33,,2,2
AESK83432,5,0,1999,PREM SINGH TAMANG,,Sikkim,CHAKUNG,SDF,SDF,3572,M,1,2,FALSE,TRUE,57.94,1152,18.69,,2,2
AESK83433,1,0,1979,TIKA GURUNG,,Sikkim,CHAKUNG,SPC,,157,M,4,3,FALSE,FALSE,6.42,106,4.34,,,3
AESK83433,4,0,1994,TIKA GURUNG,,Sikkim,CHAKUNG,SSP,SPC,1766,M,2,3,TRUE,FALSE,31.15,1251,22.07,,,3
AESK83433,5,0,1999,TIKA GURUNG,,Sikkim,CHAKUNG,SSP,SSP,2420,M,2,3,FALSE,FALSE,39.25,2247,36.45,,,3
AESK83436,5,0,1999,NAR BDR. BHANDARI,,Sikkim,SOREONG,SSP,,3390,M,2,2,FALSE,FALSE,48.85,3297,47.51,,1,1
AESK83436,5,0,1999,NAR BDR. BHANDARI,,Sikkim,RHENOCK,SSP,SSP,3364,M,1,2,FALSE,FALSE,55.97,788,13.11,,1,1
AESK83439,5,0,1999,AKAR DHOJ SUBBA,,Sikkim,DARAMDIN,SSP,,2532,M,2,1,FALSE,FALSE,37.36,2481,36.61,,,1
AESK83442,2,0,1985,BHIM RAJ RAI,,Sikkim,JORTHANG-NAYABAZAR,SSP,,2648,M,1,5,FALSE,FALSE,68.89,2075,53.98,,4,4
AESK83442,3,0,1989,BHIM RAJ RAI,,Sikkim,JORTHANG-NAYABAZAR,SSP,SSP,4023,M,1,5,FALSE,TRUE,76.11,2961,56.02,,4,4
AESK83442,4,0,1994,BHOJ RAJ RAI,,Sikkim,JORTHANG-NAYABAZAR,SDF,SSP,4160,M,1,5,TRUE,TRUE,59,1641,23.27,,4,4
AESK83442,5,0,1999,BHOJ RAJ RAI,,Sikkim,JORTHANG-NAYABAZAR,SDF,SDF,4791,M,1,5,FALSE,TRUE,55.34,1193,13.78,,4,4
AESK83442,5,0,1999,BHIM RAJ RAI,,Sikkim,JORTHANG-NAYABAZAR,SSP,SDF,3598,M,2,5,TRUE,TRUE,41.56,3402,39.3,,4,4
AESK83453,5,0,1999,KAMAL KUMAR RAI,,Sikkim,DAMTHANG,SSP,,1866,M,2,1,FALSE,FALSE,27.23,1831,26.72,,,1
AESK83455,2,0,1985,GRISH CHANDRA RAI,,Sikkim,MELLI,INC,,814,M,2,4,FALSE,FALSE,23.43,625,17.99,,2,4
AESK83455,3,0,1989,GIRISH CHANDRA RAI,,Sikkim,MELLI,IND,INC,627,M,2,4,FALSE,FALSE,13.96,340,7.57,,2,4
AESK83455,4,0,1994,GIRISH CHANDRA RAI,,Sikkim,MELLI,SDF,IND,3108,M,1,4,FALSE,FALSE,52.63,955,16.17,,2,4
AESK83455,5,0,1999,GIRISH CHANDRA RAI,,Sikkim,MELLI,SDF,SDF,4059,M,1,4,FALSE,TRUE,58.81,1259,18.24,,2,4
AESK83456,5,0,1999,G. S. LAMA,,Sikkim,MELLI,SSP,,2800,M,2,1,FALSE,FALSE,40.57,2757,39.94,,,1
AESK83458,2,0,1985,CHANDRA KUMAR MIHORA,,Sikkim,RATEYPANI - WEST PENDAM,SSP,,2373,M,1,3,FALSE,FALSE,68.45,1789,51.6,,3,3
AESK83458,3,0,1989,CHANDRA KUMAR MOHORA,,Sikkim,RATEYPANI - WEST PENDAM,SSP,SSP,3401,M,1,3,FALSE,TRUE,75.21,2798,61.88,,3,3
AESK83458,5,0,1999,CHANDRA KUMAR MOHORA,,Sikkim,RATEYPANI - WEST PENDAM,SDF,SSP,4073,M,1,3,TRUE,FALSE,56.14,958,13.2,,3,3
AESK83462,5,0,1999,DIL KRI. BHANDARI,,Sikkim,TEMI-TARKU,SSP,,3071,F,2,1,FALSE,FALSE,41.01,3050,40.73,,,1
AESK83464,4,0,1994,SANG DORJEE TAMANG,,Sikkim,CENTRAL PENDAM-EAST PENDAM,SSP,,2530,M,2,2,FALSE,FALSE,33.45,1483,19.61,,1,2
AESK83464,5,0,1999,SANG DORJEE TAMANG,,Sikkim,CENTRAL PENDAM-EAST PENDAM,SSP,SSP,4575,M,1,2,FALSE,FALSE,50.8,246,2.73,,1,2
AESK83471,4,0,1994,KARNA BDR. CHAMLING,,Sikkim,REGU,SDF,,2619,M,1,2,FALSE,FALSE,49.16,184,3.45,,2,2
AESK83471,5,0,1999,KARNA BDR. CHAMLING,,Sikkim,REGU,SDF,SDF,3413,M,1,2,FALSE,TRUE,50.91,160,2.39,,2,2
AESK83472,4,0,1994,KRISHNA BDR. RAI,,Sikkim,REGU,SSP,,2435,M,2,2,FALSE,FALSE,45.7,2298,43.13,,,2
AESK83472,5,0,1999,KRISHAN BDR. RAI,,Sikkim,REGU,SSP,SSP,3253,M,2,2,FALSE,FALSE,48.52,3215,47.96,,,2
AESK83475,1,0,1979,RAM LEPCHA,,Sikkim,PATHING,SCR,,713,M,1,5,FALSE,FALSE,30.65,188,8.08,,4,5
AESK83475,2,0,1985,RAM LEPCHA,,Sikkim,PATHING,SSP,SCR,2407,M,1,5,TRUE,TRUE,72.72,1567,47.34,,4,5
AESK83475,3,0,1989,RAM LEPCHA,,Sikkim,PATHING BL,SSP,SSP,3225,M,1,5,FALSE,TRUE,68.75,1865,39.76,,4,5
AESK83475,4,0,1994,RAM LEPCHA,,Sikkim,PATHING,SSP,SSP,2625,M,1,5,FALSE,TRUE,43.4,777,12.85,,4,5
AESK83475,5,0,1999,RAM LEPCHA,,Sikkim,PATHING,SDF,SSP,2903,M,2,5,TRUE,TRUE,40.69,2426,34,,4,5
AESK83478,5,0,1999,VINOD PRADHAN,,Sikkim,LOOSING PACHEKHANI,SDF,,2821,M,2,1,FALSE,FALSE,47.87,2575,43.7,,,1
AESK83481,5,0,1999,LALL BDR. DAS,,Sikkim,KHAMDONG,SSP,,2954,M,2,1,FALSE,FALSE,39.28,2894,38.48,,,1
AESK83487,5,0,1999,NEDUP TSH. LACHENPA,,Sikkim,LACHEN MANGSHILA,SSP,,2540,M,2,1,FALSE,FALSE,40.1,2518,39.75,,,1
AESK83492,4,0,1994,MINGMA TSH. SHERPA,,Sikkim,RAKDONG TENTEK,SSP,,2835,M,1,2,FALSE,FALSE,54.54,1955,37.61,,2,2
AESK83492,5,0,1999,MINGMA TSH. SHERPA,,Sikkim,RAKDONG TENTEK,SSP,SSP,2823,M,1,2,FALSE,TRUE,51.53,1683,30.72,,2,2
AESK83493,5,0,1999,DANORBU SHERPA,,Sikkim,RAKDONG TENTEK,SDF,,1140,M,2,1,FALSE,FALSE,20.81,153,2.79,,,1
AESK83497,4,0,1994,DORJEE TSH. LEPCHA,,Sikkim,MARTAM,SSP,,2955,M,1,2,FALSE,FALSE,49.97,1308,22.12,,2,2
AESK83497,5,0,1999,DORJEE TSH. LEPCHA,,Sikkim,MARTAM,SDF,SSP,4262,M,1,2,TRUE,TRUE,62.26,1777,25.96,,2,2
AESK83498,5,0,1999,NUK TSH. BHUTIA,,Sikkim,MARTAM,SSP,,2485,M,2,1,FALSE,FALSE,36.3,2387,34.87,,,1
AESK83508,5,0,1999,PINTSO CHOPEL LEPCHA,,Sikkim,RANKA,SSP,,3182,M,2,1,FALSE,FALSE,42.05,3071,40.58,,,1
AESK83510,4,0,1994,NARENDRA KR. PRADHAN,,Sikkim,GANGTOK,SSP,,2798,M,1,2,FALSE,FALSE,39.55,728,10.29,,2,2
AESK83510,5,0,1999,NARENDRA KR. PRADHAN,,Sikkim,GANGTOK,SSP,SSP,4308,M,1,2,FALSE,TRUE,48.89,473,5.37,,2,2
AESK83511,5,0,1999,K. B. GURUNG,,Sikkim,GANGTOK,SDF,,3835,M,2,1,FALSE,FALSE,43.52,3287,37.3,,,1
AESK83517,5,0,1999,DORJEE DADUL LAMA,,Sikkim,SANGHA,SSP,,294,M,3,1,FALSE,FALSE,14.9,0,0,,,1
AESK83522,4,0,1994,THUTOP BHUTIA,,Sikkim,TASHIDING,SSP,,1644,M,1,2,FALSE,FALSE,36.04,132,2.89,,2,2
AESK83522,5,0,1999,THUTOP BHUTIA,,Sikkim,TASHIDING,SDF,SSP,2740,M,1,2,TRUE,TRUE,54.72,592,11.82,,2,2
AESK83536,1,0,1979,PADAM LAL GURUNG,,Sikkim,DENTAM,SCR,,949,M,1,5,FALSE,FALSE,43.23,570,25.97,,3,5
AESK83536,2,0,1985,PADAM LALL GURUNG,,Sikkim,DENTAM,SSP,SCR,2355,M,1,5,TRUE,TRUE,77.19,1840,60.31,,3,5
AESK83536,3,0,1989,PADAM LALL GURUNG,,Sikkim,DENTAM,SSP,SSP,3102,M,1,5,FALSE,TRUE,74.14,2536,60.61,,3,5
AESK83536,4,0,1994,PADAM LAL GURUNG,,Sikkim,DENTAM,SSP,SSP,1844,M,2,5,FALSE,TRUE,34.34,802,14.93,,3,5
AESK83536,5,0,1999,PADAM LALL GURUNG,,Sikkim,DENTAM,SSP,SSP,2636,M,2,5,FALSE,FALSE,44.39,2446,41.19,,3,5
AESK83540,4,0,1994,BIRENDRA SUBBA,,Sikkim,BARMIOK,SSP,,1552,M,2,2,FALSE,FALSE,33.63,585,12.68,,,2
AESK83540,5,0,1999,BIRENDRA SUBBA,,Sikkim,BARMIOK,SSP,SSP,2020,M,2,2,FALSE,FALSE,39.28,1250,24.3,,,2
AESK83573,4,0,1994,KEDAR NATH RAI,,Sikkim,WAK,SDF,,2301,M,1,2,FALSE,FALSE,53.02,832,19.17,,2,2
AESK83573,5,0,1999,KEDAR NATH RAI,,Sikkim,WAK,SDF,SDF,3284,M,1,2,FALSE,TRUE,65.79,1601,32.07,,2,2
AESK83576,4,0,1994,MANOJ RAI,,Sikkim,WAK,IND,,66,M,4,2,FALSE,FALSE,1.52,57,1.31,,,2
AESK83576,5,0,1999,MANOJ RAI,,Sikkim,WAK,SSP,IND,1683,M,2,2,FALSE,FALSE,33.71,1658,33.21,,,2
AESK83589,4,0,1994,MADAN KUMAR CINTURY,,Sikkim,RATEYPANI - WEST PENDAM,SSP,,2186,M,2,2,FALSE,FALSE,35.68,1829,29.85,,,2
AESK83589,5,0,1999,MADAN KR. CINTURY,,Sikkim,RATEYPANI - WEST PENDAM,SSP,SSP,3115,M,2,2,FALSE,FALSE,42.94,3048,42.01,,,2
AESK83600,4,0,1994,DILLI PD. KHAREL,,Sikkim,CENTRAL PENDAM-EAST PENDAM,SDF,,2712,M,1,2,FALSE,FALSE,35.85,182,2.41,,1,2
AESK83600,5,0,1999,DILLI PRASAD KHAREL,,Sikkim,CENTRAL PENDAM-EAST PENDAM,SDF,SDF,4329,M,2,2,FALSE,TRUE,48.07,4227,46.94,,1,2
AESK83603,4,0,1994,PUSPAK RAM SUBBA,,Sikkim,CENTRAL PENDAM-EAST PENDAM,INC,,838,M,4,2,FALSE,FALSE,11.08,604,7.99,,,2
AESK83603,5,0,1999,PUSPAK RAM SUBBA,,Sikkim,GEYZING,SSP,INC,2504,M,2,2,TRUE,FALSE,41.2,2247,36.98,,,2
