pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEKL105660,3,0,1965,K. KARUNAKARAN,,Kerala,MALA,CON,,18044,M,1,2,FALSE,FALSE,39.77,4762,10.5,,2,2
AEKL105660,4,0,1967,K.KARUNAKARAN,,Kerala,MALA,INC,CON,23563,M,1,2,TRUE,TRUE,50.39,364,0.78,,2,2
AEKL105837,3,0,1965,T. K. RAMAKRISHNAN,,Kerala,THRIPPUNITHURA,CPM,,24387,M,1,2,FALSE,FALSE,47.27,2371,4.6,,2,2
AEKL105837,4,0,1967,T . K . RAMAKRISHNAN,,Kerala,THRIPPUNITHURA,CPM,CPM,27435,M,1,2,FALSE,TRUE,48.87,1459,2.6,,2,2
AEKL105888,3,0,1965,K. K. BALAKRISHNAN,,Kerala,CHELAKARA,CON,,17283,M,1,2,FALSE,FALSE,43.97,106,0.27,,1,2
AEKL105888,4,0,1967,K.K.BALAKRISHNAN,,Kerala,CHELAKARA,INC,CON,19123,M,2,2,TRUE,TRUE,45.65,17526,41.83,,1,2
AEKL106408,4,0,1967,E.AHAMED,,Kerala,CANNANORE,MUL,,35261,M,1,1,FALSE,FALSE,56.64,8264,13.27,,1,1
AEKL107293,4,0,1967,K.P.MADHAVAN,,Kerala,KILIMANOOR,INC,,19422,M,2,1,FALSE,FALSE,42.82,0,0,,,1
AEKL107424,4,0,1967,M.N.NAMBIAR,,Kerala,HOSDRUG,INC,,16056,M,2,2,FALSE,FALSE,34.79,11672,25.29,,,1
AEKL107424,4,0,1967,N.M.NAMBIAR,,Kerala,PERINGALAM,INC,INC,13034,M,2,2,FALSE,FALSE,25.19,0,0,,,1
AEKL107531,4,0,1967,K.GOPALAN,,Kerala,QUILANDY,INC,,23375,M,2,1,FALSE,FALSE,40.33,21828,37.66,,,1
AEKL107557,4,0,1967,M.KAMALAM,,Kerala,CALICUT I,INC,,27710,F,2,1,FALSE,FALSE,44.28,25960,41.49,,,1
AEKL108117,3,0,1965,VAMADEVAN,,Kerala,TRIVANDRUM I I,IND,,9663,M,3,2,FALSE,FALSE,20.66,5902,12.62,,1,2
AEKL108117,4,0,1967,K.C.VAMADEVAN,,Kerala,TRIVANDRUM II,IND,IND,27806,M,1,2,FALSE,FALSE,53.69,6062,11.7,,1,2
AEKL108410,4,0,1967,N.I.DEVASSYKUTTY,,Kerala,MANALUR,INC,,26523,M,1,1,FALSE,FALSE,49.15,149,0.28,,1,1
AEKL108717,4,0,1967,M.VENUGOPAL,,Kerala,BADAGARA,INC,,12977,M,2,1,FALSE,FALSE,25.71,0,0,,,1
AEKL108818,4,0,1967,N.K.KUMARAN,,Kerala,CANNANORE,INC,,26997,M,2,1,FALSE,FALSE,43.36,0,0,,,1
AEKL108831,3,0,1965,P. RAMUNNI KURUP,,Kerala,PERINGALAM,SSP,,34580,M,1,2,FALSE,FALSE,63.59,14783,27.19,,2,2
AEKL108831,4,0,1967,P.R.KURUP,,Kerala,PERINGALAM,SSP,SSP,38701,M,1,2,FALSE,TRUE,74.81,25667,49.61,,2,2
AEKL109381,4,0,1967,U.P.KUNIKULLAYA,,Kerala,KASARGOD,IND,,20635,M,1,1,FALSE,FALSE,44.95,95,0.21,,1,1
AEKL109389,4,0,1967,V.V.KUNHAMBU,,Kerala,NILESWAR,CPM,,34496,M,1,1,FALSE,FALSE,70.64,21587,44.21,,1,1
AEKL109435,4,0,1967,E.V.KUMARAN,,Kerala,NADAPURAM,CPM,,31395,M,1,1,FALSE,FALSE,64.17,16459,33.64,,1,1
AEKL109439,3,0,1965,M.K KELU,,Kerala,MEPPAYUR,CPM,,23998,M,1,2,FALSE,FALSE,45.04,8443,15.85,,2,2
AEKL109439,4,0,1967,M.K.KELU,,Kerala,MEPPAYUR,CPM,CPM,33365,M,1,2,FALSE,TRUE,68.09,17726,36.17,,2,2
AEKL109501,3,0,1965,E.T. KUNHAN,,Kerala,TRITHALA,CPM,,21815,M,1,2,FALSE,FALSE,56.99,6009,15.7,,2,2
AEKL109501,4,0,1967,E.T.KUNHAN,,Kerala,TRITHALA,CPM,CPM,24119,M,1,2,FALSE,TRUE,59.28,9634,23.68,,2,2
AEKL109508,3,0,1965,P.P. KRISHNAN,,Kerala,OTAPALAM,CPM,,20802,M,1,2,FALSE,FALSE,52.31,8242,20.72,,2,2
AEKL109508,4,0,1967,P.P.KRISHNAN,,Kerala,OTTAPALAM,CPM,CPM,21086,M,1,2,FALSE,TRUE,61.64,7963,23.28,,2,2
AEKL109517,3,0,1965,R. KRISHNAN,,Kerala,ALATHUR,CPM,,26328,M,1,3,FALSE,FALSE,62.5,13856,32.89,,2,2
AEKL109517,4,0,1967,R.KRISHNAN,,Kerala,PALGHAT,CPM,CPM,24627,M,1,3,FALSE,TRUE,54.13,9631,21.17,,2,2
AEKL109517,4,0,1967,R.KRISHNAN,,Kerala,ALATHUR,CPM,CPM,25467,M,1,3,FALSE,TRUE,65.14,11837,30.28,,2,2
AEKL109534,4,0,1967,P.KUNHAN,,Kerala,CHELAKARA,CPM,,21175,M,1,1,FALSE,FALSE,50.54,2052,4.9,,1,1
AEKL109541,4,0,1967,A.S.N.NAMBISSAN,,Kerala,KUNNAMKULAM,CPM,,27014,M,1,1,FALSE,FALSE,50.57,2084,3.9,,1,1
AEKL109565,4,0,1967,C.K.RAJAN,,Kerala,IRINJALAKUDA,CPI,,27151,M,1,1,FALSE,FALSE,53.59,3636,7.18,,1,1
AEKL109593,4,0,1967,A.NARAYANAN,,Kerala,MALAMPUZHA,INC,,11585,M,2,1,FALSE,FALSE,29.68,0,0,,,1
AEKL109611,3,0,1965,B. WELLINGDON,,Kerala,KALPETTA,IND,,17549,M,1,3,FALSE,FALSE,43.93,6362,15.93,,2,2
AEKL109611,3,0,1965,B. WELLINGTON,,Kerala,MANALUR,IND,IND,15310,M,2,3,FALSE,FALSE,28.41,2607,4.84,,2,2
AEKL109611,4,0,1967,B.WELLINGDON,,Kerala,KALPETTA,IND,IND,23510,M,1,3,FALSE,TRUE,62.89,11550,30.9,,2,2
AEKL109624,4,0,1967,A.A.KOCHUNNY,,Kerala,GURUVAYUR,INC,,20523,M,2,1,FALSE,FALSE,45.83,17249,38.52,,,1
AEKL109852,3,0,1965,P. K. CHATHAN,,Kerala,IRINJALAKUDA,CPI,,11104,M,3,2,FALSE,FALSE,21.9,4803,9.47,,,2
AEKL109852,4,0,1967,P.K. CHATHAN,,Kerala,CHALAKUDI,CPI,CPI,23107,M,2,2,FALSE,FALSE,44.13,20425,39.01,,,2
AEKL109898,3,0,1965,SATHYANESAN,,Kerala,NEYYATHIKARA,CPM,,15177,M,2,2,FALSE,FALSE,32.18,5538,11.74,,,2
AEKL109898,4,0,1967,M.SATHIANESAN,,Kerala,NEYYATINKARA,CPM,CPM,22839,M,2,2,FALSE,FALSE,48.72,0,0,,,2
AEKL109901,4,0,1967,K.M.BHANDARY,,Kerala,MANJESHWAR,IND,,23471,M,1,1,FALSE,FALSE,54.41,4781,11.08,,1,1
AEKL109903,4,0,1967,A.KORAGAN,,Kerala,MANJESHWAR,INC,,980,M,3,1,FALSE,FALSE,2.27,0,0,,,1
