pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEMZ1775,5,0,1987,LALHLIRA,,Mizoram,CHAMPHAI,INC,INC,1616,M,4,3,FALSE,TRUE,18.49,0,0,,,2,3
AEMZ289,5,0,1987,K. VANLALAUVA,ST,Mizoram,KHAWBUNG,IND,,2464,M,1,1,FALSE,FALSE,36.84,268,4.01,,,1,1
AEMZ303,5,0,1987,TAWNLUIA,ST,Mizoram,KHAWZAWL,IND,,3009,M,1,1,FALSE,FALSE,57.39,1741,33.21,,,1,1
AEMZ387,3,0,1979,H. RAMMAWI,ST,Mizoram,SANGAU,PPC,,2161,M,1,3,FALSE,FALSE,50.42,203,4.74,,,2,3
AEMZ387,4,0,1984,H. RAMMAWI,ST,Mizoram,SANGAU,PC,PPC,1799,M,2,3,TRUE,TRUE,37.03,1285,26.45,,,2,3
AEMZ387,5,0,1987,H. RAMMAWI,ST,Mizoram,SANGAU,PPC,PC,2200,M,1,3,TRUE,FALSE,44.83,76,1.55,,,2,3
AEMZ5195369,5,0,1987,P. C. ZORAMSANGLIANA,,Mizoram,TLUNGVEL,INC,,1803,M,1,1,FALSE,FALSE,37.24,283,5.85,,,1,1
AEMZ5195378,3,0,1979,KENNETH CHAWNGLIANA,ST,Mizoram,KAWNPUI,PPC,,2336,M,1,2,FALSE,FALSE,33.71,152,2.19,,,1,2
AEMZ5195378,5,0,1987,KENNETH CHAWNGLIANA,ST,Mizoram,SAITUAL,PPC,PPC,1306,M,2,2,FALSE,FALSE,28.66,40,0.88,,,1,2
AEMZ5195416,4,0,1984,LALLAWMSANGA ZADENG,,Mizoram,TLUNGVEL,PC,,2258,M,1,2,FALSE,FALSE,46.34,26,0.53,,,1,2
AEMZ5195416,5,0,1987,LALLAWMSANGA ZADENG,,Mizoram,NORTH VANLAIPHAI,PPC,PC,1096,M,3,2,TRUE,TRUE,21.92,0,0,,,1,2
AEMZ5195516,4,0,1984,ANDPEW L. HERLIANA,ST,Mizoram,SAITUAL,IND,,708,M,5,2,FALSE,FALSE,10.78,0,0,,,1,2
AEMZ5195516,5,0,1987,ANDREW L. HERLIANA,ST,Mizoram,SAITUAL,IND,IND,1955,M,1,2,FALSE,FALSE,42.9,649,14.24,,,1,2
AEMZ5195732,2,0,1978,THZNGPHUNGA SAILO,,Mizoram,AIZAWL NORTH,PPC,,3115,M,1,3,FALSE,FALSE,48.55,807,12.58,,,2,3
AEMZ5195732,3,0,1979,THENPHUNGA SAILO,,Mizoram,AIZAWL NORTH,PPC,PPC,2951,M,1,3,FALSE,TRUE,37.69,149,1.9,,,2,3
AEMZ5195732,5,0,1987,THENPHUNGA SAILO,,Mizoram,SUANGPUILAWN,PPC,PPC,2016,M,2,3,FALSE,FALSE,38.59,1125,21.54,,,2,3
AEMZ5195733,2,0,1978,BAIKCHUNGNUNGA,,Mizoram,CHAWNGTE,PPC,,565,M,4,2,FALSE,FALSE,16.53,260,7.6,,,,2
AEMZ5195733,5,0,1987,BAIKCHUNGNUNGA,,Mizoram,TLABUNG,IND,PPC,1424,M,2,2,FALSE,FALSE,26.5,376,7,,,,2
AEMZ5195734,2,0,1978,K. BAIKCHUNGNUNGA,,Mizoram,LUNGPHO,PPC,,2077,M,1,4,FALSE,FALSE,59.65,1086,31.19,,,3,4
AEMZ5195734,3,0,1979,K. BIAKCHUNGNUNGA,,Mizoram,LUNGPO,PPC,PPC,2288,M,1,4,FALSE,TRUE,53.17,481,11.18,,,3,4
AEMZ5195734,4,0,1984,K. BIAKCHUNGNUNGA,,Mizoram,SAITUAL,PC,PPC,2051,M,1,4,TRUE,TRUE,31.22,29,0.44,,,3,4
AEMZ5195734,5,0,1987,K. BIAKCHUNGNUNGA,,Mizoram,KOLASIB,PPC,PC,1260,M,3,4,TRUE,TRUE,22.67,1055,18.98,,,3,4
AEMZ5195762,5,0,1987,J. LALTHANGLIANA,,Mizoram,KAWRTHAH,PPC,,894,M,3,1,FALSE,FALSE,19.99,795,17.78,,,,1
AEMZ5195765,4,0,1984,K. HRANGTHANKIMA,,Mizoram,TAWIPUI,IND,,721,M,5,2,FALSE,FALSE,13.52,0,0,,,,2
AEMZ5195765,5,0,1987,K. HRANGTHANKIMA,,Mizoram,BUARPUI,IND,IND,1653,M,2,2,FALSE,FALSE,32.21,82,1.6,,,,2
AEMZ5195802,5,0,1987,B. LALCHUNGNUNGA,,Mizoram,LUNGLEI SOUTH,PPC,,1358,M,2,1,FALSE,FALSE,26.89,287,5.68,,,,1
AEMZ5195861,5,0,1987,F. LALTHLAMUANA,,Mizoram,KHAWBUNG,INC,,1865,M,3,1,FALSE,FALSE,27.88,1701,25.43,,,,1
AEMZ5195879,4,0,1984,ROCHHUNGA RALTE,,Mizoram,KHAWBUNG,INC,,2034,M,1,2,FALSE,FALSE,36.83,50,0.91,,,1,2
